ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
DLX,0.0,50.0,29.25,,,Deluxe Corporation,52.5,Industrials,Conglomerates,50.0,30.0,89.0,45.0,55.0,26.86,1210889088.0,95.0,90.5,False,up,,,0.0,-0.2,False,0.0,8.5,5.4,True,28.6,-6.1,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,21.6,61.51,129.0,18.0,-33.0,,,,,,70.0,0.0,0.0,,26.0,0.0,15.0,15.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEDIUM_FLOAT,43.7,35.0,30.8,95.0,False,up,90.5,5.0,,0.0,False,0.0,0.0,18,55.0,69.1,Medio,37.1,0.0,3.0,3.0,10.0,0.0,0.0,5.0,0.0,False,1/3,44.0,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UWHR,0.0,50.0,31.68,,,Uwharrie Capital Corp,61.8,Financial Services,Banks - Regional,60.0,70.0,57.6,65.0,50.0,10.75,77378992.0,60.0,58.9,False,flat,,,0.0,10.6,True,1.0,,,False,11.24,-4.4,7.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 34.1}",{'profit_margin_pct': 20.7},,,,,none,,,,13.7,27.4,,,,,,100.0,0.0,0.0,,37.5,0.0,15.0,18.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 44% up volume)",MICRO_FLOAT,6.4,20.0,33.5,60.0,False,flat,58.9,0.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,False,1/3,43.961999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SEVN,0.0,50.0,0.0,,,Seven Hills Realty Trust,47.3,Real Estate,REIT - Mortgage,60.0,30.0,24.0,70.0,65.0,8.67,195929728.0,15.0,5.8,False,down,,,0.0,-12.9,False,0.0,2.6,4.5,False,13.02,-33.4,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 1.69, 'operating_margin_pct': 60.8}",{'profit_margin_pct': 52.9},10.5,11.5,10.0,3.0,strong_buy,21.1,,,10.4,20.0,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",LOW_FLOAT,21.8,35.0,29.2,15.0,False,down,5.8,0.0,,0.0,False,0.0,0.0,53,55.0,5.5,Bottom 25%,4.4,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,43.92,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PKBK,0.0,50.0,37.3,,,"Parke Bancorp, Inc.",73.0,Financial Services,Banks - Regional,60.0,90.0,89.0,65.0,50.0,28.1,332906240.0,95.0,90.4,False,up,,,0.0,25.4,True,2.0,1.0,1.2,False,29.5,-4.7,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,237.4,,,,,,90.0,0.0,0.0,,53.9,0.0,15.0,21.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",MICRO_FLOAT,9.2,15.0,36.9,95.0,False,up,90.4,5.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,43.52,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-2.9% from high) - poor entry point,-2.9,NEUTRAL,NONE,False
ADMQ,0.0,50.0,0.0,,,ADM Endeavors Inc.,57.8,Industrials,Specialty Business Services,50.0,100.0,15.0,65.0,50.0,0.02675,4240421.0,15.0,12.3,False,down,,,0.0,67.6,True,2.0,,,False,0.0505,-47.0,1.0,False,"{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}",{'profit_margin_pct': 9.4},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",HIGH_FLOAT,88.3,50.0,32.3,15.0,False,down,12.3,0.0,,0.0,True,2.0,2.0,22,55.0,61.8,Medio,31.3,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,43.452,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SGU,0.0,50.0,21.509999999999998,,,Star Group L.P.,50.1,Energy,Oil & Gas Refining & Marketing,50.0,50.0,50.3,50.0,50.0,12.97,426441376.0,35.0,29.0,False,up,,,0.0,-27.4,True,2.0,0.2,2.1,False,13.75,-5.7,6.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}",{'profit_margin_pct': 4.1},,,,,none,,27.83,114.6,25.92,99.8,,,,,,90.0,0.0,0.0,,32.0,0.0,15.0,15.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 56% up volume)",MEDIUM_FLOAT,26.6,15.0,30.0,35.0,False,up,29.0,2.0,,0.0,True,2.0,2.0,,55.0,,Sin datos suficientes,29.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,43.384,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UBSI,0.0,50.0,30.58,,,"United Bankshares, Inc.",65.8,Financial Services,Banks - Regional,60.0,80.0,63.9,60.0,60.0,42.6,5937811456.0,60.0,72.1,False,up,,,0.0,23.6,True,1.0,3.3,4.0,False,45.93,-7.3,8.0,True,"{'roe_pct': 8.9, 'operating_margin_pct': 53.2}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,buy,7.5,,,98.1,130.3,,,,,,90.0,0.0,0.0,,41.7,0.0,15.0,19.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,136.2,15.0,34.7,60.0,False,up,72.1,2.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,2/3,43.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CWBC,0.0,50.0,23.06,,,Community West Bancshares,65.6,Financial Services,Banks - Regional,60.0,80.0,60.3,60.0,65.0,23.4,448424768.0,60.0,62.5,False,flat,,,0.0,11.8,True,2.0,2.4,3.6,False,25.72,-9.0,6.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 26.7},28.33,30.0,26.0,3.0,buy,21.1,,,60.0,156.4,,,,,,100.0,0.0,0.0,,15.0,0.0,15.0,19.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",LOW_FLOAT,15.5,50.0,34.7,60.0,False,flat,62.5,0.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,0/3,43.239999999999995,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UTI,0.0,50.0,25.3,,,Universal Technical Institute I,58.0,Consumer Defensive,Education & Training Services,50.0,50.0,75.0,70.0,50.0,34.69,1908661248.0,60.0,62.1,False,up,,,0.0,6.5,False,0.0,4.9,4.3,False,36.32,-4.5,5.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}",{'profit_margin_pct': 6.3},37.33,40.0,36.0,6.0,none,7.6,11.0,-68.3,9.6,-72.3,,,,,,90.0,0.0,0.0,,15.0,0.0,15.0,17.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,85,"Strong institutional buying (1.8x ratio, 63% up volume)",MEDIUM_FLOAT,49.5,35.0,32.4,60.0,False,up,62.1,2.0,,0.0,False,0.0,0.0,,55.0,,Sin datos suficientes,62.1,0.0,0.0,5.0,3.0,0.0,0.0,5.0,0.0,False,1/3,43.2,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SELF,0.0,50.0,6.800000000000001,,,"Global Self Storage, Inc.",53.0,Real Estate,REIT - Specialty,55.0,50.0,36.0,75.0,55.0,5.02,56917976.0,15.0,7.8,False,flat,,,0.0,1.2,False,0.0,0.2,0.4,False,5.89,-14.8,2.0,False,"{'roe_pct': 3.8, 'debt_to_equity': 0.34, 'current_ratio': 4.14, 'operating_margin_pct': 23.3}",{'profit_margin_pct': 14.1},6.25,6.5,6.0,2.0,none,24.5,4.82,-4.0,1.6,-68.1,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,15.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 36% up volume)",LOW_FLOAT,10.5,50.0,30.9,15.0,False,flat,7.8,0.0,,0.0,False,0.0,0.0,19,55.0,67.3,Medio,33.8,0.0,0.0,3.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,43.2,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NTST,0.0,50.0,36.269999999999996,,,NetSTREIT Corp.,62.7,Real Estate,REIT - Retail,50.0,70.0,68.3,70.0,60.0,20.43,2249608960.0,80.0,84.8,False,up,,,0.0,15.4,True,1.0,28.9,15.0,True,20.68,-1.2,8.0,True,"{'roe_pct': 0.5, 'debt_to_equity': 0.77, 'current_ratio': 3.58, 'operating_margin_pct': 35.1}",{'profit_margin_pct': 3.5},20.69,23.0,19.0,18.0,strong_buy,1.3,30.25,48.1,0.8,-96.1,,,,,,100.0,0.0,0.0,,43.8,0.0,15.0,18.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.5x ratio, 70% up volume)",HIGH_FLOAT,91.3,15.0,33.8,80.0,False,up,84.8,5.0,,0.0,True,1.0,2.0,13,55.0,78.2,Top 25%,49.1,3.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,43.08,8.0,0.0,⚪ WEAK,🔴 Weak,AVOID,15.0,Near ATH (-0.3% from high) - poor entry point | High P/E (257.0) - valuation risk,-0.3,NEUTRAL,STRONG_BUY,True
APLE,0.0,50.0,12.77,,,"Apple Hospitality REIT, Inc.",52.7,Real Estate,REIT - Hotel & Motel,55.0,60.0,38.7,50.0,60.0,12.15,2879426560.0,15.0,19.8,False,up,,,0.0,12.3,False,0.0,13.8,8.0,True,14.96,-18.8,6.0,False,"{'roe_pct': 5.5, 'debt_to_equity': 0.53, 'current_ratio': 0.22, 'operating_margin_pct': 13.6}",{'profit_margin_pct': 12.4},13.14,14.0,12.0,7.0,buy,8.2,18.84,55.1,7.4,-39.1,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,15.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,218.8,53.0,30.8,15.0,False,up,19.8,2.0,,0.0,False,0.0,0.0,26,55.0,54.5,Medio,27.8,0.0,3.0,0.0,5.0,0.0,0.0,5.0,5.0,False,0/3,43.08,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
INSE,0.0,50.0,5.25,,,"Inspired Entertainment, Inc.",52.5,Consumer Cyclical,Gambling,55.0,50.0,38.7,65.0,60.0,8.04,216492016.0,15.0,15.3,False,down,,,0.0,7.2,False,0.0,3.6,9.7,False,11.316,-29.0,3.0,False,"{'current_ratio': 1.82, 'operating_margin_pct': 18.3}",{'profit_margin_pct': 18.5},13.5,20.0,11.0,6.0,none,67.9,23.51,192.4,19.6,143.8,,,,,,80.0,0.0,0.0,,5.0,0.0,15.0,15.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",LOW_FLOAT,24.0,35.0,30.8,15.0,False,down,15.3,0.0,,0.0,False,0.0,0.0,,55.0,,Sin datos suficientes,15.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,43.0,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CGEH,0.0,50.0,28.990000000000002,,,Capstone Green Energy Holdings ,49.9,Industrials,Specialty Industrial Machinery,50.0,30.0,83.0,25.0,70.0,5.99,140677040.0,80.0,89.7,False,flat,,,0.0,-1.1,False,0.0,,,False,6.67,-10.2,8.0,True,"{'debt_to_equity': 4.32, 'current_ratio': 0.69, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 1.1},10.0,10.0,10.0,1.0,strong_buy,66.9,13.07,118.2,,,,,,,,100.0,0.0,0.0,,24.0,0.0,15.0,15.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",LOW_FLOAT,19.9,40.0,30.0,80.0,False,flat,89.7,3.0,,0.0,False,0.0,0.0,9,55.0,85.5,Top 25%,55.5,3.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,0/3,42.96,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NP,0.0,50.0,0.0,,,Neptune Insurance Holdings Inc.,52.2,Financial Services,Insurance Brokers,60.0,50.0,36.0,50.0,70.0,20.4,2815913984.0,15.0,22.2,False,down,,,0.0,,,0.0,10.5,3.0,True,33.235,-38.6,,,"{'current_ratio': 0.9, 'operating_margin_pct': 31.6}",{'profit_margin_pct': 30.3},26.96,32.5,20.0,12.0,buy,32.1,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,15.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Insufficient data,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MEDIUM_FLOAT,43.1,50.0,30.7,15.0,False,down,22.2,0.0,,0.0,,0.0,0.0,49,55.0,12.7,Bottom 25%,9.3,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,42.88,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UMH,0.0,50.0,5.2,,,"UMH Properties, Inc.",52.0,Real Estate,REIT - Residential,55.0,50.0,38.7,65.0,55.0,16.19,1379884672.0,15.0,24.7,False,up,,,0.0,8.2,False,0.0,4.2,6.2,False,19.14,-15.4,4.0,False,"{'roe_pct': 3.0, 'debt_to_equity': 0.73, 'current_ratio': 10.85, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 10.5},19.07,23.5,16.0,7.0,none,17.8,11.81,-27.1,0.8,-95.1,,,,,,70.0,0.0,0.0,,2.0,0.0,15.0,15.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 46% up volume)",HIGH_FLOAT,80.1,35.0,30.6,15.0,False,up,24.7,2.0,,0.0,False,0.0,0.0,38,55.0,32.7,Bajo 50%,21.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,42.8,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
APG,0.0,50.0,36.19,,,APi Group Corporation,61.9,Industrials,Engineering & Construction,50.0,60.0,84.7,60.0,60.0,44.99,19396454400.0,100.0,100.0,True,up,,,0.0,12.0,False,0.0,2.4,3.8,False,46.11,-2.4,8.0,True,"{'roe_pct': 8.7, 'debt_to_equity': 0.93, 'current_ratio': 1.48, 'operating_margin_pct': 9.0}",{'profit_margin_pct': 3.6},46.36,52.0,41.0,11.0,strong_buy,3.1,52.01,15.6,10.8,-76.0,,,,,,90.0,0.0,0.0,,30.0,0.0,15.0,18.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,331.0,38.0,33.6,100.0,True,up,100.0,10.0,,0.0,False,0.0,0.0,3,55.0,96.4,Top 10%,69.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,42.76,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MPB,0.0,50.0,25.91,,,Mid Penn Bancorp,64.1,Financial Services,Banks - Regional,60.0,80.0,60.3,60.0,50.0,32.58,754859328.0,60.0,66.0,False,up,,,0.0,30.1,False,0.0,4.1,8.2,False,35.22,-7.5,7.0,True,"{'roe_pct': 7.3, 'operating_margin_pct': 46.9}",{'profit_margin_pct': 24.0},36.5,37.0,36.0,2.0,none,12.0,,,37.95,16.5,,,,,,100.0,0.0,0.0,,31.200000000000003,0.0,15.0,19.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",LOW_FLOAT,20.0,20.0,34.2,60.0,False,up,66.0,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,1/3,42.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,51.5,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,24.0,65.0,65.0,418.27,126652153856.0,15.0,12.5,False,down,,,0.0,3.7,False,0.0,1.0,2.2,False,579.05,-27.8,0.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,28.6,692.29,65.5,439.2,5.0,,,,,,90.0,0.0,0.0,,5.0,0.0,15.0,15.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,298.1,38.0,30.4,15.0,False,down,12.5,0.0,,0.0,False,0.0,0.0,,55.0,,Sin datos suficientes,12.5,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,42.6,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PMT,0.0,50.0,8.870000000000001,,,PennyMac Mortgage Investment Tr,43.7,Real Estate,REIT - Mortgage,55.0,30.0,36.0,50.0,50.0,12.13,1055511488.0,15.0,11.3,False,flat,,,0.0,-11.0,False,0.0,6.5,2.9,False,14.93,-18.8,5.0,False,"{'roe_pct': 6.7, 'debt_to_equity': 10.14, 'current_ratio': 1.35, 'operating_margin_pct': 21.1}",{'profit_margin_pct': 17.7},13.36,15.0,12.5,7.0,hold,10.1,,,16.83,38.7,,,,,,100.0,0.0,0.0,,14.100000000000001,0.0,15.0,13.1,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,72.0,15.0,28.1,15.0,False,flat,11.3,0.0,,0.0,False,0.0,0.0,53,55.0,5.5,Bottom 25%,4.4,-3.0,1.0,0.0,3.0,0.0,0.0,5.0,5.0,False,2/3,42.480000000000004,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PLX,0.0,50.0,25.05,,,"Protalix BioTherapeutics, Inc. ",55.5,Healthcare,Biotechnology,50.0,30.0,75.0,80.0,60.0,3.0,241263552.0,60.0,63.6,False,up,,,0.0,-2.0,False,0.0,5.3,4.4,False,3.19,-6.0,7.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 0.15, 'current_ratio': 3.03, 'operating_margin_pct': 11.9}",{'profit_margin_pct': 8.7},11.0,12.0,10.0,2.0,none,266.7,,,0.8,-73.3,,,,,,90.0,0.0,0.0,,34.6,0.0,15.0,16.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 61% up volume)",HIGH_FLOAT,71.9,15.0,31.6,60.0,False,up,63.6,2.0,,0.0,False,0.0,0.0,17,55.0,70.9,Medio,39.0,0.0,1.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,42.2,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ABR,0.0,50.0,0.0,,,Arbor Realty Trust,42.5,Real Estate,REIT - Mortgage,60.0,30.0,24.0,45.0,55.0,7.29,1544637312.0,15.0,0.0,False,down,,,0.0,-26.3,False,0.0,28.1,12.2,True,12.73,-42.7,0.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 3.36, 'current_ratio': 4.81, 'operating_margin_pct': 13.5}",{'profit_margin_pct': 35.1},8.88,12.0,7.5,4.0,none,21.7,,,7.9,8.4,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,12.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",HIGH_FLOAT,187.9,50.0,27.8,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,53,55.0,5.5,Bottom 25%,4.4,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,42.0,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GCBC,0.0,50.0,5.5,,,"Greene County Bancorp, Inc.",55.0,Financial Services,Banks - Regional,60.0,60.0,36.0,65.0,50.0,22.49,382933344.0,15.0,9.4,False,down,,,0.0,10.7,False,0.0,0.6,3.2,False,27.41,-17.9,4.0,False,"{'roe_pct': 15.3, 'operating_margin_pct': 54.2}",{'profit_margin_pct': 44.6},,,,,none,,,,64.5,186.8,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,16.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 36% up volume)",MICRO_FLOAT,6.9,50.0,31.5,15.0,False,down,9.4,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,0/3,41.65,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FCBC,0.0,50.0,19.58,,,"First Community Bankshares, Inc",60.8,Financial Services,Banks - Regional,60.0,70.0,56.6,60.0,50.0,39.76,728991168.0,35.0,49.1,False,up,,,0.0,0.2,True,2.0,1.0,3.4,False,45.03,-11.7,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 29.1},40.0,40.0,40.0,1.0,none,0.6,,,26.5,-33.4,,,,,,90.0,0.0,0.0,,15.0,0.0,15.0,18.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.4x ratio, 57% up volume)",LOW_FLOAT,16.8,35.0,33.2,35.0,False,up,49.1,2.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,41.32,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FCNCA,0.0,50.0,22.53,,,"First Citizens BancShares, Inc.",60.3,Financial Services,Banks - Regional,60.0,70.0,46.7,60.0,65.0,1981.02,24276768768.0,35.0,38.9,False,down,,,0.0,1.4,True,2.0,5.9,4.8,False,2232.21,-11.3,6.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 37.3}",{'profit_margin_pct': 24.4},2293.73,2500.0,2100.0,15.0,buy,15.8,,,1651.5,-16.6,,,,,,100.0,0.0,0.0,,16.0,0.0,15.0,18.1,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MICRO_FLOAT,8.6,40.0,33.1,35.0,False,down,38.9,0.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,0/3,41.12,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
