ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
OTIS,0.0,,,,14.6,Otis Worldwide Corporation,60.0,Industrials,Specialty Industrial Machinery,90.0,60.0,24.0,45.0,65.0,71.95,27389157376.0,15.0,5.2,False,flat,14.4,True,1.0,4.6,True,1.0,4.3,3.7,False,94.565,-23.9,1.0,False,"{'current_ratio': 0.83, 'operating_margin_pct': 15.1}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.2}",88.83,105.0,75.0,12.0,buy,23.5,83.98,16.7,50.57,-29.7,5.24,3.77,2.5,43.7,1.5,True,-3.85,,9.1,69.0,2026-10-28,False,False,6.0,NEUTRAL,6.21,171.1,1.21,,,,,,5.0,0.0,4.4,18.0,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,379.9,23.0,22.4,15.0,False,flat,5.2,0.0,True,1.0,True,1.0,5.0,3.0,29.0,93.1,Top 10%,51.1,5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,32.93000000000001,0.0,6.0,3.0,3.0,3.0,-0.65,-7.47,0.0,2.0,0.0,16.7,30.0,MEDIA,2.94,2.0,2.0,7.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-9.0,22,0.1465,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.912,False,-22.99,4.66,-34.17,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
CLPBY,0.0,,,,50.0,Coloplast A/S,48.5,Healthcare,Medical Instruments & Supplies,38.0,50.0,30.3,80.0,65.0,6.98,15730696192.0,15.0,18.4,False,up,-206.5,False,0.0,2.2,False,0.0,,,False,10.03,-30.4,1.0,False,"{'roe_pct': 18.5, 'debt_to_equity': 1.78, 'current_ratio': 1.56, 'operating_margin_pct': 26.2}","{'eps_growth_yoy': -206.5, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.7}",8.27,12.2,6.5,4.0,buy,18.5,,,,,7.82,0.59,5.3,187.0,2.72,False,,3.9,32.7,,,False,False,7.0,NEUTRAL,18.57,105.6,0.21,,,,,,0.0,0.0,,14.5,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 40% up volume)",MEGA_FLOAT,1446.4,30.0,20.8,15.0,False,up,18.4,2.0,False,0.0,False,0.0,0.0,14.0,29.0,55.2,Medio,33.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,32.8,0.0,6.0,-2.0,0.0,5.0,-0.36,-0.36,0.0,0.0,0.0,,,,2.31,2.0,5.0,7.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,30,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,1.065,True,-29.57,23.76,-22.04,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NDAQ,0.0,,,,2.4,"Nasdaq, Inc.",72.8,Financial Services,Financial Data & Stock Exchanges,85.0,80.0,50.3,75.0,60.0,96.35,53857464320.0,35.0,48.9,False,up,19.9,False,0.0,29.3,True,1.0,2.2,2.0,False,101.79,-5.3,5.0,False,"{'roe_pct': 16.5, 'debt_to_equity': 0.78, 'current_ratio': 1.01, 'operating_margin_pct': 49.3}","{'eps_growth_yoy': 19.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.0}",110.07,135.0,84.0,15.0,buy,14.2,70.38,-27.0,48.22,-50.0,3.14,3.03,1.2,32.7,1.28,True,-2.42,8.3,14.1,63.0,2026-10-22,False,False,9.0,STRONG,3.99,205.3,1.46,,,,,,10.0,0.0,0.7,21.8,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,496.5,23.0,22.6,35.0,False,up,48.9,2.0,False,0.0,True,1.0,2.0,12.0,29.0,62.1,Medio,34.4,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,32.739999999999995,0.0,3.0,0.0,3.0,3.0,0.0,3.32,0.0,0.0,0.0,-27.0,52.7,ALTA,1.78,2.0,10.0,30.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-11.0,46,0.0236,BAJA,20.78,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.747,False,-4.7,25.87,7.94,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ICE,0.0,,,,0.3,Intercontinental Exchange Inc.,69.5,Financial Services,Financial Data & Stock Exchanges,85.0,70.0,44.0,75.0,65.0,157.24,88273674240.0,35.0,33.3,False,up,17.4,False,0.0,20.1,False,0.0,1.6,1.8,False,181.65,-13.4,3.0,False,"{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}",185.93,232.0,163.0,14.0,strong_buy,18.2,151.13,-3.9,100.68,-36.0,4.12,6.47,1.33,28.2,1.25,True,-2.38,7.6,14.2,70.0,2026-10-29,False,False,8.0,STRONG,4.77,118.3,1.26,,,,,,5.0,0.0,0.1,20.8,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,557.5,23.0,20.9,35.0,False,up,33.3,2.0,False,0.0,False,0.0,0.0,12.0,29.0,62.1,Medio,34.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,32.315,0.0,3.0,0.0,3.0,3.0,0.0,1.97,2.0,0.0,0.0,-3.9,38.2,MEDIA,2.28,2.0,10.0,28.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-11.0,31,0.0028,BAJA,15.95,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.816,False,-12.37,29.11,-9.76,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
PEP,71.82608695652175,Excellent,Stage Unknown,10.501807086999602,14.4,"PepsiCo, Inc. Common Stock",58.5,Consumer Defensive,Beverages - Non-Alcoholic,90.0,60.0,24.0,45.0,50.0,142.58,194764275712.0,15.0,10.6,False,down,14.5,True,1.0,1.0,True,1.0,2.4,3.1,False,171.48,-16.9,3.0,False,"{'roe_pct': 51.5, 'debt_to_equity': 2.39, 'current_ratio': 0.93, 'operating_margin_pct': 16.8}","{'eps_growth_yoy': 14.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}",155.0,183.0,124.0,22.0,none,8.7,243.14,70.5,232.8,63.3,4.02,5.73,4.22,75.3,3.03,True,-0.51,12.7,68.5,49.0,2026-10-08,False,False,5.0,NEUTRAL,4.79,33.8,0.12,,,,,,33.6,28.7,4.3,17.6,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,1361.8,25.0,50.6,15.0,False,down,10.6,0.0,True,1.0,True,1.0,5.0,5.0,29.0,86.2,Top 25%,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,32.12,0.0,3.0,0.0,3.0,5.0,0.0,-0.47,0.0,0.0,0.0,63.3,-58.2,,1.09,0.0,0.0,70.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,37,0.1437,BAJA,41.76304347826088,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.75,False,-15.23,6.88,-24.63,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
FCNCA,0.0,,,,1.5,"First Citizens BancShares, Inc.",60.1,Financial Services,Banks - Regional,95.0,30.0,46.7,65.0,50.0,2170.72,24514201600.0,35.0,46.1,False,up,18.3,True,1.0,-0.2,False,0.0,5.1,5.4,False,2296.3,-5.5,7.0,True,"{'roe_pct': 10.7, 'operating_margin_pct': 39.0}","{'eps_growth_yoy': 18.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.2}",2338.5,2475.0,2100.0,12.0,hold,7.7,,,,,5.55,132.29,0.38,4.4,0.31,True,-13.47,,12.4,63.0,2026-10-22,False,False,5.0,NEUTRAL,,,0.35,,,,,,32.5,0.0,0.4,18.0,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MICRO_FLOAT,8.1,0.0,18.5,35.0,False,up,46.1,2.0,True,1.0,False,0.0,2.0,9.0,29.0,72.4,Medio,39.1,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,32.114999999999995,0.0,6.0,0.0,3.0,3.0,0.0,3.53,0.0,0.0,0.0,,,,0.96,-3.0,0.0,,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,41,0.0148,BAJA,25.51,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.843,False,-5.47,34.11,-4.51,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
HESAY,0.0,,,,1.3,Hermès International Société en commandite par actions,56.0,Consumer Cyclical,Luxury Goods,60.0,50.0,24.0,95.0,65.0,184.72,193478852608.0,15.0,5.8,False,flat,,,0.0,,,0.0,,,False,265.89,-30.5,0.0,False,"{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}",{'profit_margin_pct': 28.0},230.33,246.0,215.0,3.0,strong_buy,24.7,80.65,-56.3,51.0,-72.4,2.97,5.48,1.17,41.8,0.61,,,,-0.3,175.0,2027-02-11,False,False,8.0,STRONG,3.72,37.5,,,,,,,0.0,0.0,0.4,16.8,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,342.2,23.0,17.2,15.0,False,flat,5.8,0.0,,0.0,,0.0,0.0,,29.0,,Sin datos suficientes,5.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,31.215000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-4.82,0.0,1.0,0.0,-56.3,89.0,ALTA,3.09,0.0,10.0,95.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.0132,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.728,False,-29.82,10.76,-35.41,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ALLY,0.0,,,,4.5,Ally Financial Inc.,64.7,Financial Services,Credit Services,90.0,60.0,36.0,60.0,65.0,43.11,13114048512.0,15.0,20.1,False,down,3.0,True,2.0,7.3,True,1.0,4.3,4.1,False,47.29,-8.8,5.0,False,"{'roe_pct': 9.7, 'operating_margin_pct': 25.3}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",53.7,58.0,45.0,17.0,buy,24.6,,,56.7,31.5,-4.16,-1.79,2.75,28.2,3.2,True,-12.73,,13.5,57.0,2026-10-16,False,False,5.0,NEUTRAL,,,0.5,,,,,,9.0,0.0,1.3,19.4,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,271.9,23.0,20.8,15.0,False,down,20.1,0.0,True,2.0,True,1.0,8.0,13.0,29.0,58.6,Medio,33.8,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,False,2/3,30.805000000000007,0.0,-5.0,3.0,3.0,3.0,0.0,-0.76,0.0,0.0,0.0,28.0,-6.9,,3.08,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,46,0.0451,BAJA,19.97,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.727,False,-8.21,21.67,-8.65,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
ISRG,0.0,,,,4.3,"Intuitive Surgical, Inc.",65.5,Healthcare,Medical Instruments & Supplies,85.0,70.0,24.0,75.0,65.0,397.72,142494351360.0,15.0,16.2,False,down,16.1,False,0.0,15.5,True,1.0,1.9,1.7,False,603.88,-34.1,1.0,False,"{'roe_pct': 17.4, 'current_ratio': 4.96, 'operating_margin_pct': 33.6}","{'eps_growth_yoy': 16.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.4}",478.01,685.0,324.0,30.0,buy,20.2,272.63,-31.5,235.05,-40.9,1.84,7.3,,,,True,-2.5,,26.5,61.0,2026-10-20,False,False,4.0,NEUTRAL,2.18,22.5,1.24,,,,,,0.0,0.0,1.3,19.6,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,351.2,23.0,20.9,15.0,False,down,16.2,0.0,False,0.0,True,1.0,2.0,14.0,29.0,55.2,Medio,33.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,30.415000000000006,0.0,0.0,0.0,3.0,5.0,0.16,-5.18,0.0,0.0,0.0,-31.5,56.4,ALTA,2.52,2.0,0.0,120.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,-3.0,1,0.0435,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.71,False,-34.14,21.05,-33.34,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
FICO,0.0,,,,50.0,Fair Isaac Corporation,71.0,Technology,Software - Application,100.0,80.0,24.0,65.0,65.0,1161.59,25087596544.0,15.0,11.3,False,down,53.0,False,0.0,30.7,False,0.0,10.3,6.0,True,1998.01,-41.9,1.0,False,"{'current_ratio': 1.18, 'operating_margin_pct': 53.8}","{'eps_growth_yoy': 53.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 34.1}",1476.32,1750.0,707.0,19.0,buy,27.1,1520.61,30.9,1115.1,-4.0,3.09,35.86,,,0.09,True,-14.33,6.7,41.2,76.0,2026-11-04,False,False,7.0,NEUTRAL,3.08,996.8,0.53,BEARISH,999.0,80.0,0.0,2.0,0.0,0.0,,21.3,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",LOW_FLOAT,20.9,20.0,30.4,15.0,False,down,11.3,0.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,27.6,0.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,2/3,30.3,5.0,3.0,0.0,3.0,5.0,0.0,-3.79,0.0,2.0,0.0,27.1,13.7,,3.39,0.0,5.0,46.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.838,False,-41.86,33.51,-26.57,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MSI,0.0,,,,12.3,"Motorola Solutions, Inc.",58.8,Technology,Communication Equipment,60.0,60.0,50.3,65.0,60.0,480.84,79576031232.0,35.0,46.1,False,up,-0.9,True,1.0,4.1,True,1.0,2.7,4.4,False,493.57,-2.6,6.0,False,"{'roe_pct': 91.6, 'debt_to_equity': 3.58, 'current_ratio': 1.1, 'operating_margin_pct': 27.4}","{'eps_growth_yoy': -0.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.4}",522.73,550.0,476.0,11.0,buy,8.7,230.97,-52.0,126.8,-73.6,2.49,11.96,1.03,37.2,1.11,True,-1.3,7.3,9.5,77.0,2026-11-05,False,False,6.0,NEUTRAL,3.58,161.2,2.65,,,,,,36.3,0.0,3.7,17.6,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,164.7,2.0,21.3,35.0,False,up,46.1,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,46.1,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,2/3,30.235,5.0,0.0,0.0,3.0,3.0,0.0,3.1,1.0,0.0,0.0,-52.0,71.5,ALTA,1.09,0.0,2.0,52.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,-3.0,46,0.1232,BAJA,28.38,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,1.468,False,-2.58,34.56,-6.37,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
