ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
RSG,"Republic Services, Inc.",65.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (1,942,625,024) se aparta del derivado de flujo operativo menos capex (2,655,000,128)",80.0,70.0,46.7,60.0,60.0,35.0,31.5,False,flat,2.9,True,1,4.6,True,2,"{'eps_growth_yoy': 2.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.9}","{'revenue_growth_yoy': 4.6, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 3.1, 'rs_6m': -16.1, 'rs_line_percentile': 31.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 18.2, 'debt_to_equity': 1.19, 'current_ratio': 0.64, 'operating_margin_pct': 20.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.4}",222.74,68205883392,Industrials,Waste Management,2.2,3.0,False,233.42,-4.6,6,False,245.92,272.0,208.0,24.0,buy,10.4,102.05,-54.2,70.6,-68.3,2.85,6.34,1.2,35.4,2.68,1.21,True,-2.15,5.3,3.6,45.0,2026-10-29,False,False,6,NEUTRAL,3.84,24.7,5.42,14.1,,,,2026-09-14T04:53:16.486407
VLTO,Veralto Corporation,65.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,70.0,38.7,85.0,65.0,15.0,24.9,False,flat,8.6,False,0,7.5,True,2,"{'eps_growth_yoy': 8.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}","{'revenue_growth_yoy': 7.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 9.7, 'rs_6m': -11.4, 'rs_line_percentile': 24.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 34.3, 'debt_to_equity': 1.16, 'current_ratio': 1.77, 'operating_margin_pct': 21.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.1}",94.1,22940952576,Industrials,Pollution & Treatment Controls,2.7,4.0,False,109.525,-14.1,3,False,114.0,136.0,100.0,14.0,buy,21.1,65.53,-30.4,40.1,-57.4,3.52,3.31,0.55,12.6,0.52,,True,-1.89,14.1,10.1,37.0,2026-10-21,False,False,6,NEUTRAL,5.2,76.0,1.95,19.6,0.8,0.04,-18.8,2026-09-14T04:54:31.663208
ISRG,"Intuitive Surgical, Inc.",65.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,70.0,24.0,75.0,65.0,15.0,8.0,False,down,24.3,False,0,18.5,True,1,"{'eps_growth_yoy': 24.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.4}","{'revenue_growth_yoy': 18.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -13.5, 'rs_6m': -37.8, 'rs_line_percentile': 8.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.4, 'current_ratio': 4.96, 'operating_margin_pct': 33.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.0}",369.15,132258340864,Healthcare,Medical Instruments & Supplies,2.2,3.0,False,603.88,-38.9,0,False,476.34,685.0,324.0,29.0,buy,29.0,272.63,-26.1,230.82,-37.5,1.98,7.3,,,,,True,-2.69,,26.5,36.0,2026-10-20,False,False,4,NEUTRAL,2.35,22.5,1.15,32.3,0.4,0.01,-31.9,2026-09-14T04:58:44.445928
FCNCA,"First Citizens BancShares, Inc.",65.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,False,0.911,"acciones × precio no cuadra con la capitalización (ratio 0.9110): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",95.0,50.0,47.6,65.0,50.0,35.0,49.3,False,flat,16.9,True,1,2.5,False,0,"{'eps_growth_yoy': 16.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.2}","{'revenue_growth_yoy': 2.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -0.2, 'rs_6m': 7.1, 'rs_line_percentile': 49.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 10.7, 'operating_margin_pct': 39.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.8}",2173.0,24539949056,Financial Services,Banks - Regional,5.1,8.5,False,2296.3,-5.4,6,False,2342.67,2525.0,2100.0,12.0,hold,7.8,,,,,5.55,132.29,0.39,4.4,8.4,0.31,True,-13.45,,12.4,38.0,2026-10-22,False,False,5,NEUTRAL,,,0.36,21.3,,,,2026-09-14T05:00:42.403470
TW,Tradeweb Markets Inc.,65.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,False,0.5279,"acciones × precio no cuadra con la capitalización (ratio 0.5279): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",95.0,50.0,24.0,85.0,65.0,15.0,12.5,False,down,17.9,True,1,9.0,False,0,"{'eps_growth_yoy': 17.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.7}","{'revenue_growth_yoy': 9.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -2.9, 'rs_6m': -34.3, 'rs_line_percentile': 12.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.5, 'debt_to_equity': 0.02, 'current_ratio': 6.79, 'operating_margin_pct': 43.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.9}",101.44,21913907200,Financial Services,Capital Markets,3.4,2.9,False,127.69,-20.6,2,False,123.64,178.0,98.0,14.0,buy,21.9,,,,,4.86,9.34,0.55,12.4,0.56,0.4,True,-1.57,633.6,13.8,45.0,2026-10-29,False,False,8,STRONG,5.83,57.1,1.12,23.6,,,,2026-09-14T04:54:20.604004
PGR,The Progressive Corporation,64.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,46.7,75.0,50.0,35.0,30.6,False,down,4.3,True,1,7.3,True,1,"{'eps_growth_yoy': 4.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.8}","{'revenue_growth_yoy': 7.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 3.9, 'rs_6m': -9.8, 'rs_line_percentile': 30.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 34.9, 'debt_to_equity': 0.24, 'current_ratio': 0.29, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.6}",217.62,126458986496,Financial Services,Insurance - Property & Casualty,1.0,2.7,False,249.14,-12.7,5,False,232.0,309.0,198.0,21.0,hold,6.6,416.65,91.5,199.3,-8.4,11.95,26.01,0.18,69.7,0.4,1.99,True,-0.94,50.8,2.0,30.0,2026-10-14,False,False,6,NEUTRAL,10.92,,2.67,26.8,1.6,0.06,-25.2,2026-09-14T04:57:23.661233
SPGI,S&P Global Inc.,64.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,60.0,38.7,65.0,65.0,15.0,10.6,False,down,13.5,False,0,10.4,False,0,"{'eps_growth_yoy': 13.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.5}","{'revenue_growth_yoy': 10.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 0.6, 'rs_6m': -12.8, 'rs_line_percentile': 10.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.3, 'debt_to_equity': 0.43, 'current_ratio': 0.95, 'operating_margin_pct': 44.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 26.7}",410.71,121077309440,Financial Services,Financial Data & Stock Exchanges,2.4,3.9,False,522.46924,-21.4,2,False,520.3,553.0,485.0,20.0,strong_buy,26.7,495.13,20.6,290.81,-29.2,4.5,18.48,0.94,23.5,3.88,0.82,True,-4.29,22.7,17.7,45.0,2026-10-29,False,False,7,NEUTRAL,4.73,942.7,1.15,31.3,1.6,0.05,-29.7,2026-09-14T04:52:50.032464
ADP,"Automatic Data Processing, Inc.",64.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,50.0,58.7,85.0,50.0,35.0,47.3,False,up,7.5,False,0,6.8,False,0,"{'eps_growth_yoy': 7.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': 6.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 16.0, 'rs_6m': 14.4, 'rs_line_percentile': 47.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 72.2, 'debt_to_equity': 0.91, 'current_ratio': 1.05, 'operating_margin_pct': 23.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.2}",268.26,106569711616,Technology,Software - Application,3.0,5.0,False,294.93,-9.0,6,False,287.6,322.0,225.0,15.0,hold,7.2,258.07,-3.8,109.5,-59.2,4.92,13.2,2.54,60.7,6.8,2.04,True,-1.95,13.5,3.9,44.0,2026-10-28,False,False,6,NEUTRAL,5.74,173.6,2.04,25.1,0.8,0.03,-24.3,2026-09-14T04:52:38.306237
ITW,Illinois Tool Works Inc.,64.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,60.0,38.7,65.0,50.0,15.0,24.6,False,down,7.9,True,2,6.1,True,1,"{'eps_growth_yoy': 7.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 19.4}","{'revenue_growth_yoy': 6.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 1.5, 'rs_6m': -14.3, 'rs_line_percentile': 24.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 104.6, 'debt_to_equity': 3.35, 'current_ratio': 1.11, 'operating_margin_pct': 26.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.6}",268.16,76371968000,Industrials,Specialty Industrial Machinery,3.1,8.8,False,303.16,-11.5,4,False,301.86,350.0,249.0,14.0,hold,12.6,169.1,-36.9,111.61,-58.4,3.19,8.54,2.57,58.3,6.88,2.26,True,-2.46,14.6,4.0,39.0,2026-10-23,False,False,5,NEUTRAL,5.0,118.3,2.14,14.8,0.8,0.05,-14.0,2026-09-14T04:56:34.083189
DBOEY,Deutsche Börse AG,64.1,⭐⭐ GOOD,🟡 Good,USD,EUR,True,True,True,1.0,,75.0,50.0,60.3,80.0,50.0,60.0,72.3,False,up,8.4,False,0,7.8,False,0,"{'eps_growth_yoy': 8.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 7.7, 'rs_6m': 1.2, 'rs_line_percentile': 72.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.4, 'debt_to_equity': 0.58, 'current_ratio': 1.01, 'operating_margin_pct': 41.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 7.8}",31.95,57601908736,Financial Services,Financial Data & Stock Exchanges,,,False,33.91,-5.8,8,True,34.44,34.44,34.44,1.0,none,7.8,32.03,0.3,18.5,-42.1,4.38,1.4,1.52,36.0,0.49,1.9,,,,6.9,36.0,2026-10-20,False,False,5,NEUTRAL,4.89,66.8,1.48,19.9,,,,2026-09-14T04:55:29.277440
ORLY,"O'Reilly Automotive, Inc.",63.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (1,570,733,824) se aparta del derivado de flujo operativo menos capex (2,120,623,976)",90.0,70.0,24.0,50.0,65.0,15.0,4.8,False,down,7.0,True,2,8.1,True,2,"{'eps_growth_yoy': 7.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 14.3}","{'revenue_growth_yoy': 8.1, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -9.0, 'rs_6m': -22.3, 'rs_line_percentile': 4.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.75, 'operating_margin_pct': 20.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.6}",85.82,69425012736,Consumer Cyclical,Auto Parts,3.3,5.6,False,108.72,-21.1,1,False,107.8,120.0,89.0,25.0,buy,25.6,38.75,-54.8,32.44,-62.2,2.26,1.94,,,,,True,-4.83,14.4,10.3,44.0,2026-10-28,False,False,7,NEUTRAL,4.41,40.2,2.28,17.6,,,,2026-09-14T04:55:55.338229
ROL,"Rollins, Inc.",63.2,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,70.0,15.0,65.0,60.0,15.0,0.3,False,down,1.7,True,2,7.9,True,2,"{'eps_growth_yoy': 1.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.6}","{'revenue_growth_yoy': 7.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -29.3, 'rs_6m': -52.5, 'rs_line_percentile': 0.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 37.0, 'debt_to_equity': 0.78, 'current_ratio': 0.63, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 31.3}",34.73,16710179840,Consumer Cyclical,Personal Services,5.2,3.3,False,66.14,-47.5,0,False,45.59,66.0,32.0,17.0,hold,31.3,15.41,-55.6,11.0,-68.3,3.0,1.04,2.1,64.9,0.73,1.15,True,-1.46,21.8,1.2,44.0,2026-10-28,False,False,6,NEUTRAL,4.12,132.5,8.61,18.4,0.8,0.04,-17.6,2026-09-14T04:52:42.301594
VRSN,"VeriSign, Inc.",63.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,60.3,50.0,60.0,60.0,58.2,False,up,4.4,False,0,6.0,True,1,"{'eps_growth_yoy': 4.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 49.8}","{'revenue_growth_yoy': 6.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 1.6, 'rs_6m': 7.4, 'rs_line_percentile': 58.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'current_ratio': 0.59, 'operating_margin_pct': 68.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.8}",292.71,26460983296,Technology,Software - Infrastructure,1.8,2.2,False,312.48,-6.3,7,True,321.4,355.0,270.0,5.0,buy,9.8,165.22,-43.6,92.2,-68.5,3.15,9.21,1.11,34.3,3.24,,True,-3.4,15.5,5.4,38.0,2026-10-22,False,False,8,STRONG,4.13,512.5,3.46,27.4,,,,2026-09-14T04:53:23.843336
AZO,"AutoZone, Inc.",63.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,,"FCF declarado (903,784,256) se aparta del derivado de flujo operativo menos capex (1,745,085,016)",90.0,70.0,24.0,45.0,70.0,15.0,0.0,False,down,5.4,True,2,8.4,True,2,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 12.4}","{'revenue_growth_yoy': 8.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -11.0, 'rs_6m': -35.3, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.89, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 36.0}",2876.75,0,Consumer Cyclical,Auto Parts,3.0,1.9,False,4357.81,-34.0,0,False,3913.57,4800.0,3200.0,23.0,strong_buy,36.0,,,1452.8,-49.5,,,,,,,False,,7.5,7.7,8.0,2026-09-22,False,True,6,NEUTRAL,6.06,35.3,2.14,20.9,,,,2026-09-14T04:55:25.539890
WCN,"Waste Connections, Inc.",62.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,70.0,36.0,50.0,65.0,15.0,17.4,False,down,2.1,True,1,6.4,True,2,"{'eps_growth_yoy': 2.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.9}","{'revenue_growth_yoy': 6.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -0.8, 'rs_6m': -19.7, 'rs_line_percentile': 17.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.0, 'debt_to_equity': 1.22, 'current_ratio': 0.66, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 25.6}",159.74,40185671680,Industrials,Waste Management,1.8,3.5,False,179.74,-11.1,2,False,200.6,220.0,162.0,25.0,strong_buy,25.6,65.1,-59.2,41.4,-74.1,2.61,4.17,0.88,33.0,1.4,0.69,True,-2.79,5.0,4.4,36.0,2026-10-20,False,False,6,NEUTRAL,3.52,19.4,5.85,14.8,,,,2026-09-14T04:52:14.767142
AXP,American Express Company,62.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,60.0,36.0,85.0,65.0,15.0,16.1,False,down,7.8,False,0,10.0,True,1,"{'eps_growth_yoy': 7.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 10.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -3.3, 'rs_6m': -7.1, 'rs_line_percentile': 16.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 34.4, 'debt_to_equity': 1.72, 'current_ratio': 1.55, 'operating_margin_pct': 20.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.8}",324.69,219266351104,Financial Services,Credit Services,2.0,4.5,False,387.49,-16.2,2,False,375.96,450.0,315.0,25.0,buy,15.8,486.59,49.9,181.39,-44.1,7.3,23.7,1.17,21.5,3.8,1.1,True,-3.4,,7.7,39.0,2026-10-23,False,False,4,NEUTRAL,,,1.46,17.4,0.2,0.01,-17.2,2026-09-14T04:57:58.171509
NOW,"ServiceNow, Inc.",62.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,50.0,90.0,56.6,50.0,60.0,35.0,32.0,False,up,-22.6,False,0,24.0,True,2,"{'eps_growth_yoy': -22.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.3}","{'revenue_growth_yoy': 24.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 26.4, 'rs_6m': 0.6, 'rs_line_percentile': 32.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 14.2, 'debt_to_equity': 0.68, 'current_ratio': 0.7, 'operating_margin_pct': 4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 8.5}",132.53,137017729024,Technology,Software - Application,2.9,1.6,False,194.726,-31.9,4,False,143.84,248.0,72.0,46.0,strong_buy,8.5,73.29,-44.7,16.0,-87.9,3.76,4.98,,,,,True,-2.49,29.3,-21.9,44.0,2026-10-28,False,False,4,NEUTRAL,1.62,73.1,,63.8,0.4,0.01,-63.4,2026-09-14T04:56:07.709511
CP,Canadian Pacific Kansas City Limited,62.0,⭐⭐ GOOD,🟡 Good,USD,CAD,True,True,True,1.0,"FCF declarado (1,572,275,365) se aparta del derivado de flujo operativo menos capex (824,249,617)",65.0,70.0,54.0,55.0,60.0,60.0,52.1,False,flat,-17.0,True,1,12.6,True,1,"{'eps_growth_yoy': -17.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.0}","{'revenue_growth_yoy': 12.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -4.0, 'rs_6m': -5.9, 'rs_line_percentile': 52.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 8.2, 'debt_to_equity': 0.53, 'current_ratio': 0.59, 'operating_margin_pct': 39.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.2}",89.23,78440243200,Industrials,Railroads,2.3,8.1,False,96.9,-7.9,6,False,100.97,110.72,75.85,13.0,buy,13.2,26.32,-70.5,31.1,-65.1,2.0,1.79,0.85,22.1,0.76,0.76,True,-5.31,6.6,-13.5,44.0,2026-10-28,False,False,7,NEUTRAL,6.1,11.8,,22.0,0.8,0.04,-21.2,2026-09-14T04:58:10.149188
IT,"Gartner, Inc.",61.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,40.0,50.3,65.0,50.0,35.0,28.3,False,up,14.4,True,1,-0.6,True,1,"{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.0}","{'revenue_growth_yoy': -0.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 17.9, 'rs_6m': -8.3, 'rs_line_percentile': 28.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 113.6, 'current_ratio': 0.88, 'operating_margin_pct': 22.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.1}",179.59,11340923904,Technology,Information Technology Services,17.9,5.3,True,265.85,-32.4,3,False,185.15,229.0,150.0,13.0,hold,3.1,706.85,293.6,333.6,85.8,9.28,16.67,,,,,True,-23.24,8.2,13.2,50.0,2026-11-03,False,False,6,NEUTRAL,8.29,255.4,0.33,53.3,0.2,0.0,-53.1,2026-09-14T04:56:57.495494
TJX,"The TJX Companies, Inc.",61.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (4,398,125,056) se aparta del derivado de flujo operativo menos capex (6,076,999,872)",85.0,60.0,15.0,75.0,70.0,15.0,0.0,False,down,22.3,True,1,5.4,True,1,"{'eps_growth_yoy': 22.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.7}","{'revenue_growth_yoy': 5.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -28.2, 'rs_6m': -34.4, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 62.2, 'debt_to_equity': 1.34, 'current_ratio': 1.15, 'operating_margin_pct': 10.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 34.7}",126.02,138618716160,Consumer Cyclical,Apparel Retail,2.0,3.1,False,170.0,-25.9,1,False,169.8,198.0,136.0,20.0,buy,34.7,134.13,6.4,127.68,1.3,3.17,4.0,1.52,32.5,1.92,1.35,True,-2.02,108.3,23.6,65.0,2026-11-18,False,False,7,NEUTRAL,5.02,36.2,0.92,20.7,,,,2026-09-14T04:58:06.144019
MSCI,MSCI Inc.,61.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,60.0,36.0,50.0,65.0,15.0,7.2,False,down,12.6,False,0,12.2,False,0,"{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}","{'revenue_growth_yoy': 12.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -10.4, 'rs_6m': -14.1, 'rs_line_percentile': 7.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 24.8}",554.61,40320147456,Financial Services,Financial Data & Stock Exchanges,1.9,2.0,False,644.77,-14.0,3,False,692.06,760.0,570.0,17.0,strong_buy,24.8,473.77,-14.6,358.68,-35.3,2.96,16.43,1.48,42.1,8.2,1.01,True,-6.74,7.2,19.6,36.0,2026-10-20,False,False,8,STRONG,3.66,851.3,1.26,25.7,,,,2026-09-14T04:53:47.093038
