ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
HRI,0.0,,,,50.0,Herc Holdings Inc.,52.8,Industrials,Rental & Leasing Services,48.0,50.0,63.0,45.0,65.0,161.66,5404527104.0,60.0,60.2,False,up,-36.7,True,1.0,-7.7,True,2.0,8.1,3.6,True,188.35,-14.2,6.0,False,"{'roe_pct': 2.6, 'debt_to_equity': 5.06, 'current_ratio': 1.1, 'operating_margin_pct': 12.2}","{'eps_growth_yoy': -36.7, 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 1.0}",186.58,240.0,115.0,12.0,buy,15.4,443.73,174.5,32.93,-79.6,9.3,15.04,1.67,164.7,,False,,1.1,,67.0,2026-10-27,False,False,3.0,NEUTRAL,2.79,4.9,0.45,,,,,,10.0,0.0,,15.8,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEDIUM_FLOAT,30.6,27.0,22.6,60.0,False,up,60.2,2.0,True,1.0,True,2.0,5.0,,29.0,,Sin datos suficientes,60.2,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,False,1/3,34.32000000000001,0.0,8.0,-2.0,0.0,0.0,3.8,6.72,2.0,0.0,3.0,15.4,-32.1,,1.92,2.0,0.0,124.0,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,0,,,21.78,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.818,False,-13.33,83.71,-0.77,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
CTAS,0.0,,,,26.5,Cintas Corporation,70.8,Industrials,Specialty Business Services,90.0,60.0,50.3,85.0,60.0,203.52,81442512896.0,35.0,39.1,False,up,4.0,True,2.0,6.9,True,1.0,3.8,4.4,False,219.17,-7.1,5.0,False,"{'roe_pct': 40.7, 'debt_to_equity': 0.53, 'current_ratio': 1.43, 'operating_margin_pct': 23.7}","{'eps_growth_yoy': 4.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.8}",216.31,250.0,175.0,16.0,buy,6.3,90.31,-55.6,76.91,-62.2,1.8,3.66,1.02,36.7,0.89,True,-1.17,24.6,10.9,33.0,2026-09-23,False,False,8.0,STRONG,3.11,82.2,2.13,BULLISH,0.0,70.0,2.0,0.0,27.2,0.0,7.9,21.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",MEGA_FLOAT,342.1,23.0,29.2,35.0,False,up,39.1,2.0,True,2.0,True,1.0,8.0,17.0,29.0,44.8,Bajo 50%,29.5,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,False,2/3,34.245000000000005,0.0,0.0,0.0,3.0,3.0,0.0,0.84,0.0,0.0,0.0,-55.6,65.2,ALTA,0.79,-3.0,10.0,84.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-12.0,46,0.265,BAJA,20.58,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.799,False,-6.9,26.96,-7.03,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
SHW,0.0,,,,5.7,The Sherwin-Williams Company,67.3,Basic Materials,Specialty Chemicals,90.0,70.0,50.3,45.0,60.0,346.91,84215226368.0,35.0,35.2,False,up,1.3,True,2.0,6.8,True,2.0,2.6,3.0,False,379.65,-8.6,6.0,False,"{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'eps_growth_yoy': 1.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}",390.57,420.0,340.0,21.0,buy,12.6,242.0,-30.2,152.29,-56.1,2.98,10.32,0.91,29.3,0.87,True,-3.11,7.8,10.0,67.0,2026-10-27,False,False,6.0,NEUTRAL,3.86,62.0,1.78,,,,,,36.9,0.0,1.7,20.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",MEGA_FLOAT,224.7,3.0,21.9,35.0,False,up,35.2,2.0,True,2.0,True,2.0,8.0,12.0,29.0,62.1,Medio,38.4,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,34.205,0.0,0.0,0.0,3.0,3.0,0.12,2.89,0.0,0.0,0.0,-30.2,55.8,ALTA,1.58,2.0,2.0,72.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,43,0.0573,BAJA,23.23,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.894,False,-7.97,19.68,-16.46,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
WM,0.0,,,,50.0,"Waste Management, Inc.",68.0,Industrials,Waste Management,100.0,70.0,36.0,45.0,65.0,224.92,89903939584.0,15.0,19.0,False,flat,30.2,True,1.0,3.7,True,2.0,1.6,3.4,False,248.13,-9.4,4.0,False,"{'roe_pct': 29.8, 'debt_to_equity': 2.35, 'current_ratio': 0.91, 'operating_margin_pct': 19.0}","{'eps_growth_yoy': 30.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.1}",259.92,277.0,220.0,25.0,buy,15.6,108.01,-52.0,38.0,-83.1,2.61,5.88,1.57,93.2,1.49,True,-1.12,5.0,8.3,66.0,2026-10-26,False,False,8.0,STRONG,3.85,21.3,2.97,,,,,,5.0,0.0,,20.4,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,398.5,30.0,29.1,15.0,False,flat,19.0,0.0,True,1.0,True,2.0,5.0,25.0,29.0,17.2,Bottom 25%,21.8,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,34.2,0.0,0.0,-2.0,3.0,3.0,-0.35,1.23,0.0,0.0,0.0,-52.0,83.1,ALTA,1.95,2.0,10.0,105.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,,,15.8,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.795,False,-8.99,17.29,-14.31,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
HESAY,0.0,,,,21.6,Hermès International Société en commandite par actions,55.0,Consumer Cyclical,Luxury Goods,60.0,50.0,24.0,95.0,55.0,181.15,189739565056.0,15.0,4.1,False,down,,,0.0,,,0.0,,,False,265.89,-31.9,0.0,False,"{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}",{'profit_margin_pct': 28.0},230.33,246.0,215.0,3.0,none,27.2,80.75,-55.4,49.9,-72.5,3.03,5.49,1.14,41.8,0.61,,,,-0.1,174.0,2027-02-11,False,False,8.0,STRONG,3.8,37.5,,,,,,,0.0,0.0,6.5,16.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,342.2,23.0,23.0,15.0,False,down,4.1,0.0,,0.0,,0.0,0.0,,29.0,,Sin datos suficientes,4.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.08,0.0,3.0,0.0,0.0,0.0,0.0,-4.82,0.0,1.0,0.0,-55.4,91.2,ALTA,3.4,0.0,10.0,94.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.2163,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.609,False,-31.18,8.62,-37.12,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NDAQ,92.71428571428572,Excellent,Stage 2 Strong,24.05674961825009,8.6,"Nasdaq, Inc.",74.8,Financial Services,Financial Data & Stock Exchanges,85.0,80.0,60.3,75.0,60.0,97.55,54528241664.0,60.0,55.1,False,up,19.9,False,0.0,29.3,True,1.0,2.2,2.0,False,101.79,-4.2,5.0,False,"{'roe_pct': 16.5, 'debt_to_equity': 0.78, 'current_ratio': 1.01, 'operating_margin_pct': 49.3}","{'eps_growth_yoy': 19.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.0}",109.8,135.0,84.0,15.0,buy,12.6,70.38,-27.9,48.93,-49.8,3.1,3.03,1.2,32.7,1.28,True,-2.39,8.3,14.1,62.0,2026-10-22,False,False,9.0,STRONG,3.95,205.3,1.48,,,,,,51.1,37.1,2.6,22.4,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,496.5,23.0,62.1,60.0,False,up,55.1,2.0,False,0.0,True,1.0,2.0,9.0,29.0,72.4,Medio,39.1,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,False,2/3,33.85,0.0,3.0,0.0,3.0,3.0,-0.24,3.07,0.0,0.0,0.0,-27.9,51.4,ALTA,1.58,2.0,10.0,31.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-11.0,46,0.0855,BAJA,73.33714285714287,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-4.2% from high) - poor entry point,-4.2,NEUTRAL,BUY,False,,,,False,2,0.783,False,-3.52,27.43,8.38,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
KVUE,78.57142857142857,Excellent,Stage 2 Early,20.33984900297222,1.7,Kenvue Inc.,61.3,Consumer Defensive,Household & Personal Products,80.0,50.0,46.7,70.0,50.0,18.93,36360241152.0,35.0,38.3,False,up,14.6,False,0.0,5.1,False,0.0,3.8,3.4,False,21.78,-13.1,7.0,True,"{'roe_pct': 15.6, 'debt_to_equity': 0.82, 'current_ratio': 1.0, 'operating_margin_pct': 19.4}","{'eps_growth_yoy': 14.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.8}",19.5,23.0,18.0,12.0,hold,3.0,18.41,-2.7,8.4,-55.6,5.25,0.99,4.39,97.7,,True,-0.19,6.2,3.4,76.0,2026-11-05,False,False,7.0,NEUTRAL,5.54,109.8,1.8,,,,,,56.3,31.4,0.5,18.4,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEGA_FLOAT,1918.1,3.0,50.3,35.0,False,up,38.3,2.0,False,0.0,False,0.0,0.0,24.0,29.0,20.7,Bottom 25%,23.4,-3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,33.605,0.0,6.0,-2.0,3.0,1.0,0.0,-1.27,0.0,2.0,0.0,-2.7,32.2,MEDIA,0.38,-3.0,5.0,20.0,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,42,0.0171,BAJA,64.91571428571429,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-13.1% from high) - wait for pullback,-13.1,NEUTRAL,HOLD,False,,,,True,3,0.791,False,-8.9,41.52,-7.39,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
VEEV,0.0,,,,50.0,Veeva Systems Inc.,81.8,Healthcare,Health Information Services,100.0,80.0,65.0,85.0,60.0,250.53,40696918016.0,35.0,48.1,False,up,30.3,True,1.0,11.9,True,2.0,4.9,4.2,False,310.5,-19.3,4.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}",251.43,350.0,165.0,28.0,buy,0.4,183.94,-26.6,82.34,-67.1,3.09,7.75,,,,True,-0.56,,14.6,5.0,2026-08-26,True,False,7.0,NEUTRAL,2.74,14.1,1.71,BULLISH,0.0,70.0,1.0,0.0,27.1,0.0,,24.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.2x ratio, 67% up volume)",HIGH_FLOAT,148.8,20.0,35.1,35.0,False,up,48.1,2.0,True,1.0,True,2.0,5.0,,29.0,,Sin datos suficientes,48.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,2/3,33.22,0.0,3.0,0.0,3.0,3.0,2.98,2.79,2.0,0.0,1.5,-26.6,47.2,ALTA,0.05,-3.0,5.0,121.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,44,,,8.18,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,1.162,False,-19.31,69.22,26.02,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ICE,0.0,,,,9.4,Intercontinental Exchange Inc.,70.1,Financial Services,Financial Data & Stock Exchanges,85.0,70.0,46.7,75.0,65.0,158.61,89042780160.0,35.0,37.0,False,up,17.4,False,0.0,20.1,False,0.0,1.6,1.8,False,181.65,-12.7,4.0,False,"{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}",185.36,232.0,163.0,14.0,strong_buy,16.9,151.13,-4.7,101.53,-36.0,4.08,6.47,1.32,28.2,1.25,True,-2.36,7.6,14.2,69.0,2026-10-29,False,False,8.0,STRONG,4.74,118.3,1.27,,,,,,5.800000000000001,0.0,2.8,21.0,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MEGA_FLOAT,557.5,23.0,23.8,35.0,False,up,37.0,2.0,False,0.0,False,0.0,0.0,9.0,29.0,72.4,Medio,39.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,33.01,0.0,3.0,0.0,3.0,3.0,-0.31,1.66,1.0,0.0,0.0,-4.7,37.2,MEDIA,2.11,2.0,10.0,31.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-11.0,32,0.0943,BAJA,16.009999999999998,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.81,False,-11.57,30.23,-8.29,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
OTIS,0.0,,,,5.1,Otis Worldwide Corporation,60.0,Industrials,Specialty Industrial Machinery,90.0,60.0,24.0,45.0,65.0,71.77,27320637440.0,15.0,6.6,False,flat,14.4,True,1.0,4.6,True,1.0,4.3,3.7,False,94.565,-24.1,1.0,False,"{'current_ratio': 0.83, 'operating_margin_pct': 15.1}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.2}",88.83,105.0,75.0,12.0,buy,23.8,83.98,17.0,50.44,-29.7,5.26,3.77,2.45,43.7,1.5,True,-3.86,,9.1,68.0,2026-10-28,False,False,6.0,NEUTRAL,6.22,171.1,1.21,,,,,,5.0,0.0,1.5,18.0,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,379.9,23.0,19.5,15.0,False,flat,6.6,0.0,True,1.0,True,1.0,5.0,3.0,29.0,93.1,Top 10%,56.0,5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,32.455,0.0,6.0,3.0,3.0,3.0,-0.65,-7.47,0.0,2.0,0.0,17.0,30.2,MEDIA,2.98,2.0,2.0,7.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-9.0,23,0.0505,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,0.927,False,-23.18,4.4,-32.9,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
PEP,71.82608695652175,Excellent,Stage Unknown,10.501807086999602,11.8,"PepsiCo, Inc.",58.5,Consumer Defensive,Beverages - Non-Alcoholic,90.0,60.0,24.0,45.0,50.0,142.08,194081275904.0,15.0,12.0,False,down,14.5,True,1.0,1.0,True,1.0,2.4,3.1,False,171.48,-17.1,3.0,False,"{'roe_pct': 51.5, 'debt_to_equity': 2.39, 'current_ratio': 0.93, 'operating_margin_pct': 16.8}","{'eps_growth_yoy': 14.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}",155.0,183.0,124.0,22.0,none,9.1,243.14,71.1,228.0,60.5,4.04,5.73,4.15,75.3,3.03,True,-0.51,12.7,68.5,48.0,2026-10-08,False,False,5.0,NEUTRAL,4.8,33.8,0.12,,,,,,27.8,28.7,3.5,17.6,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 45% up volume)",MEGA_FLOAT,1361.8,30.0,49.8,15.0,False,down,12.0,0.0,True,1.0,True,1.0,5.0,5.0,29.0,86.2,Top 25%,49.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,31.99,0.0,3.0,0.0,3.0,5.0,0.0,-0.47,0.0,0.0,0.0,60.5,-56.7,,1.14,0.0,0.0,69.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,38,0.1178,BAJA,41.76304347826088,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.725,False,-15.53,6.51,-23.38,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
LIN,0.0,,,,50.0,Linde plc,56.0,Basic Materials,Specialty Chemicals,55.0,60.0,44.0,65.0,60.0,481.29,221865148416.0,35.0,27.7,False,down,-0.1,False,0.0,7.8,True,1.0,1.2,2.6,False,548.2,-12.2,4.0,False,"{'roe_pct': 18.4, 'debt_to_equity': 0.69, 'current_ratio': 0.88, 'operating_margin_pct': 28.1}","{'eps_growth_yoy': -0.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.4}",547.24,612.0,400.0,25.0,buy,13.7,187.6,-61.0,175.15,-63.6,1.88,9.03,1.33,40.0,1.3,True,-1.83,21.3,11.3,70.0,2026-10-30,False,False,5.0,NEUTRAL,3.8,31.9,2.18,BULLISH,0.39,60.0,1.0,1.0,10.0,0.0,,16.8,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,459.4,30.0,24.0,35.0,False,down,27.7,0.0,False,0.0,True,1.0,2.0,12.0,29.0,62.1,Medio,38.4,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,1/3,31.40000000000001,0.0,0.0,0.0,3.0,3.0,0.0,-0.25,0.0,0.0,0.0,-61.0,76.0,ALTA,1.71,2.0,0.0,101.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,35,,,14.6,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.735,False,-12.21,24.92,-11.38,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
WCN,0.0,,,,50.0,"Waste Connections, Inc.",63.2,Industrials,Waste Management,80.0,70.0,38.7,50.0,65.0,168.33,42346651648.0,15.0,24.8,False,up,3.5,True,1.0,4.2,True,2.0,1.5,2.4,False,188.09,-10.5,4.0,False,"{'roe_pct': 13.0, 'debt_to_equity': 1.22, 'current_ratio': 0.66, 'operating_margin_pct': 19.7}","{'eps_growth_yoy': 3.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.9}",200.6,220.0,162.0,25.0,strong_buy,19.2,65.1,-61.3,41.2,-75.5,2.48,4.17,0.83,33.0,0.69,True,-2.64,5.0,4.4,60.0,2026-10-20,False,False,6.0,NEUTRAL,3.37,19.4,6.16,,,,,,7.0,0.0,,19.0,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,251.2,30.0,27.1,15.0,False,up,24.8,2.0,True,1.0,True,2.0,5.0,25.0,29.0,17.2,Bottom 25%,21.8,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,31.28,0.0,0.0,0.0,3.0,1.0,-0.2,-1.38,0.0,0.0,0.0,-61.3,87.6,ALTA,2.4,2.0,2.0,117.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,0,,,15.32,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.79,False,-9.92,14.84,-6.15,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
GWW,0.0,,,,50.0,"W.W. Grainger, Inc.",70.8,Industrials,Industrial Distribution,95.0,50.0,60.3,85.0,50.0,1300.34,61247238144.0,60.0,63.7,False,down,93.9,False,0.0,7.8,False,0.0,2.7,3.9,False,1419.91,-8.4,6.0,False,"{'roe_pct': 46.1, 'debt_to_equity': 0.62, 'current_ratio': 2.81, 'operating_margin_pct': 16.1}","{'eps_growth_yoy': 93.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.9}",1325.43,1500.0,1100.0,14.0,hold,1.9,790.48,-39.2,799.7,-38.5,2.04,26.49,0.76,23.6,1.0,True,-1.63,34.1,8.2,75.0,2026-11-04,False,False,6.0,NEUTRAL,3.93,40.8,1.24,,,,,,31.3,0.0,,21.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEDIUM_FLOAT,43.1,7.0,30.3,60.0,False,down,63.7,0.0,False,0.0,False,0.0,0.0,11.0,29.0,65.5,Medio,38.5,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,30.32,0.0,0.0,0.0,3.0,3.0,0.54,2.56,2.0,0.0,0.0,-38.5,40.8,ALTA,0.24,-3.0,2.0,86.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,2,,,23.58,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.642,False,-8.24,44.29,4.1,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
SBGSY,0.0,,,,10.9,Schneider Electric S.E.,58.9,Industrials,Specialty Industrial Machinery,55.0,50.0,68.3,75.0,50.0,68.82,193425473536.0,80.0,79.0,False,up,,,0.0,,,0.0,,,False,71.98,-4.4,8.0,True,"{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}",{'profit_margin_pct': 11.3},77.8,79.0,76.0,3.0,none,13.0,92.49,34.4,57.72,-16.1,3.25,2.24,1.43,49.7,1.79,,,,14.6,188.0,2027-02-25,False,False,6.0,NEUTRAL,3.2,74.6,0.82,,,,,,42.9,0.0,3.3,17.7,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,2752.5,3.0,20.9,80.0,False,up,79.0,5.0,,0.0,,0.0,0.0,3.0,29.0,93.1,Top 10%,56.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,30.105000000000004,0.0,3.0,0.0,0.0,3.0,0.0,3.5,1.0,0.0,0.0,13.0,3.9,,1.62,2.0,2.0,88.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-6.0,46,0.1089,BAJA,35.89,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.683,False,-4.39,43.54,4.2,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
