ticker,super_score_4d,tier,vcp_score,insiders_score,sector_score,institutional_score,num_whales,top_whales,next_earnings,days_to_earnings,sector_name,sector_momentum,tier_boost,dj_ticker,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,entry_score,entry_bonus,super_score_5d,entry_price,entry_date,snapshot_id
TBRG,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,19.860000610351562,2026-02-18,20260218_155944
NFJ,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,13.859999656677246,2026-02-18,20260218_155944
PW,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,0.7857999801635742,2026-02-18,20260218_155944
SELF,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,4.989999771118164,2026-02-18,20260218_155944
BDSX,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,13.380000114440918,2026-02-18,20260218_155944
TCI,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,53.75,2026-02-18,20260218_155944
PALI,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.6799999475479126,2026-02-18,20260218_155944
MYNZ,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,0.6279000043869019,2026-02-18,20260218_155944
RLI,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-21,-18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,61.16999816894531,2026-02-18,20260218_155944
VTSI,30.0,🔵 MODERADA,0.0,80,77.81,0.0,0,,2025-11-10,-90.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,33.0,4.440000057220459,2026-02-18,20260218_155944
AMRZ,30.0,🔵 MODERADA,0.0,80,79.09,0.0,0,,2026-02-17,9.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,33.0,64.05000305175781,2026-02-18,20260218_155944
EXP,30.0,🔵 MODERADA,0.0,70,79.09,10.000218978,1,Tiger Global Management,2026-01-29,-10.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,33.0,233.15249633789062,2026-02-18,20260218_155944
PRIM,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,166.43499755859375,2026-02-18,20260218_155944
AKAN,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.9624999761581421,2026-02-18,20260218_155944
ONCY,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-14,-86.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.9933000206947327,2026-02-18,20260218_155944
AHH,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-16,8.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,6.264999866485596,2026-02-18,20260218_155944
PLAY,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2025-12-09,-61.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,16.334999084472656,2026-02-18,20260218_155944
QTIH,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2026-02-09,1.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
SPGI,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-02-10,2.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,421.32000732421875,2026-02-18,20260218_155944
NVT,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-05-01,82.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,118.55999755859375,2026-02-18,20260218_155944
PK,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,11.704999923706055,2026-02-18,20260218_155944
ZNTL,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.4200000762939453,2026-02-18,20260218_155944
APG,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-02-25,17.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,45.150001525878906,2026-02-18,20260218_155944
EQPT,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,32.33000183105469,2026-02-18,20260218_155944
MIRM,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,107.2249984741211,2026-02-18,20260218_155944
UBSI,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-23,74.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,44.2599983215332,2026-02-18,20260218_155944
AASP,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,4.75,2026-02-18,20260218_155944
IRD,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,3.8499999046325684,2026-02-18,20260218_155944
EFOI,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,1.7999999523162842,2026-02-18,20260218_155944
OSG,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,5.815000057220459,2026-02-18,20260218_155944
RCKT,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,3.375,2026-02-18,20260218_155944
CASY,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-12-09,-61.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,664.2100219726562,2026-02-18,20260218_155944
UNFI,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,2025-12-02,-68.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,39.790000915527344,2026-02-18,20260218_155944
RPLRT,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
CDTX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
NTLA,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,12.569999694824219,2026-02-18,20260218_155944
MWA,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-05-04,85.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,30.385000228881836,2026-02-18,20260218_155944
QRHC,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2025-11-10,-90.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,1.899999976158142,2026-02-18,20260218_155944
TXMD,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.365000009536743,2026-02-18,20260218_155944
LPG,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2026-02-05,-3.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,35.29999923706055,2026-02-18,20260218_155944
ZBIO,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,26.940000534057617,2026-02-18,20260218_155944
CLNN,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,4.239999771118164,2026-02-18,20260218_155944
GBCS,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
TCRX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.9980000257492065,2026-02-18,20260218_155944
FFAI,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-11-13,-87.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,0.5612000226974487,2026-02-18,20260218_155944
MNPR,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,54.75,2026-02-18,20260218_155944
HHH,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,83.48500061035156,2026-02-18,20260218_155944
DLTH,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-03-12,32.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,2.390000104904175,2026-02-18,20260218_155944
IMA,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,6.889999866485596,2026-02-18,20260218_155944
EPD,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2026-04-28,79.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,36.79999923706055,2026-02-18,20260218_155944
UAA,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-02-06,-2.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,7.880099773406982,2026-02-18,20260218_155944
CRSP,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,53.399898529052734,2026-02-18,20260218_155944
BFST,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,29.31999969482422,2026-02-18,20260218_155944
LQR,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
XELB,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-11-19,-81.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,2.0,2026-02-18,20260218_155944
NRXS,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,5.360099792480469,2026-02-18,20260218_155944
MBIO,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.8700000047683716,2026-02-18,20260218_155944
AROW,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-30,81.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,34.900001525878906,2026-02-18,20260218_155944
NMCO,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,10.779999732971191,2026-02-18,20260218_155944
ENTX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,1.440000057220459,2026-02-18,20260218_155944
SGRP,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,0.7748000025749207,2026-02-18,20260218_155944
STRW,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,12.739999771118164,2026-02-18,20260218_155944
ANIX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2026-03-10,30.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.8949999809265137,2026-02-18,20260218_155944
RMBI,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,14.324999809265137,2026-02-18,20260218_155944
BFC,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-14,65.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,146.90499877929688,2026-02-18,20260218_155944
PKBK,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-16,67.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,28.7549991607666,2026-02-18,20260218_155944
CLPR,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2025-11-13,-87.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,3.390000104904175,2026-02-18,20260218_155944
HLXC,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,10.17199993133545,2026-02-18,20260218_155944
BY,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,33.13999938964844,2026-02-18,20260218_155944
MLAA,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
SGU,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2026-02-04,-4.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,12.979999542236328,2026-02-18,20260218_155944
FCCO,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,30.299999237060547,2026-02-18,20260218_155944
ESOA,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-02-09,1.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,14.670100212097168,2026-02-18,20260218_155944
AMLX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,14.329999923706055,2026-02-18,20260218_155944
PLX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.950000047683716,2026-02-18,20260218_155944
NGS,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2025-11-10,-90.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,37.66999816894531,2026-02-18,20260218_155944
FCBC,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-21,72.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,40.150001525878906,2026-02-18,20260218_155944
SHCO,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
AMH,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,31.239999771118164,2026-02-18,20260218_155944
FRST,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-29,-10.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,14.104999542236328,2026-02-18,20260218_155944
VRA,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-03-11,31.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,2.850100040435791,2026-02-18,20260218_155944
BSBK,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,8.583600044250488,2026-02-18,20260218_155944
AGL,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2026-02-25,17.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.37720000743865967,2026-02-18,20260218_155944
EMPD,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-11-11,-89.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,3.805000066757202,2026-02-18,20260218_155944
NOMA,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,4.699999809265137,2026-02-18,20260218_155944
UTI,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,2026-02-04,-4.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,31.859899520874023,2026-02-18,20260218_155944
STCB,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,,2026-02-18,20260218_155944
ATEX,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2026-02-11,3.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,34.13999938964844,2026-02-18,20260218_155944
CCXIU,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,10.449999809265137,2026-02-18,20260218_155944
CNK,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2026-02-18,10.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,26.829999923706055,2026-02-18,20260218_155944
NMZ,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,10.619000434875488,2026-02-18,20260218_155944
EVMN,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-12-11,-59.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,30.74799919128418,2026-02-18,20260218_155944
KYTX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,7.679999828338623,2026-02-18,20260218_155944
ZOMDF,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.13500000536441803,2026-02-18,20260218_155944
RDW,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,8.508999824523926,2026-02-18,20260218_155944
FTAI,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-02-25,17.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,295.8399963378906,2026-02-18,20260218_155944
BATRA,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2026-02-25,17.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,48.10499954223633,2026-02-18,20260218_155944
CWGL,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,4.940000057220459,2026-02-18,20260218_155944
MCFT,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-05-06,87.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,23.93000030517578,2026-02-18,20260218_155944
BBT,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-23,74.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,31.059999465942383,2026-02-18,20260218_155944
GOOD,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-18,10.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,11.494999885559082,2026-02-18,20260218_155944
NSC,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-04-23,74.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,316.0249938964844,2026-02-18,20260218_155944
FULT,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-14,65.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,22.280000686645508,2026-02-18,20260218_155944
ALG,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,208.52999877929688,2026-02-18,20260218_155944
SXC,27.5,🔵 MODERADA,0.0,70,79.09,0.0,0,,2026-02-17,9.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,30.5,6.949999809265137,2026-02-18,20260218_155944
THRY,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-26,18.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,3.690000057220459,2026-02-18,20260218_155944
AEYE,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,6.829999923706055,2026-02-18,20260218_155944
AMZE,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,0.3630000054836273,2026-02-18,20260218_155944
CRSR,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-12,4.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,5.815000057220459,2026-02-18,20260218_155944
AUR,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-11,3.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,4.635000228881836,2026-02-18,20260218_155944
GCTS,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2025-11-12,-88.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,1.2201000452041626,2026-02-18,20260218_155944
MERC,27.5,🔵 MODERADA,0.0,70,79.09,0.0,0,,2026-02-12,4.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,30.5,2.1500000953674316,2026-02-18,20260218_155944
LYFT,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-10,2.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,13.739999771118164,2026-02-18,20260218_155944
IFF,27.5,🔵 MODERADA,0.0,70,79.09,0.0,0,,2026-02-11,3.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,30.5,82.7699966430664,2026-02-18,20260218_155944
MSFT,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-04-29,80.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,402.07501220703125,2026-02-18,20260218_155944
IT,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-03,-5.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,160.38999938964844,2026-02-18,20260218_155944
S,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2025-12-04,-66.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,13.505000114440918,2026-02-18,20260218_155944
NIC,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,2026-04-14,65.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,155.36000061035156,2026-02-18,20260218_155944
OBLG,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,,2026-02-18,20260218_155944
MSM,30.0,🔵 MODERADA,0.0,80,58.83,0.0,0,,2026-04-01,52.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,30.0,93.56999969482422,2026-02-18,20260218_155944
EGBN,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,2026-01-21,-18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,26.450000762939453,2026-02-18,20260218_155944
EVLV,30.0,🔵 MODERADA,0.0,80,58.83,0.0,0,,2026-03-10,30.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,30.0,5.59499979019165,2026-02-18,20260218_155944
AZTA,30.0,🔵 MODERADA,0.0,80,49.96,0.0,0,,2026-02-04,-4.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,30.0,29.389999389648438,2026-02-18,20260218_155944
SHBI,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,2026-01-28,-11.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,20.100000381469727,2026-02-18,20260218_155944
INSE,30.0,🔵 MODERADA,0.0,80,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,30.0,8.5600004196167,2026-02-18,20260218_155944
AMCR,30.0,🔵 MODERADA,0.0,80,68.9,0.0,0,,2026-04-30,81.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,30.0,49.849998474121094,2026-02-18,20260218_155944
MANE,30.0,🔵 MODERADA,0.0,80,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,30.0,47.90999984741211,2026-02-18,20260218_155944
ARAI,25.0,🔵 MODERADA,0.0,60,77.81,0.0,0,,2025-11-14,-86.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,28.0,1.2400000095367432,2026-02-18,20260218_155944
INR,27.5,🔵 MODERADA,0.0,70,50.11,0.0,0,,2025-11-10,-90.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,27.5,16.079999923706055,2026-02-18,20260218_155944
PLUG,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2025-11-10,-90.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,1.899999976158142,2026-02-18,20260218_155944
HTFL,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,24.190000534057617,2026-02-18,20260218_155944
MKZR,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,3.942199945449829,2026-02-18,20260218_155944
MBBC,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,13.25,2026-02-18,20260218_155944
MCY,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,2026-02-17,9.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,87.0,2026-02-18,20260218_155944
