ticker,super_score_4d,tier,vcp_score,insiders_score,sector_score,institutional_score,num_whales,top_whales,next_earnings,days_to_earnings,sector_name,sector_momentum,tier_boost,dj_ticker,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,entry_score,entry_bonus,super_score_5d,entry_price,entry_date,snapshot_id
NFJ,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,13.800000190734863,2026-02-17,20260217_143327
PW,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,0.8600000143051147,2026-02-17,20260217_143327
VANI,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.1799999475479126,2026-02-17,20260217_143327
BDSX,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,11.449999809265137,2026-02-17,20260217_143327
TCI,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,53.75,2026-02-17,20260217_143327
PALI,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.7300000190734863,2026-02-17,20260217_143327
MYNZ,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,0.800000011920929,2026-02-17,20260217_143327
LMNR,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,2026-03-12,32.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,14.270000457763672,2026-02-17,20260217_143327
BCDA,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.1399999856948853,2026-02-17,20260217_143327
VTSI,30.0,🔵 MODERADA,0.0,80,77.81,0.0,0,,2025-11-10,-90.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,33.0,4.369999885559082,2026-02-17,20260217_143327
AMRZ,30.0,🔵 MODERADA,0.0,80,79.09,0.0,0,,2026-02-17,9.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,33.0,58.83000183105469,2026-02-17,20260217_143327
EXP,30.0,🔵 MODERADA,0.0,70,79.09,10.000218978,1,Tiger Global Management,2026-01-29,-10.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,33.0,235.11000061035156,2026-02-17,20260217_143327
PRIM,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,166.52999877929688,2026-02-17,20260217_143327
AKAN,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.8960000276565552,2026-02-17,20260217_143327
ONCY,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-14,-86.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,1.059999942779541,2026-02-17,20260217_143327
AHH,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-16,8.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,6.889999866485596,2026-02-17,20260217_143327
PLAY,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2025-12-09,-61.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,14.850000381469727,2026-02-17,20260217_143327
QTIH,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2026-02-09,1.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,5.605000019073486,2026-02-17,20260217_143327
SPGI,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-02-10,2.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,409.5400085449219,2026-02-17,20260217_143327
NVT,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-05-01,82.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,113.25,2026-02-17,20260217_143327
PK,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,11.199999809265137,2026-02-17,20260217_143327
ZNTL,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.390000104904175,2026-02-17,20260217_143327
APG,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-02-25,17.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,44.40999984741211,2026-02-17,20260217_143327
EQPT,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,33.77000045776367,2026-02-17,20260217_143327
MIRM,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,103.0999984741211,2026-02-17,20260217_143327
UBSI,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-23,74.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,44.119998931884766,2026-02-17,20260217_143327
AASP,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,4.489999771118164,2026-02-17,20260217_143327
IRD,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,3.640000104904175,2026-02-17,20260217_143327
EFOI,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,1.809999942779541,2026-02-17,20260217_143327
OSG,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,5.760000228881836,2026-02-17,20260217_143327
RCKT,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,3.2699999809265137,2026-02-17,20260217_143327
CASY,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-12-09,-61.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,665.8599853515625,2026-02-17,20260217_143327
UNFI,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,2025-12-02,-68.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,40.29999923706055,2026-02-17,20260217_143327
RPLRT,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,,2026-02-17,20260217_143327
CDTX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,,2026-02-17,20260217_143327
NTLA,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,11.869999885559082,2026-02-17,20260217_143327
MWA,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-05-04,85.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,30.1299991607666,2026-02-17,20260217_143327
QRHC,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2025-11-10,-90.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,1.9600000381469727,2026-02-17,20260217_143327
TXMD,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.359999895095825,2026-02-17,20260217_143327
LPG,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2026-02-05,-3.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,33.459999084472656,2026-02-17,20260217_143327
ZBIO,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,26.399999618530273,2026-02-17,20260217_143327
CLNN,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,4.230000019073486,2026-02-17,20260217_143327
GBCS,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,3.25,2026-02-17,20260217_143327
TCRX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.9319999814033508,2026-02-17,20260217_143327
FFAI,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-11-13,-87.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,0.6100000143051147,2026-02-17,20260217_143327
MNPR,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,55.459999084472656,2026-02-17,20260217_143327
HHH,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,82.1500015258789,2026-02-17,20260217_143327
DLTH,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-03-12,32.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,2.2799999713897705,2026-02-17,20260217_143327
IMA,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,6.909999847412109,2026-02-17,20260217_143327
EPD,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2026-04-28,79.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,37.209999084472656,2026-02-17,20260217_143327
UAA,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-02-06,-2.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,7.190000057220459,2026-02-17,20260217_143327
CRSP,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-10,-90.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,53.06999969482422,2026-02-17,20260217_143327
BFST,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,29.149999618530273,2026-02-17,20260217_143327
LQR,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,,2026-02-17,20260217_143327
XELB,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-11-19,-81.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,1.8899999856948853,2026-02-17,20260217_143327
NRXS,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,4.909999847412109,2026-02-17,20260217_143327
MBIO,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.8740000128746033,2026-02-17,20260217_143327
AROW,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-30,81.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,34.66999816894531,2026-02-17,20260217_143327
NMCO,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,10.729999542236328,2026-02-17,20260217_143327
ENTX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,1.5,2026-02-17,20260217_143327
SGRP,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,0.7599999904632568,2026-02-17,20260217_143327
STRW,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,12.9399995803833,2026-02-17,20260217_143327
ANIX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2026-03-10,30.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.819999933242798,2026-02-17,20260217_143327
RMBI,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,14.260000228881836,2026-02-17,20260217_143327
BFC,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-14,65.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,146.0,2026-02-17,20260217_143327
PKBK,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-16,67.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,28.5,2026-02-17,20260217_143327
CLPR,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2025-11-13,-87.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,3.369999885559082,2026-02-17,20260217_143327
HLXC,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,10.1899995803833,2026-02-17,20260217_143327
BY,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,32.880001068115234,2026-02-17,20260217_143327
MLAA,32.5,🔵 MODERADA,0.0,90,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,32.5,,2026-02-17,20260217_143327
SGU,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2026-02-04,-4.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,12.850000381469727,2026-02-17,20260217_143327
FCCO,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,29.920000076293945,2026-02-17,20260217_143327
ESOA,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-02-09,1.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,14.210000038146973,2026-02-17,20260217_143327
AMLX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,14.119999885559082,2026-02-17,20260217_143327
PLX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,2.9700000286102295,2026-02-17,20260217_143327
NGS,32.5,🔵 MODERADA,0.0,90,50.11,0.0,0,,2025-11-10,-90.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,32.5,37.11000061035156,2026-02-17,20260217_143327
FCBC,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-21,72.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,39.869998931884766,2026-02-17,20260217_143327
SHCO,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,,2026-02-17,20260217_143327
AMH,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-19,11.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,31.6200008392334,2026-02-17,20260217_143327
FRST,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-01-29,-10.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,13.9399995803833,2026-02-17,20260217_143327
VRA,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-03-11,31.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,2.680000066757202,2026-02-17,20260217_143327
BSBK,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,8.45300006866455,2026-02-17,20260217_143327
AGL,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2026-02-25,17.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.3610000014305115,2026-02-17,20260217_143327
EMPD,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2025-11-11,-89.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,3.759999990463257,2026-02-17,20260217_143327
NOMA,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,4.570000171661377,2026-02-17,20260217_143327
UTI,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,2026-02-04,-4.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,30.350000381469727,2026-02-17,20260217_143327
STCB,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,0.024000000208616257,2026-02-17,20260217_143327
ATEX,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2026-02-11,3.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,31.889999389648438,2026-02-17,20260217_143327
CCXIU,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,10.300000190734863,2026-02-17,20260217_143327
CNK,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2026-02-18,10.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,24.8799991607666,2026-02-17,20260217_143327
NMZ,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,10.600000381469727,2026-02-17,20260217_143327
EVMN,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-12-11,-59.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,31.56999969482422,2026-02-17,20260217_143327
KYTX,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,7.260000228881836,2026-02-17,20260217_143327
ZOMDF,32.5,🔵 MODERADA,0.0,90,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,32.5,0.13500000536441803,2026-02-17,20260217_143327
RDW,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,8.020000457763672,2026-02-17,20260217_143327
FTAI,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-02-25,17.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,279.8500061035156,2026-02-17,20260217_143327
BATRA,32.5,🔵 MODERADA,0.0,90,18.22,0.0,0,,2026-02-25,17.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,32.5,47.650001525878906,2026-02-17,20260217_143327
CWGL,32.5,🔵 MODERADA,0.0,90,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,32.5,4.849999904632568,2026-02-17,20260217_143327
MCFT,32.5,🔵 MODERADA,0.0,90,68.9,0.0,0,,2026-05-06,87.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,32.5,23.899999618530273,2026-02-17,20260217_143327
BBT,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-23,74.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,30.68000030517578,2026-02-17,20260217_143327
GOOD,32.5,🔵 MODERADA,0.0,90,28.61,0.0,0,,2026-02-18,10.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,32.5,11.670000076293945,2026-02-17,20260217_143327
NSC,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,2026-04-23,74.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,314.94000244140625,2026-02-17,20260217_143327
FULT,32.5,🔵 MODERADA,0.0,90,64.96,0.0,0,,2026-04-14,65.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,32.5,22.030000686645508,2026-02-17,20260217_143327
ALG,32.5,🔵 MODERADA,0.0,90,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,32.5,210.83999633789062,2026-02-17,20260217_143327
SXC,27.5,🔵 MODERADA,0.0,70,79.09,0.0,0,,2026-02-17,9.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,30.5,7.989999771118164,2026-02-17,20260217_143327
THRY,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-26,18.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,3.619999885559082,2026-02-17,20260217_143327
AEYE,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,6.960000038146973,2026-02-17,20260217_143327
AMZE,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,,,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,0.35100001096725464,2026-02-17,20260217_143327
CRSR,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-12,4.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,6.789999961853027,2026-02-17,20260217_143327
AUR,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-11,3.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,4.480000019073486,2026-02-17,20260217_143327
GCTS,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2025-11-12,-88.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,1.2599999904632568,2026-02-17,20260217_143327
MERC,27.5,🔵 MODERADA,0.0,70,79.09,0.0,0,,2026-02-12,4.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,30.5,1.7799999713897705,2026-02-17,20260217_143327
LYFT,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-10,2.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,13.270000457763672,2026-02-17,20260217_143327
IFF,27.5,🔵 MODERADA,0.0,70,79.09,0.0,0,,2026-02-11,3.0,Basic Materials,stable,3,DJUSBS,,,,,,0,,,,,,,,0,30.5,83.0,2026-02-17,20260217_143327
MSFT,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-04-29,80.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,401.32000732421875,2026-02-17,20260217_143327
IT,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2026-02-03,-5.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,158.5800018310547,2026-02-17,20260217_143327
S,27.5,🔵 MODERADA,0.0,70,77.81,0.0,0,,2025-12-04,-66.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,30.5,13.869999885559082,2026-02-17,20260217_143327
NIC,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,2026-04-14,65.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,155.19000244140625,2026-02-17,20260217_143327
OBLG,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,,2026-02-17,20260217_143327
MSM,30.0,🔵 MODERADA,0.0,80,58.83,0.0,0,,2026-04-01,52.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,30.0,94.04000091552734,2026-02-17,20260217_143327
EGBN,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,2026-01-21,-18.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,26.260000228881836,2026-02-17,20260217_143327
EVLV,30.0,🔵 MODERADA,0.0,80,58.83,0.0,0,,2026-03-10,30.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,30.0,5.679999828338623,2026-02-17,20260217_143327
AZTA,30.0,🔵 MODERADA,0.0,80,49.96,0.0,0,,2026-02-04,-4.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,30.0,28.6200008392334,2026-02-17,20260217_143327
SHBI,30.0,🔵 MODERADA,0.0,80,64.96,0.0,0,,2026-01-28,-11.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,30.0,19.790000915527344,2026-02-17,20260217_143327
INSE,30.0,🔵 MODERADA,0.0,80,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,30.0,8.260000228881836,2026-02-17,20260217_143327
AMCR,30.0,🔵 MODERADA,0.0,80,68.9,0.0,0,,2026-04-30,81.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,30.0,50.09000015258789,2026-02-17,20260217_143327
MANE,30.0,🔵 MODERADA,0.0,80,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,30.0,43.459999084472656,2026-02-17,20260217_143327
ARAI,25.0,🔵 MODERADA,0.0,60,77.81,0.0,0,,2025-11-14,-86.0,Technology,improving,3,DJUSTC,,,,,,0,,,,,,,,0,28.0,1.1699999570846558,2026-02-17,20260217_143327
INR,27.5,🔵 MODERADA,0.0,70,50.11,0.0,0,,2025-11-10,-90.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,27.5,16.350000381469727,2026-02-17,20260217_143327
PLUG,27.5,🔵 MODERADA,0.0,70,58.83,0.0,0,,2025-11-10,-90.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,27.5,1.8899999856948853,2026-02-17,20260217_143327
HTFL,27.5,🔵 MODERADA,0.0,70,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,27.5,20.65999984741211,2026-02-17,20260217_143327
MKZR,27.5,🔵 MODERADA,0.0,70,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,27.5,3.878999948501587,2026-02-17,20260217_143327
MBBC,27.5,🔵 MODERADA,0.0,70,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,27.5,13.4399995803833,2026-02-17,20260217_143327
