ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
AEBI,0.0,50.0,0.0,,,Aebi Schmidt Holding AG,69.9,Industrials,Farm & Heavy Construction Machinery,50.0,100.0,79.4,60.0,50.0,14.81,1145431808,80.0,87.4,False,up,,,0,58.0,True,2,,7.2,False,33.0,-55.1,,,"{'debt_to_equity': 1.0, 'current_ratio': 2.1, 'operating_margin_pct': 3.9}",{'profit_margin_pct': 0.8},15.75,16.5,15.0,2.0,none,6.3,,,1.4,-90.5,,,,,,100.0,0.0,0.0,,12.0,0.0,15.0,21.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEDIUM_FLOAT,36.7,50.0,36.0,80.0,False,up,87.4,5.0,,0,True,2,2.0,2,54.0,98.1,Top 10%,72.4,5.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,42.96,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MPB,0.0,50.0,25.98,,,Mid Penn Bancorp,64.8,Financial Services,Banks - Regional,60.0,80.0,63.9,60.0,50.0,32.61,755554432,60.0,69.4,False,up,,,0,30.1,False,0,4.1,8.2,False,35.22,-7.4,7.0,True,"{'roe_pct': 7.3, 'operating_margin_pct': 46.9}",{'profit_margin_pct': 24.0},36.5,37.0,36.0,2.0,none,11.9,,,37.95,16.4,,,,,,100.0,0.0,0.0,,31.4,0.0,15.0,19.4,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",LOW_FLOAT,20.0,20.0,34.4,60.0,False,up,69.4,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,1/3,42.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NP,0.0,50.0,0.0,,,Neptune Insurance Holdings Inc.,52.2,Financial Services,Insurance Brokers,60.0,50.0,36.0,50.0,70.0,20.59,2842140928,15.0,24.6,False,down,,,0,,,0,10.5,3.0,True,33.235,-38.0,,,"{'current_ratio': 0.9, 'operating_margin_pct': 57.9}",{'profit_margin_pct': 30.3},27.12,32.5,20.0,12.0,buy,31.7,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,15.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Insufficient data,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MEDIUM_FLOAT,43.1,50.0,30.7,15.0,False,down,24.6,0.0,,0,,0,0.0,46,54.0,16.7,Bottom 25%,8.9,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,42.88,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PMT,0.0,50.0,8.870000000000001,,,PennyMac Mortgage Investment Tr,43.7,Real Estate,REIT - Mortgage,55.0,30.0,36.0,50.0,50.0,12.15,1057251776,15.0,13.4,False,flat,,,0,-11.0,False,0,6.5,2.9,False,14.93,-18.6,5.0,False,"{'roe_pct': 6.7, 'debt_to_equity': 10.14, 'current_ratio': 1.35, 'operating_margin_pct': 21.1}",{'profit_margin_pct': 17.7},13.36,15.0,12.5,7.0,hold,9.9,,,16.83,38.5,,,,,,100.0,0.0,0.0,,14.100000000000001,0.0,15.0,13.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,72.0,15.0,28.1,15.0,False,flat,13.4,0.0,,0,False,0,0.0,51,54.0,7.4,Bottom 25%,4.7,-3.0,1.0,0.0,3.0,0.0,0.0,5.0,5.0,False,2/3,42.480000000000004,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CWT,0.0,50.0,14.85,,,California Water Service Group,58.5,Utilities,Utilities - Regulated Water,55.0,80.0,38.7,55.0,60.0,46.41,2765634048,15.0,18.6,False,up,,,0,40.1,False,0,2.4,3.0,False,51.63,-10.1,3.0,False,"{'roe_pct': 8.1, 'debt_to_equity': 0.89, 'current_ratio': 0.55, 'operating_margin_pct': 27.6}",{'profit_margin_pct': 13.6},52.0,55.0,49.0,2.0,strong_buy,12.0,,,22.8,-50.9,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,17.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",HIGH_FLOAT,59.1,50.0,32.6,15.0,False,up,18.6,2.0,,0,False,0,0.0,,54.0,,Sin datos suficientes,18.6,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,0/3,42.4,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PLX,0.0,50.0,35.55,,,"Protalix BioTherapeutics, Inc. ",55.5,Healthcare,Biotechnology,50.0,30.0,75.0,80.0,60.0,3.14,252522528,60.0,70.7,False,up,,,0,-2.0,False,0,5.3,4.4,False,3.19,-1.6,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 0.15, 'current_ratio': 3.03, 'operating_margin_pct': 11.9}",{'profit_margin_pct': 8.7},11.0,12.0,10.0,2.0,none,250.3,,,0.8,-74.5,,,,,,90.0,0.0,0.0,,39.6,0.0,15.0,16.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,80,"Strong institutional buying (1.7x ratio, 59% up volume)",HIGH_FLOAT,71.9,15.0,31.6,60.0,False,up,70.7,2.0,,0,False,0,0.0,18,54.0,68.5,Medio,37.3,0.0,1.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,42.2,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
MMS,0.0,50.0,4.779999999999999,,,"Maximus, Inc.",47.8,Industrials,Specialty Business Services,50.0,40.0,24.0,80.0,60.0,72.38,3948225792,15.0,0.3,False,down,,,0,-1.2,True,1,8.0,4.8,True,100.0,-27.6,3.0,False,"{'roe_pct': 22.1, 'debt_to_equity': 0.97, 'current_ratio': 2.34, 'operating_margin_pct': 10.9}",{'profit_margin_pct': 6.9},110.0,125.0,95.0,2.0,none,52.0,123.75,71.0,195.6,170.2,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,14.3,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",HIGH_FLOAT,53.8,50.0,29.3,15.0,False,down,0.3,0.0,,0,True,1,2.0,21,54.0,63.0,Medio,32.5,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,False,0/3,42.12,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,50.2,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,15.0,65.0,70.0,404.78,122567385088,15.0,8.1,False,down,,,0,3.7,False,0,1.0,2.2,False,579.05,-30.1,0.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,32.9,692.29,71.0,439.5,8.6,,,,,,90.0,0.0,0.0,,5.0,0.0,15.0,15.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,298.1,43.0,30.1,15.0,False,down,8.1,0.0,,0,False,0,0.0,,54.0,,Sin datos suficientes,8.1,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,42.08,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ABR,0.0,50.0,0.0,,,Arbor Realty Trust,42.5,Real Estate,REIT - Mortgage,60.0,30.0,24.0,45.0,55.0,7.42,1572182272,15.0,1.4,False,down,,,0,-26.3,False,0,28.1,12.2,True,12.73,-41.7,0.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 3.36, 'current_ratio': 4.81, 'operating_margin_pct': 13.5}",{'profit_margin_pct': 35.1},8.88,12.0,7.5,4.0,none,19.6,,,7.9,6.5,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,12.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",HIGH_FLOAT,187.9,50.0,27.8,15.0,False,down,1.4,0.0,,0,False,0,0.0,51,54.0,7.4,Bottom 25%,4.7,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,42.0,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GCBC,0.0,50.0,5.5,,,"Greene County Bancorp, Inc.",55.0,Financial Services,Banks - Regional,60.0,60.0,36.0,65.0,50.0,22.09,376122624,15.0,7.0,False,down,,,0,10.7,False,0,0.6,3.2,False,27.41,-19.4,4.0,False,"{'roe_pct': 15.3, 'operating_margin_pct': 54.2}",{'profit_margin_pct': 44.6},,,,,none,,,,64.5,192.0,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,16.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.5x ratio, 34% up volume)",MICRO_FLOAT,6.9,55.0,31.5,15.0,False,down,7.0,0.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,0/3,41.65,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
OVLY,0.0,50.0,36.72,,,Oak Valley Bancorp (CA),67.2,Financial Services,Banks - Regional,60.0,70.0,84.7,65.0,50.0,33.03,277062944,100.0,91.7,True,up,,,0,9.8,True,2,0.5,2.4,False,34.16,-3.3,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 39.9}",{'profit_margin_pct': 29.5},,,,,none,,,,28.8,-12.8,,,,,,70.0,0.0,0.0,,57.2,0.0,15.0,20.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.4x ratio, 53% up volume)",MICRO_FLOAT,7.1,15.0,35.2,100.0,True,up,91.7,10.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,41.548,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-3.6% from high) - poor entry point,-3.6,NEUTRAL,NONE,False
FCBC,0.0,50.0,19.58,,,"First Community Bankshares, Inc",60.8,Financial Services,Banks - Regional,60.0,70.0,56.6,60.0,50.0,39.34,721290560,35.0,48.4,False,up,,,0,0.2,True,2,1.0,3.4,False,45.03,-12.6,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 29.1},40.0,40.0,40.0,1.0,none,1.7,,,26.5,-32.6,,,,,,90.0,0.0,0.0,,15.0,0.0,15.0,18.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.4x ratio, 57% up volume)",LOW_FLOAT,16.8,35.0,33.2,35.0,False,up,48.4,2.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,41.32,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CBAN,0.0,50.0,30.04,,,"Colony Bankcorp, Inc.",60.4,Financial Services,Banks - Regional,60.0,50.0,79.4,60.0,50.0,20.13,428253248,80.0,84.9,False,up,,,0,6.5,False,0,0.7,1.3,False,21.46,-6.2,8.0,True,"{'roe_pct': 8.6, 'operating_margin_pct': 30.9}",{'profit_margin_pct': 22.1},22.0,22.0,22.0,1.0,none,9.3,,,15.9,-21.0,,,,,,100.0,0.0,0.0,,23.0,0.0,15.0,18.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,45,"No clear pattern (0.9x ratio, 48% up volume)",LOW_FLOAT,18.7,40.0,33.1,80.0,False,up,84.9,5.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,0/3,41.16,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FCNCA,0.0,50.0,22.53,,,"First Citizens BancShares, Inc.",60.3,Financial Services,Banks - Regional,60.0,70.0,46.7,60.0,65.0,1965.72,24089270272,35.0,38.7,False,down,,,0,1.4,True,2,5.9,4.8,False,2232.21,-11.9,6.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 37.3}",{'profit_margin_pct': 24.4},2293.73,2500.0,2100.0,15.0,buy,16.7,,,1653.2,-15.9,,,,,,100.0,0.0,0.0,,16.0,0.0,15.0,18.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MICRO_FLOAT,8.7,40.0,33.1,35.0,False,down,38.7,0.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,0/3,41.12,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LOB,0.0,50.0,30.009999999999998,,,"Live Oak Bancshares, Inc.",60.1,Financial Services,Banks - Regional,60.0,60.0,63.0,60.0,55.0,38.3,1763040896,60.0,72.7,False,up,,,0,14.1,False,0,6.9,5.2,False,42.89,-10.7,8.0,True,"{'roe_pct': 9.4, 'operating_margin_pct': 43.6}",{'profit_margin_pct': 22.0},44.75,51.0,40.0,4.0,none,16.8,,,66.9,74.7,,,,,,100.0,0.0,0.0,,34.0,0.0,15.0,18.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEDIUM_FLOAT,35.5,20.0,33.0,60.0,False,up,72.7,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,41.04,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FMBM,0.0,50.0,36.54,,,F & M Bank Corp.,65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,31.59,112367528,100.0,98.2,True,up,,,0,11.7,False,0,,,False,32.25,-2.0,8.0,True,"{'roe_pct': 11.8, 'operating_margin_pct': 26.0}",{'profit_margin_pct': 22.5},,,,,none,,,,79.27,150.9,,,,,,100.0,0.0,0.0,,35.0,0.0,15.0,19.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,70,"Moderate accumulation (1.9x ratio, 48% up volume)",MICRO_FLOAT,2.7,35.0,34.6,100.0,True,up,98.2,10.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,1/3,40.93599999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NBTB,0.0,50.0,19.48,,,NBT Bancorp Inc.,59.8,Financial Services,Banks - Regional,60.0,70.0,46.7,60.0,60.0,43.66,2287525888,35.0,28.2,False,flat,,,0,25.4,False,0,2.1,3.9,False,47.93,-8.9,5.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 40.3}",{'profit_margin_pct': 24.9},48.2,50.0,47.0,5.0,buy,10.4,,,99.9,128.8,,,,,,100.0,0.0,0.0,,23.9,0.0,15.0,17.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",HIGH_FLOAT,51.0,20.0,32.9,35.0,False,flat,28.2,0.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,40.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
TCBI,0.0,50.0,25.48,,,"Texas Capital Bancshares, Inc.",59.8,Financial Services,Banks - Regional,60.0,60.0,63.9,60.0,50.0,97.52,4451162112,60.0,70.6,False,flat,,,0,16.8,False,0,5.6,4.5,False,108.92,-10.5,7.0,True,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.79,115.0,88.0,14.0,hold,8.5,,,203.7,108.9,,,,,,100.0,0.0,0.0,,28.9,0.0,15.0,17.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEDIUM_FLOAT,41.1,20.0,32.9,60.0,False,flat,70.6,0.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,1.0,3.0,7.0,0.0,0.0,5.0,5.0,False,1/3,40.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
OFLX,0.0,50.0,21.740000000000002,,,"Omega Flex, Inc.",52.4,Industrials,Specialty Industrial Machinery,55.0,30.0,53.0,85.0,50.0,36.52,368644640,35.0,45.5,False,up,,,0,-10.1,False,0,4.4,2.8,False,42.08,-13.2,6.0,False,"{'roe_pct': 19.1, 'debt_to_equity': 0.06, 'current_ratio': 5.61, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 16.1},,,,,none,,19.43,-46.8,15.9,-56.5,,,,,,100.0,0.0,0.0,,18.0,0.0,15.0,15.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MICRO_FLOAT,3.5,35.0,30.7,35.0,False,up,45.5,2.0,,0,False,0,0.0,10,54.0,83.3,Top 25%,53.1,3.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,1/3,40.766,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NBBK,0.0,50.0,29.91,,,"NB Bancorp, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,21.41,979952832,60.0,70.6,False,up,,,0,11.7,False,0,3.4,4.9,False,22.7,-5.7,8.0,True,"{'roe_pct': 7.8, 'operating_margin_pct': 48.9}",{'profit_margin_pct': 30.7},24.0,24.0,24.0,2.0,none,12.1,,,13.3,-37.9,,,,,,100.0,0.0,0.0,,37.7,0.0,15.0,17.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEDIUM_FLOAT,32.2,15.0,32.7,60.0,False,up,70.6,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,2/3,40.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GRNT,0.0,50.0,5.61,,,"Granite Ridge Resources, Inc.",56.1,Energy,Oil & Gas E&P,50.0,60.0,46.7,75.0,55.0,5.13,673319104,35.0,31.4,False,down,,,0,6.0,True,1,4.8,4.3,False,6.72,-23.7,3.0,False,"{'roe_pct': 5.8, 'debt_to_equity': 0.47, 'current_ratio': 1.41, 'operating_margin_pct': 23.1}",{'profit_margin_pct': 8.8},6.4,9.0,5.0,5.0,hold,24.8,,,8.7,69.6,,,,,,100.0,0.0,0.0,,2.0,0.0,15.0,16.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",HIGH_FLOAT,63.5,35.0,31.8,35.0,False,down,31.4,0.0,,0,True,1,2.0,22,54.0,61.1,Medio,32.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,40.44,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GBCI,0.0,50.0,19.36,,,"Glacier Bancorp, Inc.",58.6,Financial Services,Banks - Regional,60.0,60.0,50.3,60.0,65.0,47.7,6198202880,35.0,48.9,False,up,,,0,17.1,False,0,5.1,5.3,False,53.99,-11.7,5.0,False,"{'roe_pct': 6.4, 'operating_margin_pct': 34.3}",{'profit_margin_pct': 24.9},56.5,59.0,54.0,6.0,strong_buy,18.4,,,20.0,-58.1,,,,,,100.0,0.0,0.0,,14.0,0.0,15.0,17.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",HIGH_FLOAT,129.2,35.0,32.6,35.0,False,up,48.9,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,1.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,40.44,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CSBB,0.0,50.0,36.38,,,"CSB Bancorp, Inc.",63.8,Financial Services,Banks - Regional,60.0,60.0,80.3,65.0,50.0,56.57,148735312,80.0,88.0,False,up,,,0,12.9,False,0,,,False,58.992,-4.1,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-10.4,,,,,,70.0,0.0,0.0,,30.0,0.0,15.0,19.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 46% up volume)",MICRO_FLOAT,2.4,35.0,34.1,80.0,False,up,88.0,5.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,1/3,40.391999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SMBK,0.0,50.0,25.33,,,"SmartFinancial, Inc.",58.3,Financial Services,Banks - Regional,60.0,50.0,63.9,60.0,60.0,40.11,683045888,60.0,66.1,False,up,,,0,0.6,False,0,0.5,1.2,False,43.91,-8.7,7.0,True,"{'roe_pct': 9.6, 'operating_margin_pct': 38.8}",{'profit_margin_pct': 26.1},44.5,48.0,42.0,6.0,buy,10.9,,,89.4,122.9,,,,,,70.0,0.0,0.0,,34.5,0.0,15.0,17.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",LOW_FLOAT,15.0,15.0,32.5,60.0,False,up,66.1,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,2/3,40.32,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CZNC,0.0,50.0,31.32,,,Citizens & Northern Corp,58.2,Financial Services,Banks - Regional,60.0,50.0,68.7,60.0,50.0,23.23,414038592,60.0,74.3,False,up,,,0,4.9,False,0,1.9,7.0,False,24.12,-3.7,7.0,True,"{'roe_pct': 7.6, 'operating_margin_pct': 34.5}",{'profit_margin_pct': 20.1},23.5,23.5,23.5,1.0,none,1.2,,,14.6,-37.2,,,,,,100.0,0.0,0.0,,19.0,0.0,15.0,17.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",LOW_FLOAT,16.9,50.0,32.5,60.0,False,up,74.3,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,7.0,0.0,0.0,5.0,5.0,False,0/3,40.28,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ELAN,0.0,50.0,30.3,,,Elanco Animal Health Incorporat,63.0,Healthcare,Drug Manufacturers - Specialty & Generic,50.0,60.0,86.3,65.0,60.0,24.75,12297371648,95.0,95.9,False,up,,,0,11.5,False,0,6.5,5.1,False,26.08,-5.1,8.0,True,"{'roe_pct': 0.5, 'debt_to_equity': 0.64, 'current_ratio': 2.4, 'operating_margin_pct': 2.4}",{'profit_margin_pct': 0.8},26.23,30.0,20.0,13.0,buy,6.0,20.33,-17.9,0.7,-97.2,,,,,,100.0,0.0,0.0,,24.0,0.0,15.0,18.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",MEGA_FLOAT,492.7,38.0,33.9,95.0,False,up,95.9,5.0,,0,False,0,0.0,5,54.0,92.6,Top 10%,64.0,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,40.2,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
