ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
POOL,0.0,,,,12.6,Pool Corporation,75.8,Industrials,Industrial Distribution,100.0,90.0,24.0,80.0,65.0,185.22,6731033600.0,15.0,2.6,False,down,48.1,True,2.0,25.6,True,2.0,11.4,4.1,True,336.15,-44.9,0.0,False,"{'roe_pct': 31.3, 'debt_to_equity': 1.35, 'current_ratio': 2.67, 'operating_margin_pct': 15.1}","{'eps_growth_yoy': 48.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 7.4}",219.5,260.0,185.0,12.0,buy,18.5,86.21,-53.5,108.9,-41.2,3.16,5.86,2.81,46.4,1.26,True,-4.09,16.2,,44.0,2026-10-22,False,False,5.0,NEUTRAL,6.91,34.5,2.1,,,,,,7.5,0.0,3.8,22.7,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,35.1,22.0,26.5,15.0,False,down,2.6,0.0,True,2.0,True,2.0,8.0,9.0,29.0,72.4,Medio,37.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,36.150000000000006,0.0,3.0,3.0,3.0,0.0,0.0,-0.39,0.0,0.0,0.0,-41.2,65.8,ALTA,2.31,2.0,0.0,45.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,15,0.1258,BAJA,0.08,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,0,0.593,False,-43.51,7.97,-26.08,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ICE,0.0,,,,4.1,"Intercontinental Exchange, Inc.",70.8,Financial Services,Financial Data & Stock Exchanges,85.0,70.0,50.3,75.0,65.0,161.26,90530471936.0,35.0,42.8,False,up,17.4,False,0.0,20.1,False,0.0,1.5,1.9,False,176.59,-8.7,5.0,False,"{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}",186.71,232.0,163.0,14.0,strong_buy,15.8,151.13,-6.3,100.82,-37.5,4.01,6.47,1.29,28.2,1.25,True,-2.32,7.6,14.2,51.0,2026-10-29,False,False,8.0,STRONG,4.68,118.3,1.29,,,,,,11.0,0.0,1.2,21.2,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.1x ratio, 66% up volume)",MEGA_FLOAT,557.5,23.0,22.5,35.0,False,up,42.8,2.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,41.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,36.025,0.0,3.0,0.0,3.0,3.0,0.73,0.46,1.0,0.0,0.0,-6.3,37.7,MEDIA,1.98,2.0,10.0,30.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-11.0,46,0.041,BAJA,20.58,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,1,0.881,False,-7.76,32.41,-16.22,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
SBGSY,0.0,,,,11.6,Schneider Electric S.E.,57.8,Industrials,Specialty Industrial Machinery,55.0,50.0,60.3,75.0,55.0,66.78,187679866880.0,60.0,58.7,False,flat,,,0.0,,,0.0,,,False,71.98,-7.2,7.0,True,"{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}",{'profit_margin_pct': 11.3},77.8,79.0,76.0,3.0,none,16.5,91.88,37.6,57.43,-14.0,3.33,2.22,1.47,49.7,1.78,,,,14.6,170.0,2027-02-25,False,False,6.0,NEUTRAL,3.29,74.6,0.79,,,,,,30.8,0.0,3.5,17.3,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,2752.5,3.0,20.8,60.0,False,flat,58.7,0.0,,0.0,,0.0,0.0,5.0,29.0,86.2,Top 25%,44.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,35.7,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.5,4.7,,2.06,2.0,2.0,88.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,0.1155,BAJA,25.28,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,True,3,0.786,False,-7.22,33.97,2.48,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
DPZ,0.0,,,,19.2,"Domino's Pizza, Inc.",54.1,Consumer Cyclical,Restaurants,60.0,60.0,26.7,65.0,60.0,341.08,11283518464.0,15.0,17.5,False,up,-2.6,True,1.0,4.1,True,1.0,10.0,3.1,True,464.23,-26.5,1.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",380.64,450.0,270.0,28.0,buy,11.6,277.55,-18.6,176.3,-48.3,4.71,16.07,2.33,42.3,1.25,True,-3.45,4.9,4.8,35.0,2026-10-13,False,False,8.0,STRONG,5.95,107.8,2.4,,,,,,1.0,0.0,5.8,16.2,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,30.2,20.0,22.0,15.0,False,up,17.5,2.0,True,1.0,True,1.0,5.0,23.0,29.0,24.1,Bottom 25%,21.9,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,35.6,0.0,3.0,3.0,3.0,1.0,0.09,-1.58,0.0,0.0,0.0,-18.6,45.1,ALTA,1.45,2.0,10.0,17.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,0.1922,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,1,0.974,False,-25.59,20.95,-31.2,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
NUE,0.0,,,,22.1,Nucor Corporation,78.8,Basic Materials,Steel,95.0,70.0,74.0,80.0,60.0,261.07,59230437376.0,80.0,87.5,False,up,90.4,False,0.0,22.0,False,0.0,2.1,2.6,False,280.11,-6.8,8.0,True,"{'roe_pct': 14.5, 'debt_to_equity': 0.31, 'current_ratio': 2.51, 'operating_margin_pct': 15.7}","{'eps_growth_yoy': 90.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 8.0}",282.81,305.0,231.0,16.0,buy,8.3,127.74,-51.1,375.9,44.0,1.15,3.01,0.86,17.8,1.41,True,-1.14,29.3,93.8,48.0,2026-10-26,False,False,6.0,NEUTRAL,4.23,11.9,0.15,,,,,,45.3,0.0,6.6,23.6,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,223.4,3.0,30.3,80.0,False,up,87.5,5.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,87.5,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,35.224999999999994,0.0,0.0,0.0,3.0,5.0,0.0,-0.26,0.0,0.0,0.0,8.3,11.9,,1.04,0.0,2.0,104.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,19,0.2207,BAJA,31.88,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-6.8% from high) - wait for pullback,-6.8,NEUTRAL,BUY,False,,,,,,,,,,True,3,0.906,False,-6.8,100.65,40.8,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
CTAS,75.42105263157895,Excellent,Stage 2 Early,16.974368684944587,50.0,Cintas Corporation,70.8,Industrials,Specialty Business Services,90.0,60.0,50.3,85.0,60.0,200.47,80221995008.0,35.0,42.0,False,up,4.0,True,2.0,6.9,True,1.0,3.5,4.2,False,219.17,-8.5,5.0,False,"{'roe_pct': 40.7, 'debt_to_equity': 0.53, 'current_ratio': 1.43, 'operating_margin_pct': 23.7}","{'eps_growth_yoy': 4.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.8}",216.31,250.0,175.0,16.0,buy,7.9,90.31,-55.0,76.6,-61.8,1.83,3.66,1.04,36.7,0.88,True,-1.19,24.6,10.9,15.0,2026-09-23,False,True,8.0,STRONG,3.16,82.2,2.1,,,,,,66.4,30.2,,21.2,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,342.1,23.0,73.4,35.0,False,up,42.0,2.0,True,2.0,True,1.0,8.0,15.0,29.0,51.7,Medio,34.6,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,34.92,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-55.0,66.3,ALTA,0.99,-3.0,10.0,86.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,43,,,58.29052631578947,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-8.5% from high) - wait for pullback | Elevated P/E (40.8) - watch valuation,-8.5,NEUTRAL,BUY,True,,,,,,,,,,False,2,0.66,False,-8.29,25.05,-13.77,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KVUE,0.0,,,,2.0,Kenvue Inc.,63.3,Consumer Defensive,Household & Personal Products,80.0,50.0,56.7,70.0,50.0,18.74,35995295744.0,60.0,54.1,False,down,14.6,False,0.0,5.1,False,0.0,3.2,2.7,False,20.13,-6.9,6.0,False,"{'roe_pct': 15.6, 'debt_to_equity': 0.82, 'current_ratio': 1.0, 'operating_margin_pct': 19.4}","{'eps_growth_yoy': 14.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.8}",19.5,23.0,18.0,12.0,hold,4.1,18.41,-1.8,8.5,-54.6,5.3,0.99,4.48,97.7,,True,-0.19,6.2,3.4,58.0,2026-11-05,False,False,7.0,NEUTRAL,5.58,109.8,1.78,,,,,,17.6,0.0,0.6,19.0,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,1918.1,10.0,19.6,60.0,False,down,54.1,0.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,24.8,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,34.42,0.0,6.0,-2.0,3.0,1.0,0.0,-0.85,0.0,0.0,0.0,-1.8,32.3,MEDIA,0.51,-3.0,5.0,18.0,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,46,0.0203,BAJA,22.83,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.799,False,-5.87,40.1,-8.55,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
ATLKY,0.0,,,,50.0,Atlas Copco AB (publ),65.8,Industrials,Specialty Industrial Machinery,80.0,60.0,46.7,80.0,55.0,21.13,103085252608.0,35.0,47.9,False,up,8.2,True,1.0,9.1,True,1.0,,,False,22.42,-5.8,7.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}",26.0,26.0,26.0,1.0,none,23.0,,,,,2.62,0.81,2.64,73.8,1.57,False,,126.5,4.0,,,False,False,6.0,NEUTRAL,,53.6,3.33,,,,,,45.2,0.0,,19.7,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,3947.5,3.0,28.2,35.0,False,up,47.9,2.0,True,1.0,True,1.0,5.0,5.0,29.0,86.2,Top 25%,44.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,34.31999999999999,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2.88,2.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,46,,,26.08,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-5.8% from high) - wait for pullback | Elevated P/E (37.1) - watch valuation | Strong upside (+23.0%) - analyst support,-5.8,NEUTRAL,NONE,False,,,,,,,,,,True,3,0.779,False,-5.75,36.7,-1.8,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
DSGX,0.0,,,,8.9,The Descartes Systems Group Inc.,70.2,Technology,Software - Application,100.0,50.0,38.7,90.0,65.0,78.94,6764433920.0,15.0,17.0,False,up,27.5,True,1.0,7.7,False,0.0,,5.7,False,108.09,-27.0,2.0,False,"{'roe_pct': 11.4, 'debt_to_equity': 0.0, 'current_ratio': 2.05, 'operating_margin_pct': 32.9}","{'eps_growth_yoy': 27.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.3}",100.23,126.0,82.0,13.0,buy,27.0,132.77,68.2,60.3,-23.6,3.97,3.13,,,,True,-0.31,243.4,34.1,2.0,2026-09-10,True,False,6.0,NEUTRAL,3.4,77.7,0.72,,,,,,2.7,0.0,2.7,21.1,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,16,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 48% up volume)",HIGH_FLOAT,85.5,20.0,23.7,15.0,False,up,17.0,2.0,True,1.0,False,0.0,2.0,18.0,29.0,41.4,Bajo 50%,25.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,32.825,0.0,3.0,0.0,3.0,5.0,0.0,0.45,0.0,0.0,0.0,27.0,4.7,,3.38,0.0,2.0,82.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,39,0.0892,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.941,False,-27.58,26.18,-4.91,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VRSK,0.0,,,,8.9,"Verisk Analytics, Inc.",58.5,Industrials,Consulting Services,75.0,60.0,24.0,65.0,65.0,185.79,24181686272.0,15.0,14.9,False,down,1.4,False,0.0,4.9,True,1.0,2.9,2.0,False,273.83,-32.2,0.0,False,"{'current_ratio': 1.0, 'operating_margin_pct': 45.1}","{'eps_growth_yoy': 1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}",237.71,275.0,195.0,17.0,buy,27.9,119.33,-35.8,65.0,-65.0,4.37,8.11,1.08,29.2,0.63,True,-8.89,6.9,-2.4,50.0,2026-10-28,False,False,7.0,NEUTRAL,4.75,113.1,,,,,,,0.0,0.0,2.7,17.6,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",HIGH_FLOAT,129.8,20.0,20.2,15.0,False,down,14.9,0.0,False,0.0,True,1.0,2.0,14.0,29.0,55.2,Medio,34.7,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,31.545,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.8,78.3,ALTA,3.49,0.0,5.0,31.0,0,,0,MIXED/INSUFFICIENT (0),BEST,8.0,46,0.0892,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,1,0.848,False,-31.53,19.47,-25.34,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
JNJ,0.0,,,,7.4,Johnson & Johnson,76.6,Healthcare,Drug Manufacturers - General,95.0,60.0,71.9,85.0,60.0,275.23,663276421120.0,80.0,81.1,False,up,7.4,True,2.0,5.5,True,1.0,1.0,2.8,False,281.07,-2.1,8.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}",275.64,320.0,190.0,22.0,buy,0.1,103.1,-62.5,86.1,-68.7,2.55,7.01,1.95,60.8,2.77,True,-1.22,25.9,-0.9,35.0,2026-10-13,False,False,4.0,NEUTRAL,4.85,136.0,,,,,,,50.2,0.0,2.2,23.0,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 59% up volume)",MEGA_FLOAT,2406.0,3.0,25.2,80.0,False,up,81.1,5.0,True,2.0,True,1.0,8.0,,29.0,,Sin datos suficientes,81.1,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,31.51,0.0,0.0,3.0,3.0,0.0,1.15,1.15,1.0,0.0,1.5,-62.5,65.7,ALTA,0.01,-3.0,0.0,20.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,-3.0,42,0.0741,BAJA,37.66,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-2.1% from high) - poor entry point,-2.1,NEUTRAL,BUY,False,,,,,,,,,,True,3,0.867,False,-2.08,62.37,0.51,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
CP,0.0,,,,50.0,Canadian Pacific Kansas City Limited,71.0,Industrials,Railroads,95.0,70.0,54.0,55.0,60.0,91.6,80523657216.0,60.0,59.8,False,flat,11.3,True,1.0,13.7,True,1.0,2.1,6.6,False,96.9,-5.5,7.0,True,"{'roe_pct': 8.2, 'debt_to_equity': 0.53, 'current_ratio': 0.59, 'operating_margin_pct': 39.0}","{'eps_growth_yoy': 11.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.0}",101.49,111.29,76.24,13.0,buy,10.8,26.46,-71.1,31.1,-66.0,1.96,1.8,0.83,22.1,0.76,True,-5.17,6.6,-13.5,50.0,2026-10-28,False,False,7.0,NEUTRAL,5.98,11.8,,,,,,,42.4,0.0,,21.3,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,832.4,3.0,30.4,60.0,False,flat,59.8,0.0,True,1.0,True,1.0,5.0,2.0,29.0,96.6,Top 10%,59.2,5.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,False,3/3,30.7,0.0,0.0,0.0,3.0,-3.0,0.5,1.09,2.0,0.0,0.0,-66.0,79.4,ALTA,1.35,2.0,5.0,74.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,0,,,26.6,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,True,3,1.052,False,-5.47,34.45,-4.51,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
AME,0.0,,,,50.0,"AMETEK, Inc.",69.1,Industrials,Specialty Industrial Machinery,85.0,60.0,46.7,85.0,65.0,237.72,54499983360.0,35.0,47.5,False,down,9.6,True,1.0,8.0,True,1.0,1.5,2.5,False,261.16,-9.0,6.0,False,"{'roe_pct': 14.6, 'debt_to_equity': 0.21, 'current_ratio': 1.21, 'operating_margin_pct': 26.2}","{'eps_growth_yoy': 9.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.0}",278.06,316.0,217.0,18.0,buy,17.0,151.97,-36.1,97.27,-59.1,2.74,6.51,0.57,19.0,0.62,True,-0.81,20.8,14.2,51.0,2026-10-29,False,False,6.0,NEUTRAL,3.34,144.0,1.74,,,,,,40.6,0.0,,20.7,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,227.8,5.0,29.6,35.0,False,down,47.5,0.0,True,1.0,True,1.0,5.0,5.0,29.0,86.2,Top 25%,44.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,30.44,0.0,0.0,0.0,3.0,3.0,0.2,0.3,0.0,0.0,0.0,-36.1,64.6,ALTA,2.12,2.0,2.0,63.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,4.0,46,,,23.41,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.907,False,-8.98,33.24,-8.21,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
