ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
COF,Capital One Financial Corporati,61.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,44.0,60.0,65.0,35.0,32.2,False,up,-5.4,True,2,2.5,True,1,"{'eps_growth_yoy': -5.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 2.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 32.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 9.0, 'operating_margin_pct': 33.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.9}",217.68,133546680320,Financial Services,Credit Services,2.4,2.7,False,259.64,-16.2,0.0,False,256.73,300.0,214.0,22.0,buy,17.9,1806.93,730.1,544.2,150.0,19.57,42.61,1.53,16.5,3.2,1.68,True,-6.81,,,77.0,2026-10-20,False,False,5.0,NEUTRAL,,,0.48,32.6,,,,2026-08-04T06:36:55.485671
7741.T,HOYA CORP,61.2,⭐⭐ GOOD,🟡 Good,JPY,JPY,False,True,True,1.0,,60.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 27.2},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 26.5, 'debt_to_equity': 0.04, 'current_ratio': 4.91, 'operating_margin_pct': 32.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 16.9}",25830.0,8640612794368,Healthcare,Medical Instruments & Supplies,,,False,30400.0,-15.0,5.0,False,30200.0,35000.0,23100.0,15.0,strong_buy,16.9,22662.84,-12.3,22809.9,-11.7,2.07,534.4,1.2,39.7,295.0,0.76,,,,30.0,86.0,2026-10-30,False,False,6.0,NEUTRAL,4.14,33.1,1.26,38.1,,,,2026-08-04T06:33:12.830986
VRSK,"Verisk Analytics, Inc.",61.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,36.0,65.0,65.0,15.0,23.4,False,up,1.4,False,0,4.9,True,1,"{'eps_growth_yoy': 1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}","{'revenue_growth_yoy': 4.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 23.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 1.0, 'operating_margin_pct': 45.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.8}",193.11,25301626880,Industrials,Consulting Services,5.6,2.0,False,276.19,-30.1,0.0,False,237.12,275.0,185.0,17.0,buy,22.8,118.54,-38.6,65.1,-66.3,4.17,8.06,1.03,29.2,2.0,0.63,True,-8.5,6.9,-2.4,85.0,2026-10-28,False,False,7.0,NEUTRAL,4.6,113.1,,43.1,,,,2026-08-04T06:28:39.381351
IDXX,"IDEXX Laboratories, Inc.",61.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (786,844,480) se aparta del derivado de flujo operativo menos capex (1,071,865,008)",65.0,60.0,36.0,85.0,65.0,15.0,9.9,False,flat,-5.3,True,1,2.8,True,1,"{'eps_growth_yoy': -5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 24.6}","{'revenue_growth_yoy': 2.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 9.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 72.9, 'debt_to_equity': 0.71, 'current_ratio': 1.12, 'operating_margin_pct': 31.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.5}",567.84,44792926208,Healthcare,Diagnostics & Research,3.0,2.8,False,769.98,-26.3,0.0,False,707.0,805.0,470.0,14.0,buy,24.5,262.09,-53.8,233.75,-58.8,1.76,9.97,,,,,True,-2.61,36.2,12.0,0.0,2026-08-04,True,False,8.0,STRONG,2.98,120.0,2.0,30.3,,,,2026-08-04T06:31:07.596447
PEP,"Pepsico, Inc.",61.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,60.0,36.0,45.0,50.0,15.0,11.1,False,down,14.5,True,1,1.0,True,1,"{'eps_growth_yoy': 14.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}","{'revenue_growth_yoy': 1.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 11.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 51.5, 'debt_to_equity': 2.39, 'current_ratio': 0.93, 'operating_margin_pct': 16.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 11.0}",139.63,190734581760,Consumer Defensive,Beverages - Non-Alcoholic,2.7,3.2,False,171.48,-18.6,0.0,False,155.0,183.0,124.0,22.0,hold,11.0,243.14,74.1,228.9,63.9,4.11,5.73,4.24,75.3,5.92,3.03,True,-0.52,12.7,54.8,65.0,2026-10-08,False,False,5.0,NEUTRAL,4.87,33.8,0.11,25.5,,,,2026-08-04T06:35:42.278994
NYT,New York Times Company (The),60.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,0.9952,"FCF declarado (390,847,360) se aparta del derivado de flujo operativo menos capex (543,652,992)",70.0,50.0,44.0,90.0,50.0,35.0,37.6,False,flat,6.0,False,0,3.8,False,0,"{'eps_growth_yoy': 6.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}","{'revenue_growth_yoy': 3.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 37.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 10.6}",75.44,12210922496,Communication Services,Publishing,8.7,7.6,True,87.1,-13.4,0.0,False,83.44,95.0,66.0,9.0,none,10.6,102.9,36.4,69.9,-7.3,3.2,2.43,1.23,40.8,0.92,0.92,True,-1.33,525.6,40.0,1.0,2026-08-05,True,False,8.0,STRONG,3.92,52.8,0.29,33.0,,,,2026-08-04T06:37:56.022725
TNE.AX,TECH ONE FPO [TNE],60.8,⭐⭐ GOOD,🟡 Good,AUD,AUD,False,True,True,1.0,,60.0,50.0,50.0,95.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 22.4},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 33.5, 'debt_to_equity': 0.12, 'current_ratio': 1.12, 'operating_margin_pct': 27.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -2.7}",32.04,10488888320,Technology,Software - Application,,,False,41.44,-22.7,5.0,False,31.16,34.25,22.0,16.0,buy,-2.7,7.85,-75.5,4.3,-86.6,1.45,0.46,0.9,62.2,0.28,0.98,,,,4.4,104.0,2026-11-17,False,False,3.0,NEUTRAL,1.86,162.9,8.39,39.6,,,,2026-08-04T06:35:32.472568
FHN,First Horizon Corporation,60.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,50.0,54.0,65.0,50.0,60.0,56.8,False,up,8.7,False,0,3.7,False,0,"{'eps_growth_yoy': 8.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.2}","{'revenue_growth_yoy': 3.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 56.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.5, 'operating_margin_pct': 40.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.3}",25.8,12245139456,Financial Services,Banks - Regional,0.0,0.0,False,26.56,-2.9,0.0,False,27.95,30.0,25.0,19.0,none,8.3,36.7,42.2,39.8,54.3,4.86,1.25,2.65,31.2,0.68,3.34,True,-6.44,,10.0,71.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.56,20.5,,,,2026-08-04T06:38:56.767268
CHD,"Church & Dwight Company, Inc.",60.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,30.0,44.0,75.0,60.0,35.0,37.5,False,flat,13.2,True,1,-2.5,False,0,"{'eps_growth_yoy': 13.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.0}","{'revenue_growth_yoy': -2.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 37.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 17.0, 'debt_to_equity': 0.56, 'current_ratio': 1.15, 'operating_margin_pct': 18.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.4}",100.01,23696730112,Consumer Defensive,Household & Personal Products,5.1,5.2,False,106.04,-5.7,0.0,False,104.37,115.0,77.0,19.0,buy,4.4,75.01,-25.0,31.2,-68.8,3.96,3.96,1.24,38.6,1.23,1.16,True,-2.53,10.6,6.3,87.0,2026-10-30,False,False,7.0,NEUTRAL,4.06,114.1,2.75,23.4,,,,2026-08-04T06:34:13.068026
QSR,Restaurant Brands International,60.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,False,0.7604,"acciones × precio no cuadra con la capitalización (ratio 0.7604): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",100.0,30.0,44.0,50.0,65.0,35.0,27.3,False,down,77.9,True,1,-6.1,False,0,"{'eps_growth_yoy': 77.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.0}","{'revenue_growth_yoy': -6.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 27.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 28.1, 'debt_to_equity': 2.96, 'current_ratio': 0.99, 'operating_margin_pct': 25.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.6}",72.94,33285214208,Consumer Cyclical,Restaurants,6.3,5.6,False,81.96,-11.0,0.0,False,85.04,100.0,76.0,24.0,buy,16.6,,,,,4.96,4.76,3.51,80.7,2.6,3.41,True,-0.1,4.6,100.0,2.0,2026-08-06,True,False,6.0,NEUTRAL,5.31,51.7,0.17,24.3,,,,2026-08-04T06:38:15.119705
MTD,"Mettler-Toledo International, I",59.8,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,85.0,40.0,54.0,50.0,60.0,60.0,59.1,False,up,7.1,True,1,-0.2,True,1,"{'eps_growth_yoy': 7.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': -0.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 59.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'debt_to_equity': 166.68, 'current_ratio': 1.12, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -2.1}",1445.0,29199982592,Healthcare,Diagnostics & Research,4.5,3.7,False,1525.17,-5.3,0.0,False,1414.36,1580.0,1200.0,11.0,buy,-2.1,941.19,-34.9,811.24,-43.9,2.38,34.32,,,,,True,-2.65,16.8,12.8,93.0,2026-11-05,False,False,6.0,NEUTRAL,3.6,110.6,1.53,30.9,,,,2026-08-04T06:32:58.145496
ETN,"Eaton Corporation, PLC",59.8,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,50.0,70.0,54.0,70.0,60.0,60.0,63.0,False,up,-11.8,False,0,6.0,True,2,"{'eps_growth_yoy': -11.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.8}","{'revenue_growth_yoy': 6.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 63.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 19.7, 'debt_to_equity': 1.05, 'current_ratio': 1.24, 'operating_margin_pct': 16.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.5}",438.23,170164715520,Industrials,Specialty Industrial Machinery,2.1,3.4,False,438.76,-0.1,0.0,False,457.75,534.0,333.0,25.0,buy,4.5,117.7,-73.1,102.1,-76.7,1.83,8.0,1.06,41.3,4.4,1.55,True,-0.73,16.5,-15.9,91.0,2026-11-03,False,False,7.0,NEUTRAL,2.71,64.1,,53.6,,,,2026-08-04T06:34:22.541569
PG,Procter & Gamble Company (The),59.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,80.0,50.0,36.0,65.0,60.0,15.0,15.3,False,flat,8.8,True,1,1.7,False,0,"{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': 1.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 15.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 30.3, 'debt_to_equity': 0.63, 'current_ratio': 0.68, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.8}",144.97,337577017344,Consumer Defensive,Household & Personal Products,1.0,2.3,False,167.25,-13.3,0.0,False,160.7,186.0,145.0,23.0,buy,10.8,81.15,-44.0,66.2,-54.3,3.8,5.52,3.01,64.3,4.35,2.49,True,-1.44,26.7,-10.4,79.0,2026-10-22,False,False,3.0,NEUTRAL,,,,21.9,,,,2026-08-04T06:31:02.845104
AWK,"American Water Works Company, I",59.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (-1,785,374,976) se aparta del derivado de flujo operativo menos capex (-966,999,872)",75.0,60.0,44.0,55.0,50.0,35.0,28.1,False,up,-16.9,True,2,6.2,True,1,"{'eps_growth_yoy': -16.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.3}","{'revenue_growth_yoy': 6.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 28.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 10.1, 'debt_to_equity': 1.38, 'current_ratio': 0.52, 'operating_margin_pct': 40.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.8}",131.3,26093117440,Utilities,Utilities - Regulated Water,7.1,4.7,False,147.87,-11.2,0.0,False,140.27,155.0,128.0,11.0,hold,6.8,,,57.7,-56.1,-6.84,-8.98,2.67,58.5,3.58,2.02,False,,3.2,3.4,85.0,2026-10-28,False,False,8.0,STRONG,4.86,6.6,2.33,25.8,,,,2026-08-04T06:35:37.290784
AUTO.L,AUTOTRADER GROUP PLC ORD 1P,59.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",60.0,50.0,50.0,90.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 47.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.9}",530.8,4155475456,Communication Services,Internet Content & Information,,,False,844.4,-37.1,0.0,False,562.33,800.0,410.0,18.0,hold,5.9,,,,,5.87,0.31,2.21,32.0,0.12,1.35,,,,2.0,93.0,2026-11-05,False,False,5.0,NEUTRAL,8.75,332.4,2.38,29.8,,,,2026-08-04T06:36:28.217438
HESAY,Hermes International SA,59.0,⭐ AVERAGE,🟡 Average,USD,EUR,True,True,True,1.0,,60.0,50.0,36.0,95.0,70.0,15.0,0.0,False,down,,,0,,,0,{'profit_margin_pct': 28.0},{},"{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 34.4}",180.03,188563079168,Consumer Cyclical,Luxury Goods,,,False,265.89,-32.3,0.0,False,242.0,265.0,215.0,3.0,strong_buy,34.4,79.48,-55.9,49.2,-72.7,3.0,5.4,1.19,41.8,2.11,0.61,,,,-0.3,191.0,2027-02-11,False,False,8.0,STRONG,3.83,37.5,,49.8,,,,2026-08-04T06:30:11.289365
SBGSY,Schneider Electric SE,58.6,⭐ AVERAGE,🟡 Average,USD,EUR,True,True,True,1.0,,55.0,50.0,62.0,75.0,60.0,80.0,76.5,False,up,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 76.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 14.7}",66.99,188809396224,Industrials,Specialty Industrial Machinery,,,False,67.34,-0.5,1.0,False,76.83,79.0,75.5,3.0,strong_buy,14.7,90.78,35.5,57.13,-14.7,3.28,2.2,1.47,49.7,0.98,1.79,,,,29.3,205.0,2027-02-25,False,False,6.0,NEUTRAL,3.28,74.6,0.79,50.3,,,,2026-08-04T06:34:41.051364
SPGI,S&P Global Inc.,58.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,75.0,50.0,36.0,65.0,65.0,15.0,12.4,False,up,3.5,False,0,6.6,False,0,"{'eps_growth_yoy': 3.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.5}","{'revenue_growth_yoy': 6.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 12.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 14.3, 'debt_to_equity': 0.43, 'current_ratio': 0.95, 'operating_margin_pct': 44.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 24.6}",416.25,122710499328,Financial Services,Financial Data & Stock Exchanges,1.7,2.0,False,547.82404,-24.0,0.0,False,518.63,553.0,444.0,19.0,strong_buy,24.6,495.13,19.0,290.99,-30.1,4.44,18.48,0.94,23.5,3.88,0.82,True,-4.24,22.7,17.7,86.0,2026-10-29,False,False,7.0,NEUTRAL,4.67,942.7,1.16,30.3,,,,2026-08-04T06:29:35.548349
PAYX,"Paychex, Inc.",58.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (2,321,800,000) se aparta del derivado de flujo operativo menos capex (944,300,000)",75.0,50.0,44.0,65.0,50.0,35.0,39.6,False,up,9.6,False,0,4.3,False,0,"{'eps_growth_yoy': 9.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 26.6}","{'revenue_growth_yoy': 4.3, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 39.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'debt_to_equity': 1.24, 'current_ratio': 1.15, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -7.2}",117.67,41853198336,Technology,Software - Application,6.1,5.1,False,141.89,-17.1,0.0,False,109.21,150.0,95.0,14.0,hold,-7.2,276.83,135.3,147.0,24.9,5.55,6.53,4.07,90.6,4.76,2.83,True,-1.46,9.6,17.4,56.0,2026-09-29,False,False,7.0,NEUTRAL,5.69,106.4,0.42,35.4,,,,2026-08-04T06:30:58.382180
TW,Tradeweb Markets Inc.,58.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,False,0.5322,"acciones × precio no cuadra con la capitalización (ratio 0.5322): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",65.0,50.0,36.0,85.0,65.0,15.0,10.1,False,down,-2.3,True,1,9.9,False,0,"{'eps_growth_yoy': -2.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.7}","{'revenue_growth_yoy': 9.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 10.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 14.5, 'debt_to_equity': 0.02, 'current_ratio': 6.79, 'operating_margin_pct': 43.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.8}",101.0,22020628480,Financial Services,Capital Markets,3.6,2.5,False,141.13,-28.4,0.0,False,126.0,201.0,98.0,14.0,buy,24.8,,,,,4.83,9.17,0.56,12.4,0.56,0.4,True,-1.56,633.6,13.8,86.0,2026-10-29,False,False,8.0,STRONG,5.85,57.1,1.11,44.9,,,,2026-08-04T06:31:20.808151
CVX,Chevron Corporation,57.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (16,592,000,000) se aparta del derivado de flujo operativo menos capex (27,973,998,912)",55.0,60.0,44.0,75.0,60.0,35.0,42.3,False,flat,-11.2,True,1,7.2,True,1,"{'eps_growth_yoy': -11.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.8}","{'revenue_growth_yoy': 7.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 42.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'debt_to_equity': 0.24, 'operating_margin_pct': 22.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.3}",193.18,384736821248,Energy,Oil & Gas Integrated,1.0,2.1,False,214.71,-10.0,0.0,False,215.0,236.0,170.0,24.0,buy,11.3,353.3,82.9,311.7,61.4,4.31,8.33,3.62,67.2,7.12,3.99,True,-2.79,14.0,322.9,87.0,2026-10-30,False,False,5.0,NEUTRAL,4.93,9.3,0.05,23.5,,,,2026-08-04T06:37:00.036212
UBER,"Uber Technologies, Inc.",57.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (6,536,625,152) se aparta del derivado de flujo operativo menos capex (9,790,000,128)",60.0,50.0,36.0,85.0,70.0,15.0,7.9,False,down,-80.6,True,1,4.4,False,0,"{'eps_growth_yoy': -80.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.9}","{'revenue_growth_yoy': 4.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 7.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 35.3, 'debt_to_equity': 0.48, 'current_ratio': 1.07, 'operating_margin_pct': 14.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 45.1}",71.61,145769250816,Technology,Software - Application,2.6,2.5,False,101.99,-29.8,0.0,False,103.89,150.0,70.0,48.0,strong_buy,45.1,47.25,-34.0,40.3,-43.7,4.48,3.21,,,,,True,-5.32,12.1,-84.6,1.0,2026-08-05,True,False,6.0,NEUTRAL,4.07,133.2,,33.0,,,,2026-08-04T06:38:19.424536
FDS,FactSet Research Systems Inc.,57.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,65.0,60.0,36.0,70.0,50.0,15.0,24.0,False,up,-17.5,True,1,4.4,True,1,"{'eps_growth_yoy': -17.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.2}","{'revenue_growth_yoy': 4.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 24.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 27.0, 'debt_to_equity': 0.77, 'current_ratio': 0.68, 'operating_margin_pct': 30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -5.4}",269.68,9591315456,Financial Services,Financial Data & Stock Exchanges,16.2,5.0,True,398.5,-32.3,0.0,False,255.06,340.0,210.0,16.0,hold,-5.4,256.99,-4.7,151.9,-43.7,6.48,17.47,1.76,29.4,4.64,1.0,True,-6.39,14.1,-3.8,44.0,2026-09-17,False,False,6.0,NEUTRAL,7.16,187.1,,56.8,,,,2026-08-04T06:34:55.896769
