ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
CHD,0.0,,,,16.8,"Church & Dwight Co., Inc.",61.1,Consumer Defensive,Household & Personal Products,90.0,30.0,46.7,75.0,60.0,102.16,24232751104.0,35.0,39.6,False,flat,13.2,True,1.0,-2.5,False,0.0,5.2,5.9,False,106.04,-3.7,6.0,False,"{'roe_pct': 17.0, 'debt_to_equity': 0.56, 'current_ratio': 1.15, 'operating_margin_pct': 18.1}","{'eps_growth_yoy': 13.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.0}",105.37,115.0,78.0,19.0,buy,3.1,74.93,-26.7,31.2,-69.5,3.88,3.96,1.2,38.6,1.16,True,-2.48,10.6,6.3,63.0,2026-10-30,False,False,7.0,NEUTRAL,3.96,114.1,2.81,,,,,,30.4,0.0,5.0,18.3,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,236.5,5.0,23.4,35.0,False,flat,39.6,0.0,True,1.0,False,0.0,2.0,22.0,29.0,27.6,Bajo 50%,26.2,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,2/3,36.18,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.47,0.0,0.0,0.0,-26.7,51.2,ALTA,0.39,-3.0,5.0,46.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,9,0.168,BAJA,28.61,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.945,False,-2.11,28.47,-13.85,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ATLKY,0.0,,,,15.5,Atlas Copco AB (publ),68.6,Industrials,Specialty Industrial Machinery,80.0,60.0,60.3,80.0,55.0,21.94,107036942336.0,60.0,61.7,False,up,8.2,True,1.0,9.1,True,1.0,,,False,22.42,-2.1,7.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}",26.0,26.0,26.0,1.0,none,18.5,,,,,2.55,0.82,2.57,73.8,1.57,False,,126.5,4.0,,,False,False,6.0,NEUTRAL,,53.6,3.46,,,,,,44.2,0.0,4.6,20.6,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,3947.5,3.0,25.2,60.0,False,up,61.7,2.0,True,1.0,True,1.0,5.0,4.0,29.0,89.7,Top 25%,56.4,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,3/3,35.215,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2.31,2.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-14.0,45,0.1549,BAJA,32.36,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.688,True,-2.14,44.14,-9.55,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
PG,0.0,,,,46.6,The Procter & Gamble Company,46.3,Consumer Defensive,Household & Personal Products,50.0,40.0,24.0,70.0,60.0,143.81,334276722688.0,15.0,4.5,False,down,-35.9,False,0.0,-5.3,True,1.0,1.1,3.0,False,167.25,-14.0,2.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 0.64, 'current_ratio': 0.68, 'operating_margin_pct': 22.1}","{'eps_growth_yoy': -35.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.4}",160.61,186.0,143.0,23.0,buy,11.7,84.07,-41.5,66.3,-53.9,3.97,5.71,3.0,64.3,2.49,True,-1.5,24.3,-10.8,55.0,2026-10-22,False,False,6.0,NEUTRAL,5.85,83.8,,NEUTRAL,0.76,50.0,2.0,1.0,2.8999999999999986,0.0,14.0,13.9,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,2320.1,25.0,27.9,15.0,False,down,4.5,0.0,False,0.0,True,1.0,2.0,22.0,29.0,27.6,Bajo 50%,26.2,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,34.849999999999994,0.0,0.0,3.0,5.0,3.0,-3.0,0.03,-1.83,0.0,0.0,0.0,-41.5,59.4,ALTA,1.46,2.0,2.0,21.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,45,0.4658,MEDIA,6.13,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.692,False,-12.61,6.96,-25.42,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DPZ,0.0,,,,4.1,"Domino's Pizza, Inc.",54.1,Consumer Cyclical,Restaurants,60.0,60.0,26.7,65.0,60.0,340.46,11263007744.0,15.0,16.5,False,up,-2.6,True,1.0,4.1,True,1.0,10.0,3.1,True,469.0,-27.4,1.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",380.29,450.0,270.0,28.0,buy,11.7,277.55,-18.5,176.4,-48.2,4.72,16.07,2.31,42.3,1.25,True,-3.46,4.9,4.8,46.0,2026-10-13,False,False,8.0,STRONG,5.91,107.8,2.4,,,,,,0.0,0.0,1.2,16.2,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,30.2,20.0,17.5,15.0,False,up,16.5,2.0,True,1.0,True,1.0,5.0,24.0,29.0,20.7,Bottom 25%,18.9,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,34.845,0.0,0.0,3.0,3.0,3.0,1.0,0.0,-1.67,0.0,1.0,0.0,-18.5,45.0,ALTA,1.46,2.0,10.0,16.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,36,0.0414,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.883,False,-25.84,21.01,-27.11,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
WCN,0.0,,,,27.5,"Waste Connections, Inc.",63.2,Industrials,Waste Management,80.0,70.0,38.7,50.0,65.0,165.51,41637224448.0,15.0,20.1,False,up,3.5,True,1.0,4.2,True,2.0,1.7,2.8,False,185.33,-10.7,3.0,False,"{'roe_pct': 13.0, 'debt_to_equity': 1.22, 'current_ratio': 0.66, 'operating_margin_pct': 19.7}","{'eps_growth_yoy': 3.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.9}",200.6,220.0,162.0,25.0,strong_buy,21.2,65.1,-60.7,41.5,-74.9,2.52,4.17,0.84,33.0,0.69,True,-2.69,5.0,4.4,54.0,2026-10-20,False,False,6.0,NEUTRAL,3.39,19.4,6.06,,,,,,9.2,0.0,8.2,19.0,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,251.2,25.0,27.2,15.0,False,up,20.1,2.0,True,1.0,True,2.0,5.0,26.0,29.0,13.8,Bottom 25%,15.5,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,34.655,5.0,0.0,0.0,0.0,3.0,1.0,0.0,-1.91,0.0,0.0,0.0,-60.7,89.0,ALTA,2.65,2.0,2.0,118.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,-3.0,6,0.2747,BAJA,15.32,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.745,False,-10.09,12.95,-16.24,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
GWW,0.0,,,,13.8,"W.W. Grainger, Inc.",70.8,Industrials,Industrial Distribution,95.0,50.0,60.3,85.0,50.0,1319.52,62150639616.0,60.0,65.2,False,down,93.9,False,0.0,7.8,False,0.0,2.4,3.2,False,1419.91,-7.1,6.0,False,"{'roe_pct': 46.1, 'debt_to_equity': 0.62, 'current_ratio': 2.81, 'operating_margin_pct': 16.1}","{'eps_growth_yoy': 93.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.9}",1332.57,1500.0,1100.0,14.0,hold,1.0,790.48,-40.1,824.1,-37.5,2.01,26.49,0.75,23.6,1.0,True,-1.61,34.1,8.2,68.0,2026-11-04,False,False,6.0,NEUTRAL,3.83,40.8,1.26,,,,,,26.4,0.0,4.1,21.2,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEDIUM_FLOAT,43.1,7.0,25.4,60.0,False,down,65.2,0.0,False,0.0,False,0.0,0.0,12.0,29.0,62.1,Medio,37.8,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,34.01,5.0,0.0,0.0,0.0,3.0,3.0,0.54,3.12,3.0,0.0,0.0,-37.5,39.8,MEDIA,0.12,-3.0,2.0,91.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,-3.0,8,0.1384,BAJA,23.58,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.754,False,-7.04,46.17,2.7,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
MRSH,0.0,,,,23.0,"Marsh & McLennan Companies, Inc.",72.1,Financial Services,Insurance Brokers,100.0,60.0,50.3,80.0,50.0,190.075,90705928192.0,35.0,35.2,False,up,69.5,False,0.0,16.6,False,0.0,1.6,3.0,False,207.83,-8.5,5.0,False,"{'roe_pct': 25.9, 'debt_to_equity': 1.45, 'current_ratio': 1.14, 'operating_margin_pct': 26.3}","{'eps_growth_yoy': 69.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.2}",207.1,238.0,182.0,21.0,hold,9.0,176.87,-6.9,81.9,-56.9,5.28,10.03,2.05,44.0,1.46,True,-3.2,6.6,2.9,48.0,2026-10-15,False,False,6.0,NEUTRAL,5.74,146.7,2.28,BEARISH,999.0,60.0,0.0,2.0,5.5,0.0,6.9,21.6,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,476.3,23.0,28.5,35.0,False,up,35.2,2.0,False,0.0,False,0.0,0.0,20.0,29.0,34.5,Bajo 50%,29.1,0.0,0.0,3.0,3.0,-8.0,0.0,0.0,0.0,False,2/3,33.99,0.0,0.0,6.0,3.0,3.0,1.0,0.76,0.76,0.0,0.0,0.0,-6.9,40.9,ALTA,1.12,0.0,2.0,11.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,0.0,17,0.2299,BAJA,20.71,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.851,False,-6.55,22.76,-9.37,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KVUE,90.20454545454544,Excellent,Stage 2 Strong,20.33984900297222,1.5,Kenvue Inc.,62.1,Consumer Defensive,Household & Personal Products,80.0,50.0,50.3,70.0,50.0,19.175,36830830592.0,35.0,43.0,False,up,14.6,False,0.0,5.1,False,0.0,3.2,2.7,False,20.82,-7.9,7.0,True,"{'roe_pct': 15.6, 'debt_to_equity': 0.82, 'current_ratio': 1.0, 'operating_margin_pct': 19.4}","{'eps_growth_yoy': 14.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.8}",19.5,23.0,18.0,12.0,hold,1.7,18.41,-4.0,8.5,-55.7,5.18,0.99,4.37,97.7,,True,-0.19,6.2,3.4,69.0,2026-11-05,False,False,7.0,NEUTRAL,5.47,109.8,1.82,,,,,,64.2,36.1,0.4,18.6,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,1918.1,3.0,55.2,35.0,False,up,43.0,2.0,False,0.0,False,0.0,0.0,22.0,29.0,27.6,Bajo 50%,26.2,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,33.915000000000006,0.0,0.0,6.0,-2.0,3.0,1.0,0.0,-1.68,0.0,2.0,0.0,-4.0,31.6,MEDIA,0.21,-3.0,5.0,18.0,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,45,0.0153,BAJA,70.81227272727271,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-7.9% from high) - wait for pullback,-7.9,NEUTRAL,HOLD,False,,,,True,3,0.764,False,-3.84,43.69,-9.97,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
MTD,0.0,,,,2.5,Mettler-Toledo International Inc.,60.1,Healthcare,Diagnostics & Research,85.0,40.0,60.3,50.0,50.0,1428.15,28615213056.0,60.0,54.2,False,up,7.1,True,1.0,-0.2,True,1.0,4.1,4.3,False,1525.17,-6.4,6.0,False,"{'debt_to_equity': 166.68, 'current_ratio': 1.12, 'operating_margin_pct': 31.2}","{'eps_growth_yoy': 7.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.9}",1468.91,1600.0,1200.0,11.0,none,2.9,949.22,-33.5,811.24,-43.2,2.42,34.62,,,,True,-2.71,16.8,9.2,70.0,2026-11-05,False,False,6.0,NEUTRAL,3.71,110.6,1.51,,,,,,18.0,0.0,0.8,18.0,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",LOW_FLOAT,19.9,20.0,18.8,60.0,False,up,54.2,2.0,True,1.0,True,1.0,5.0,8.0,29.0,75.9,Top 25%,42.7,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,33.165,8.0,0.0,0.0,0.0,3.0,3.0,0.0,9.91,0.0,0.0,0.0,-33.5,41.2,ALTA,0.36,-3.0,2.0,58.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,1,0.0253,BAJA,22.51,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.97,False,-6.71,39.08,-8.73,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
VLTO,0.0,,,,7.0,Veralto Corporation,67.8,Industrials,Pollution & Treatment Controls,70.0,70.0,50.3,85.0,65.0,98.19,23938068480.0,35.0,32.2,False,up,0.8,False,0.0,5.0,True,2.0,2.9,3.9,False,109.86,-10.6,4.0,False,"{'roe_pct': 34.3, 'debt_to_equity': 1.16, 'current_ratio': 1.77, 'operating_margin_pct': 21.4}","{'eps_growth_yoy': 0.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",113.33,136.0,100.0,15.0,buy,15.4,65.53,-33.3,40.1,-59.2,3.37,3.31,0.53,12.6,,True,-1.81,14.1,10.1,55.0,2026-10-21,False,False,6.0,NEUTRAL,4.97,76.0,2.03,,,,,,7.0,0.0,2.1,20.3,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",MEGA_FLOAT,243.2,23.0,22.4,35.0,False,up,32.2,2.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,32.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,32.97,5.0,0.0,3.0,0.0,3.0,3.0,0.03,4.82,0.0,0.0,0.0,-33.3,61.6,ALTA,1.92,2.0,2.0,36.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-9.0,45,0.0698,BAJA,15.78,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.775,False,-9.94,23.15,-11.53,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AME,0.0,,,,18.5,"AMETEK, Inc.",70.6,Industrials,Specialty Industrial Machinery,85.0,60.0,56.7,85.0,60.0,244.04,55948914688.0,60.0,57.2,False,flat,9.6,True,1.0,8.0,True,1.0,1.5,2.5,False,261.16,-6.6,7.0,True,"{'roe_pct': 14.6, 'debt_to_equity': 0.21, 'current_ratio': 1.21, 'operating_margin_pct': 26.2}","{'eps_growth_yoy': 9.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.0}",277.5,316.0,217.0,18.0,buy,13.7,151.97,-37.7,97.13,-60.2,2.67,6.51,0.55,19.0,0.62,True,-0.79,20.8,14.2,62.0,2026-10-29,False,False,6.0,NEUTRAL,3.24,144.0,1.91,,,,,,41.7,0.0,5.5,21.2,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,227.8,3.0,26.7,60.0,False,flat,57.2,0.0,True,1.0,True,1.0,5.0,4.0,29.0,89.7,Top 25%,56.4,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,32.96499999999999,5.0,0.0,0.0,0.0,3.0,3.0,0.0,5.36,1.0,0.0,0.0,-37.7,62.6,ALTA,1.71,2.0,2.0,61.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,45,0.1847,BAJA,26.56,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.927,False,-6.55,36.79,-10.5,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
ICE,0.0,,,,6.9,"Intercontinental Exchange, Inc.",69.6,Financial Services,Financial Data & Stock Exchanges,85.0,70.0,46.7,75.0,60.0,162.43,91187306496.0,35.0,42.2,False,up,17.4,False,0.0,20.1,False,0.0,1.5,1.9,False,177.76,-8.6,5.0,False,"{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}",185.36,232.0,163.0,14.0,strong_buy,14.1,151.13,-7.0,100.68,-38.0,3.98,6.47,1.28,28.2,1.25,True,-2.3,7.6,14.2,62.0,2026-10-29,False,False,8.0,STRONG,4.66,118.3,1.3,,,,,,11.0,0.0,2.1,20.9,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",MEGA_FLOAT,557.5,23.0,22.9,35.0,False,up,42.2,2.0,False,0.0,False,0.0,0.0,6.0,29.0,82.8,Top 25%,44.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,32.684999999999995,0.0,0.0,3.0,0.0,3.0,3.0,-0.31,1.88,0.0,0.0,0.0,-7.0,36.6,MEDIA,1.76,2.0,10.0,30.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-11.0,38,0.0686,BAJA,20.46,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.796,False,-8.21,33.35,-13.2,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
MSCI,0.0,,,,10.0,MSCI Inc.,56.2,Financial Services,Financial Data & Stock Exchanges,75.0,50.0,36.0,50.0,65.0,567.88,41284878336.0,15.0,13.5,False,down,5.1,False,0.0,9.3,False,0.0,1.8,1.4,False,644.77,-11.9,4.0,False,"{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'eps_growth_yoy': 5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}",692.06,760.0,570.0,17.0,strong_buy,21.9,473.77,-16.6,358.29,-36.9,2.89,16.43,1.45,42.1,1.01,True,-6.58,7.2,19.6,53.0,2026-10-20,False,False,8.0,STRONG,3.61,851.3,1.29,BULLISH,0.0,50.0,1.0,0.0,11.0,0.0,3.0,16.9,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",HIGH_FLOAT,69.0,22.0,19.9,15.0,False,down,13.5,0.0,False,0.0,False,0.0,0.0,6.0,29.0,82.8,Top 25%,44.5,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,1/3,32.230000000000004,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,-16.6,48.6,ALTA,2.74,2.0,10.0,34.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-12.0,45,0.1003,BAJA,14.62,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.7,False,-11.47,14.78,-12.66,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
JNJ,0.0,,,,50.0,Johnson & Johnson,74.3,Healthcare,Drug Manufacturers - General,95.0,60.0,60.3,85.0,60.0,266.825,643021209600.0,60.0,72.0,False,up,7.4,True,2.0,5.5,True,1.0,1.0,2.8,False,276.47,-3.5,8.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}",272.5,305.0,190.0,22.0,buy,2.1,103.1,-61.4,86.1,-67.7,2.63,7.01,1.99,60.8,2.77,True,-1.26,25.9,-0.9,46.0,2026-10-13,False,False,4.0,NEUTRAL,4.94,136.0,,,,,,,53.8,0.0,,22.3,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",MEGA_FLOAT,2406.0,3.0,31.8,60.0,False,up,72.0,2.0,True,2.0,True,1.0,8.0,,29.0,,Sin datos suficientes,72.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,31.72,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.71,0.0,0.0,0.0,-61.4,66.6,ALTA,0.26,-3.0,0.0,19.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,-8.0,43,,,37.43,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-3.4% from high) - poor entry point,-3.4,NEUTRAL,BUY,False,,,,True,3,0.932,False,-2.81,57.74,-4.06,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
CB,0.0,,,,50.0,Chubb Limited,61.6,Financial Services,Insurance - Property & Casualty,80.0,50.0,46.7,65.0,60.0,338.36,130539241472.0,35.0,34.0,False,flat,1.9,True,1.0,-1.5,True,2.0,1.0,2.0,False,365.91,-7.5,5.0,False,"{'roe_pct': 14.8, 'debt_to_equity': 0.31, 'current_ratio': 0.41, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': 1.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.1}",366.13,425.0,306.0,23.0,buy,8.2,400.01,18.2,282.2,-16.6,8.03,27.19,1.19,13.9,1.44,True,-3.44,18.9,-0.5,61.0,2026-10-27,False,False,6.0,NEUTRAL,8.9,,,,,,,,34.4,0.0,,18.5,2026-08-27 15:13:46,2026-08-27,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,349.9,3.0,26.4,35.0,False,flat,34.0,0.0,True,1.0,True,2.0,5.0,19.0,29.0,37.9,Bajo 50%,30.4,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,31.64,0.0,0.0,8.0,0.0,3.0,0.0,0.24,0.15,0.0,0.0,0.0,8.2,7.4,,1.02,0.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),,0.0,45,,,19.66,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.783,False,-7.27,28.68,-12.69,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
