ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
SBGSY,Schneider Electric SE,57.3,⭐ AVERAGE,🟡 Average,55.0,50.0,63.9,70.0,50.0,60.0,68.9,False,flat,,,0,,,0,{'profit_margin_pct': 10.4},{},"{'rs_3m': np.float64(10.2), 'rs_6m': np.float64(1.2), 'rs_line_percentile': 68.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 15.6, 'debt_to_equity': 0.81, 'current_ratio': 1.19, 'operating_margin_pct': 17.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 13.0}",63.7,178927812608,Industrials,Specialty Industrial Machinery,,,False,66.53,-4.3,7.0,True,72.0,72.0,72.0,2.0,none,13.0,20.87,-67.2,18.7,-70.6,2.23,1.42,1.55,48.2,0.99,1.82,,,,-3.1,92.0,2026-07-30,False,False,6.0,NEUTRAL,13.09,74.6,,2026-04-29T07:42:46.617506
KO,Coca-Cola Company (The),57.1,⭐ AVERAGE,🟡 Average,55.0,50.0,50.3,80.0,60.0,35.0,40.6,False,down,-31.8,False,0,6.2,False,0,"{'eps_growth_yoy': np.float64(-31.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.8}","{'revenue_growth_yoy': np.float64(6.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.4), 'rs_6m': np.float64(8.9), 'rs_line_percentile': 40.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 43.4, 'debt_to_equity': 1.23, 'current_ratio': 1.36, 'operating_margin_pct': 34.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.8}",78.35,337040015360,Consumer Defensive,Beverages - Non-Alcoholic,1.0,2.8,False,82.0,-4.5,6.0,False,83.67,90.0,71.38,23.0,buy,6.8,20.38,-74.0,57.88,-26.1,0.95,0.75,2.63,64.8,2.06,2.9,True,-0.22,10.7,18.2,,,False,False,7.0,NEUTRAL,4.78,91.1,1.25,2026-04-29T07:39:23.680593
PEP,"Pepsico, Inc.",57.1,⭐ AVERAGE,🟡 Average,95.0,30.0,46.7,45.0,50.0,35.0,43.7,False,down,84.2,False,0,-14.4,False,0,"{'eps_growth_yoy': np.float64(84.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.1}","{'revenue_growth_yoy': np.float64(-14.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.6), 'rs_6m': np.float64(-0.1), 'rs_line_percentile': 43.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 43.9, 'debt_to_equity': 2.45, 'current_ratio': 0.9, 'operating_margin_pct': 17.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 10.1}",156.29,213639184384,Consumer Defensive,Beverages - Non-Alcoholic,1.7,3.3,False,171.48,-8.9,5.0,False,172.0,195.0,130.0,21.0,hold,10.1,250.64,60.4,177.36,13.5,4.09,6.4,3.64,89.3,5.69,3.0,True,-0.47,10.4,11.1,78.0,2026-07-16,False,False,5.0,NEUTRAL,4.45,33.8,0.61,2026-04-29T07:43:38.341432
ASAZY,Assa Abloy AB,57.0,⭐ AVERAGE,🟡 Average,90.0,30.0,44.0,65.0,40.0,35.0,37.3,False,down,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': np.float64(-5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-5.3), 'rs_6m': np.float64(-2.7), 'rs_line_percentile': 37.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': -18.5}",19.64,43631292416,Industrials,Security & Protection Services,,,False,21.98,-10.6,7.0,True,16.0,16.0,16.0,1.0,none,-18.5,120.62,514.2,7.7,-60.8,39.58,8.2,1.66,41.6,0.33,1.69,False,,,,,,False,False,8.0,STRONG,,118.2,1.62,2026-04-29T07:42:27.187208
INTU,Intuit Inc.,57.0,⭐ AVERAGE,🟡 Average,75.0,50.0,15.0,80.0,70.0,15.0,5.9,False,flat,-75.4,True,2,-40.0,True,2,"{'eps_growth_yoy': np.float64(-75.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.6}","{'revenue_growth_yoy': np.float64(-40.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-28.1), 'rs_6m': np.float64(-45.6), 'rs_line_percentile': 5.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 23.5, 'debt_to_equity': 0.36, 'current_ratio': 1.32, 'operating_margin_pct': 18.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 48.4}",400.38,111415377920,Technology,Software - Application,3.9,2.8,False,813.7,-50.8,0.0,False,594.11,916.0,425.0,32.0,strong_buy,48.4,812.95,103.0,461.1,15.2,4.76,19.17,1.16,29.1,4.64,0.6,True,-2.95,23.6,48.5,22.0,2026-05-21,False,False,9.0,STRONG,4.43,97.0,0.31,2026-04-29T07:39:35.169114
AUTO.L,AUTOTRADER GROUP PLC ORD 1P,57.0,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,100.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 47.7},{},"{'rs_3m': np.float64(-8.1), 'rs_6m': np.float64(-40.7)}","{'roe_pct': 51.6, 'debt_to_equity': 0.1, 'current_ratio': 1.77, 'operating_margin_pct': 62.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 29.3}",505.6,4133901056,Communication Services,Internet Content & Information,,,False,920.0,-45.0,1.0,False,653.88,890.0,470.0,16.0,hold,29.3,6.34,-98.7,3.6,-99.3,6.13,0.31,2.16,31.9,0.11,0.99,,,,4.4,22.0,2026-05-21,False,False,8.0,STRONG,8.52,668.8,1.19,2026-04-29T07:44:16.855438
ORLY,"O'Reilly Automotive, Inc.",57.0,⭐ AVERAGE,🟡 Average,80.0,50.0,36.0,45.0,65.0,15.0,0.2,False,down,12.4,False,0,6.7,False,0,"{'eps_growth_yoy': np.float64(12.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.3}","{'revenue_growth_yoy': np.float64(6.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.3), 'rs_6m': np.float64(-8.9), 'rs_line_percentile': 0.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.77, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.4}",91.57,76780257280,Consumer Cyclical,Auto Parts,2.0,3.1,False,108.72,-15.8,2.0,False,105.71,115.0,64.0,24.0,buy,15.4,28.45,-68.9,41.28,-54.9,1.34,1.23,,,,,True,-2.73,14.8,13.9,0.0,2026-04-29,True,False,7.0,NEUTRAL,4.08,40.2,1.85,2026-04-29T07:41:35.820391
SPGI,S&P Global Inc.,56.6,⭐ AVERAGE,🟡 Average,75.0,50.0,27.0,65.0,65.0,15.0,13.0,False,flat,4.0,False,0,3.7,False,0,"{'eps_growth_yoy': np.float64(4.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.4}","{'revenue_growth_yoy': np.float64(3.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-20.4), 'rs_6m': np.float64(-16.8), 'rs_line_percentile': 13.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 43.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 23.6}",433.47,129520836608,Financial Services,Financial Data & Stock Exchanges,1.0,1.5,False,579.05,-25.1,1.0,False,535.71,585.0,480.0,21.0,strong_buy,23.6,782.17,80.4,474.6,9.5,4.21,18.44,0.9,24.4,3.88,0.81,True,-3.86,22.6,32.5,,,False,False,7.0,NEUTRAL,4.47,942.7,0.6,2026-04-29T07:38:29.353835
BR,"Broadridge Financial Solutions,",56.0,⭐ AVERAGE,🟡 Average,90.0,40.0,15.0,60.0,70.0,15.0,2.7,False,down,17.1,True,1,-5.4,True,1,"{'eps_growth_yoy': np.float64(17.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': np.float64(-5.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-24.7), 'rs_6m': np.float64(-35.3), 'rs_line_percentile': 2.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 41.8, 'debt_to_equity': 1.17, 'current_ratio': 0.97, 'operating_margin_pct': 12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 54.8}",158.83,18543198208,Technology,Information Technology Services,3.2,1.8,False,271.91,-41.6,0.0,False,245.88,290.0,213.0,8.0,buy,54.8,434.61,173.6,271.2,70.7,6.45,10.25,2.46,41.0,3.9,1.6,True,-1.53,12.5,71.2,1.0,2026-04-30,True,False,8.0,STRONG,5.54,344.9,0.15,2026-04-29T07:39:08.018023
RSG,"Republic Services, Inc.",55.5,⭐ AVERAGE,🟡 Average,70.0,50.0,36.0,55.0,65.0,15.0,2.6,False,down,9.9,False,0,3.1,False,0,"{'eps_growth_yoy': np.float64(9.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.9}","{'revenue_growth_yoy': np.float64(3.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-6.7), 'rs_6m': np.float64(-9.7), 'rs_line_percentile': 2.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.9}",208.15,64309227520,Industrials,Waste Management,1.5,2.0,False,258.75,-19.6,1.0,False,245.38,270.0,200.0,24.0,buy,17.9,101.48,-51.2,68.5,-67.1,2.75,5.73,1.2,35.2,2.5,1.24,True,-1.36,5.5,7.4,8.0,2026-05-07,False,True,6.0,NEUTRAL,4.06,24.7,3.5,2026-04-29T07:38:56.378397
HESAY,Hermes International SA,54.8,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,95.0,70.0,15.0,0.0,False,down,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-24.8), 'rs_6m': np.float64(-30.0), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 53.6}",189.51,198612566016,Consumer Cyclical,Luxury Goods,,,False,294.72,-35.7,0.0,False,291.0,308.0,265.0,3.0,strong_buy,53.6,56.72,-70.1,50.4,-73.4,2.03,3.85,1.1,31.3,2.09,0.59,,,,1.8,91.0,2026-07-29,False,False,8.0,STRONG,68.67,37.5,16.85,2026-04-29T07:39:00.173351
LRLCY,L'Oreal Co.,54.2,⭐ AVERAGE,🟡 Average,55.0,50.0,36.0,80.0,60.0,15.0,19.2,False,down,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': np.float64(-6.4), 'rs_6m': np.float64(-4.3), 'rs_line_percentile': 19.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.3}",85.72,228779409408,Consumer Defensive,Household & Personal Products,,,False,95.48,-10.2,3.0,False,91.1,102.0,83.0,3.0,buy,6.3,32.6,-62.0,26.7,-68.9,2.58,2.22,1.91,60.9,1.64,1.5,,,,0.3,91.0,2026-07-29,False,False,6.0,NEUTRAL,18.55,69.9,60.71,2026-04-29T07:40:45.462799
G24.DE,Scout24 SE                    N,54.0,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 35.9},{},"{'rs_3m': np.float64(-17.7), 'rs_6m': np.float64(-35.6)}","{'roe_pct': 16.5, 'debt_to_equity': 0.13, 'current_ratio': 0.38, 'operating_margin_pct': 31.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 47.1}",70.3,4971298304,Communication Services,Internet Content & Information,,,False,122.8,-42.8,1.0,False,103.44,134.0,80.0,16.0,buy,47.1,175.94,150.3,99.9,42.1,5.9,4.15,2.22,39.6,1.5,1.54,,,19.7,31.6,0.0,2026-04-29,True,False,6.0,NEUTRAL,5.74,635.9,0.48,2026-04-29T07:44:24.477294
BRK-B,Berkshire Hathaway Inc. New,52.7,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,80.0,60.0,15.0,5.4,False,down,-2.5,False,0,9.8,False,0,"{'eps_growth_yoy': np.float64(-2.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.0}","{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-1.6), 'rs_6m': np.float64(-6.5), 'rs_line_percentile': 5.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 9.8, 'debt_to_equity': 0.19, 'current_ratio': 7.07, 'operating_margin_pct': 33.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.6}",478.16,1031329415168,Financial Services,Insurance - Diversified,1.0,2.3,False,542.07,-11.8,2.0,False,524.0,581.0,481.0,3.0,buy,9.6,389.35,-18.6,310.3,-35.1,3.57,26.46,,,,,False,,12.6,-2.5,3.0,2026-05-02,True,False,4.0,NEUTRAL,,,,2026-04-29T07:41:52.575747
ZTS,Zoetis Inc.,52.5,⭐ AVERAGE,🟡 Average,55.0,60.0,24.0,65.0,65.0,15.0,0.2,False,down,-4.4,False,0,7.5,True,1,"{'eps_growth_yoy': np.float64(-4.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}","{'revenue_growth_yoy': np.float64(7.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-6.5), 'rs_6m': np.float64(-24.4), 'rs_line_percentile': 0.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 66.0, 'debt_to_equity': 2.8, 'current_ratio': 3.03, 'operating_margin_pct': 34.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.8}",116.65,49241198592,Healthcare,Drug Manufacturers - Specialty & Generic,3.6,3.7,False,172.23,-32.3,0.0,False,150.29,190.0,127.0,17.0,buy,28.8,71.45,-38.7,60.2,-48.4,3.64,4.26,1.82,33.2,2.12,0.9,True,-6.57,16.1,6.1,8.0,2026-05-07,False,True,6.0,NEUTRAL,6.37,42.1,2.52,2026-04-29T07:39:15.718731
GVDNY,Givaudan SA,52.3,⭐ AVERAGE,🟡 Average,55.0,50.0,24.0,80.0,65.0,15.0,0.0,False,down,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(-12.5), 'rs_6m': np.float64(-21.0), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.9}",70.86,32699043840,Basic Materials,Specialty Chemicals,,,False,103.39,-31.5,0.0,False,88.5,103.59,73.4,2.0,buy,24.9,36.06,-49.1,29.3,-58.7,3.46,2.45,2.58,60.4,1.82,1.85,,,,-2.4,85.0,2026-07-23,False,False,7.0,NEUTRAL,32.53,34.8,,2026-04-29T07:39:50.658197
FICO,Fair Isaac Corporation,52.0,⭐ AVERAGE,🟡 Average,65.0,60.0,15.0,50.0,70.0,15.0,2.6,False,down,-2.6,True,1,2.7,True,1,"{'eps_growth_yoy': np.float64(-2.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 31.9}","{'revenue_growth_yoy': np.float64(2.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-36.4), 'rs_6m': np.float64(-44.5), 'rs_line_percentile': 2.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.93, 'operating_margin_pct': 45.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 62.5}",1010.5,23971217408,Technology,Software - Application,7.4,4.0,False,2217.6,-54.4,1.0,False,1641.82,2400.0,1032.0,20.0,buy,62.5,433.31,-57.1,315.3,-68.8,2.39,24.16,,,,0.09,True,-5.94,6.8,7.7,,,False,False,7.0,NEUTRAL,3.46,996.8,2.5,2026-04-29T07:40:25.902340
EXPN.L,EXPERIAN PLC ORD USD0.10,51.8,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,65.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 17.1},{},"{'rs_3m': np.float64(-3.9), 'rs_6m': np.float64(-29.9)}","{'roe_pct': 26.8, 'debt_to_equity': 1.05, 'current_ratio': 0.68, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 53.2}",2659.5,23855106048,Industrials,Consulting Services,,,False,4101.0,-35.1,0.0,False,4074.96,4658.67,2849.96,18.0,strong_buy,53.2,62.25,-97.7,32.7,-98.8,5.52,1.47,1.78,42.5,0.47,1.36,,,,36.0,21.0,2026-05-20,False,True,5.0,NEUTRAL,5.78,493.1,0.5,2026-04-29T07:42:03.677631
FDS,FactSet Research Systems Inc.,51.5,⭐ AVERAGE,🟡 Average,55.0,50.0,24.0,85.0,50.0,15.0,8.5,False,up,-10.4,False,0,4.4,False,0,"{'eps_growth_yoy': np.float64(-10.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 24.5}","{'revenue_growth_yoy': np.float64(4.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-17.1), 'rs_6m': np.float64(-24.7), 'rs_line_percentile': 8.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 28.1, 'debt_to_equity': 0.73, 'current_ratio': 1.43, 'operating_margin_pct': 29.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 10.0}",229.56,8363129856,Financial Services,Financial Data & Stock Exchanges,15.0,4.3,True,474.79,-51.7,1.0,False,252.44,380.0,200.0,16.0,hold,10.0,238.4,3.9,155.4,-32.3,7.06,16.2,1.92,28.3,4.4,0.96,True,-5.86,14.2,-1.8,57.0,2026-06-25,False,False,6.0,NEUTRAL,8.07,187.1,,2026-04-29T07:42:58.394932
ROL,"Rollins, Inc.",51.5,⭐ AVERAGE,🟡 Average,60.0,40.0,36.0,65.0,65.0,15.0,3.4,False,down,-23.8,True,1,-9.3,True,1,"{'eps_growth_yoy': np.float64(-23.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.8}","{'revenue_growth_yoy': np.float64(-9.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-13.6), 'rs_6m': np.float64(-4.7), 'rs_line_percentile': 3.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 38.7, 'debt_to_equity': 0.77, 'current_ratio': 0.65, 'operating_margin_pct': 16.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.3}",55.74,26836785152,Consumer Cyclical,Personal Services,3.1,3.2,False,66.14,-15.7,2.0,False,64.25,72.0,50.0,16.0,buy,15.3,15.94,-71.4,10.9,-80.4,1.94,1.08,1.31,63.9,0.73,1.13,True,-0.84,23.2,0.9,91.0,2026-07-29,False,False,6.0,NEUTRAL,2.63,132.5,30.75,2026-04-29T07:38:21.040818
ERIE,Erie Indemnity Company,51.3,⭐ AVERAGE,🟡 Average,60.0,40.0,24.0,90.0,50.0,15.0,0.0,False,down,-13.9,True,1,-4.5,True,1,"{'eps_growth_yoy': np.float64(-13.9), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.0}","{'revenue_growth_yoy': np.float64(-4.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-18.1), 'rs_6m': np.float64(-34.0), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 25.9, 'debt_to_equity': 0.02, 'current_ratio': 1.29, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",229.94,12023532544,Financial Services,Insurance Brokers,9.5,9.5,True,380.67,-39.6,0.0,False,,,,,none,,181.07,-21.3,109.2,-52.5,3.72,9.69,2.54,51.8,5.85,1.77,False,,,4.3,99.0,2026-08-06,False,False,4.0,NEUTRAL,,,1.89,2026-04-29T07:40:34.053246
SXYAY,SIKA AG,51.2,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,70.0,60.0,15.0,9.1,False,down,,,0,,,0,{'profit_margin_pct': 9.3},{},"{'rs_3m': np.float64(-4.7), 'rs_6m': np.float64(-15.4), 'rs_line_percentile': 9.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 15.2, 'debt_to_equity': 0.83, 'current_ratio': 1.25, 'operating_margin_pct': 10.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.6}",18.26,29296205824,Basic Materials,Specialty Chemicals,,,False,27.52,-33.6,1.0,False,20.75,25.5,16.0,2.0,buy,13.6,10.75,-41.1,8.3,-54.5,4.0,0.73,2.53,55.2,0.46,1.3,,,,-23.2,,,False,False,7.0,NEUTRAL,19.72,45.5,,2026-04-29T07:42:11.391614
VRSK,"Verisk Analytics, Inc.",50.8,⭐ AVERAGE,🟡 Average,55.0,60.0,15.0,65.0,65.0,15.0,2.1,False,down,-15.1,False,0,3.4,True,1,"{'eps_growth_yoy': np.float64(-15.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 29.6}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-21.8), 'rs_6m': np.float64(-28.5), 'rs_line_percentile': 2.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 437.9, 'debt_to_equity': 15.82, 'current_ratio': 1.2, 'operating_margin_pct': 44.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.4}",176.66,23142555648,Industrials,Consulting Services,6.1,3.7,False,322.92,-45.3,0.0,False,221.53,275.0,183.0,17.0,buy,25.4,140.44,-20.5,64.8,-63.3,4.38,7.73,1.13,27.8,2.0,0.62,True,-2.7,7.9,,0.0,2026-04-29,True,False,7.0,NEUTRAL,4.95,113.1,1.59,2026-04-29T07:37:42.018233
CSU.TO,CONSTELLATION SOFTWARE INC.,50.3,⭐ AVERAGE,🟡 Average,45.0,70.0,24.0,50.0,70.0,15.0,1.8,False,up,-4.3,False,0,19.8,True,1,"{'eps_growth_yoy': np.float64(-4.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 4.4}","{'revenue_growth_yoy': np.float64(19.8), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-10.3), 'rs_6m': np.float64(-39.5), 'rs_line_percentile': 1.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 15.5, 'debt_to_equity': 1.36, 'current_ratio': 0.95, 'operating_margin_pct': 17.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 67.5}",2434.99,51601162240,Technology,Software - Application,,2.6,False,5300.0,-54.1,0.0,False,4077.73,5545.64,3399.5,12.0,strong_buy,67.5,1833.51,-24.7,331.2,-86.4,5.12,124.61,0.23,16.6,5.51,0.19,False,,4.5,-61.4,13.0,2026-05-12,False,True,6.0,NEUTRAL,2.18,191.5,,2026-04-29T07:39:11.845356
MMC,MMC,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-04-29T07:38:40.258076
