ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
MSCI,0.0,,,,50.0,MSCI Inc.,56.2,Financial Services,Financial Data & Stock Exchanges,75.0,50.0,36.0,50.0,65.0,560.63,40757800960.0,15.0,11.1,False,down,5.1,False,0.0,9.3,False,0.0,1.8,1.4,False,644.77,-13.0,4.0,False,"{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'eps_growth_yoy': 5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}",692.06,760.0,570.0,17.0,strong_buy,23.4,473.77,-15.5,357.11,-36.3,2.93,16.43,1.46,42.1,1.01,True,-6.66,7.2,19.6,47.0,2026-10-20,False,False,8.0,STRONG,3.63,851.3,1.27,BULLISH,0.0,50.0,2.0,0.0,15.1,0.0,,16.9,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,69.0,20.0,24.1,15.0,False,down,11.1,0.0,False,0.0,False,0.0,0.0,8.0,29.0,75.9,Top 25%,39.7,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,38.73,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,-15.5,49.3,ALTA,2.92,2.0,10.0,33.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,45,,,14.62,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.612,False,-12.74,13.13,-13.18,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
EQIX,0.0,,,,5.9,"Equinix, Inc.",72.3,Real Estate,REIT - Specialty,90.0,70.0,54.0,70.0,65.0,1019.24,100570128384.0,60.0,54.7,False,down,28.1,False,0.0,13.3,True,1.0,1.9,2.8,False,1128.68,-9.7,6.0,False,"{'roe_pct': 10.7, 'debt_to_equity': 1.62, 'current_ratio': 1.13, 'operating_margin_pct': 27.0}","{'eps_growth_yoy': 28.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}",1234.55,1400.0,1060.0,29.0,buy,21.1,1554.22,52.5,443.23,-56.5,3.75,38.27,2.01,126.8,1.86,False,,4.0,28.8,55.0,2026-10-28,False,False,6.0,NEUTRAL,1.65,7.8,1.89,,,,,,26.5,0.0,1.8,21.7,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",HIGH_FLOAT,98.3,7.0,23.5,60.0,False,down,54.7,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,54.7,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,38.215,5.0,3.0,-2.0,0.0,5.0,0.0,1.18,1.0,0.0,0.0,21.1,23.1,MEDIA,2.64,2.0,2.0,126.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,45,0.0594,BAJA,23.73,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,1.107,False,-8.89,43.6,-4.91,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
MSI,0.0,,,,50.0,"Motorola Solutions, Inc.",58.8,Technology,Communication Equipment,60.0,60.0,50.3,65.0,60.0,478.92,79258288128.0,35.0,46.9,False,up,-0.9,True,1.0,4.1,True,1.0,2.2,3.4,False,494.85,-3.2,7.0,True,"{'roe_pct': 91.6, 'debt_to_equity': 3.58, 'current_ratio': 1.1, 'operating_margin_pct': 27.4}","{'eps_growth_yoy': -0.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.4}",526.82,550.0,476.0,11.0,buy,10.0,230.97,-51.8,123.6,-74.2,2.5,11.96,0.99,37.2,1.11,True,-1.3,7.3,9.5,63.0,2026-11-05,False,False,6.0,NEUTRAL,3.6,161.2,2.64,,,,,,44.2,0.0,,17.6,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,164.7,0.0,25.2,35.0,False,up,46.9,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,46.9,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,3/3,37.62,5.0,0.0,0.0,3.0,3.0,0.35,3.91,0.0,0.0,0.0,-51.8,73.0,ALTA,1.25,2.0,2.0,53.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,45,,,31.38,⚪ WEAK,🔴 Weak,AVOID,25.0,Near ATH (-3.2% from high) - poor entry point | Elevated P/E (38.7) - watch valuation,-3.2,NEUTRAL,BUY,False,,,,,,,,,,True,3,0.829,False,-3.22,34.02,-9.81,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
PG,0.0,,,,11.7,The Procter & Gamble Company,49.2,Consumer Defensive,Household & Personal Products,50.0,40.0,38.7,70.0,60.0,147.64,343179296768.0,15.0,15.2,False,down,-35.9,False,0.0,-5.3,True,1.0,1.1,3.0,False,167.25,-11.7,4.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 0.64, 'current_ratio': 0.68, 'operating_margin_pct': 22.1}","{'eps_growth_yoy': -35.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.4}",160.61,186.0,143.0,23.0,buy,8.8,84.07,-43.1,66.9,-54.7,3.87,5.71,2.98,64.3,2.5,True,-1.47,24.3,-10.8,49.0,2026-10-22,False,False,6.0,NEUTRAL,5.76,83.8,,BULLISH,0.09,70.0,6.0,1.0,10.0,0.0,3.5,14.8,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,2320.1,23.0,18.3,15.0,False,down,15.2,0.0,False,0.0,True,1.0,2.0,22.0,29.0,27.6,Bajo 50%,27.4,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,37.26500000000001,0.0,3.0,3.0,3.0,-3.0,0.0,-0.05,0.0,0.0,0.0,-43.1,57.7,ALTA,1.1,0.0,2.0,21.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,44,0.1169,BAJA,13.920000000000002,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.792,False,-10.4,9.67,-15.58,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SBGSY,0.0,,,,42.4,Schneider Electric S.E.,57.3,Industrials,Specialty Industrial Machinery,55.0,50.0,57.6,75.0,55.0,66.27,186246545408.0,60.0,58.1,False,flat,,,0.0,,,0.0,,,False,71.98,-7.9,7.0,True,"{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}",{'profit_margin_pct': 11.3},77.8,79.0,76.0,3.0,none,17.4,91.79,38.5,57.43,-13.3,3.35,2.22,1.48,49.7,1.78,,,,14.6,175.0,2027-02-25,False,False,6.0,NEUTRAL,3.31,74.6,0.79,,,,,,39.9,0.0,12.7,17.2,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,2752.5,3.0,29.9,60.0,False,flat,58.1,0.0,,0.0,,0.0,0.0,7.0,29.0,79.3,Top 25%,40.4,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,37.04,0.0,3.0,0.0,0.0,3.0,0.0,1.26,0.0,0.0,0.0,17.4,4.8,,2.17,2.0,2.0,88.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,43,0.4239,BAJA,25.23,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,True,3,0.749,False,-7.93,33.95,0.97,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
TJX,0.0,,,,3.7,"The TJX Companies, Inc.",49.5,Consumer Cyclical,Apparel Retail,65.0,30.0,24.0,75.0,65.0,131.31,145058725888.0,15.0,0.0,False,down,7.2,False,0.0,-0.5,False,0.0,1.8,4.0,False,170.0,-22.8,3.0,False,"{'roe_pct': 62.2, 'debt_to_equity': 1.34, 'current_ratio': 1.15, 'operating_margin_pct': 10.9}","{'eps_growth_yoy': 7.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.7}",169.8,198.0,136.0,20.0,buy,29.3,133.55,1.7,125.55,-4.4,3.03,3.98,1.44,32.5,1.35,True,-1.73,104.7,23.6,76.0,2026-11-18,False,False,7.0,NEUTRAL,4.83,36.2,0.97,,,,,,0.0,0.0,1.1,14.8,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",MEGA_FLOAT,1097.4,30.0,16.0,15.0,False,down,0.0,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,36.985,0.0,3.0,0.0,3.0,5.0,-0.35,-4.18,0.0,3.0,0.0,1.7,30.6,MEDIA,3.66,0.0,5.0,68.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,45,0.0372,BAJA,4.95,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,1,0.768,False,-22.52,0.1,-30.78,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
SHW,0.0,,,,11.0,The Sherwin-Williams Company,65.5,Basic Materials,Specialty Chemicals,90.0,70.0,38.7,45.0,65.0,331.25,80413638656.0,15.0,24.3,False,down,1.3,True,2.0,6.8,True,2.0,2.6,3.2,False,377.77,-12.3,3.0,False,"{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'eps_growth_yoy': 1.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}",391.0,420.0,340.0,22.0,buy,18.0,242.0,-26.9,155.87,-52.9,3.12,10.32,0.97,29.3,0.87,True,-3.26,7.8,14.3,54.0,2026-10-27,False,False,6.0,NEUTRAL,4.02,62.0,1.7,,,,,,11.0,0.0,3.3,19.6,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,224.7,23.0,22.9,15.0,False,down,24.3,0.0,True,2.0,True,2.0,8.0,11.0,29.0,65.5,Medio,37.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,36.75,0.0,3.0,0.0,3.0,3.0,0.0,0.36,0.0,0.0,0.0,-26.9,57.9,ALTA,2.25,2.0,2.0,69.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,34,0.1096,BAJA,15.55,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,1,0.767,False,-11.69,14.54,-13.67,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BRK-B,0.0,,,,8.0,Berkshire Hathaway Inc.,74.7,Financial Services,Insurance - Diversified,100.0,70.0,38.7,90.0,60.0,505.24,1081572196352.0,15.0,23.0,False,down,107.5,True,1.0,19.2,True,1.0,1.0,2.3,False,537.74,-6.0,5.0,False,"{'roe_pct': 12.1, 'debt_to_equity': 0.17, 'current_ratio': 2.89, 'operating_margin_pct': 32.6}","{'eps_growth_yoy': 107.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.3}",547.67,604.0,510.0,3.0,buy,8.4,,,,,6.65,51.12,,,,True,-0.41,18.5,75.5,65.0,2026-11-07,False,False,4.0,NEUTRAL,,,0.21,,,,,,11.0,0.0,2.4,22.4,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 45% up volume)",MICRO_FLOAT,1.2,27.0,24.8,15.0,False,down,23.0,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,23.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,1/3,36.57999999999999,0.0,6.0,0.0,3.0,5.0,0.0,4.25,1.0,0.0,0.0,,,,1.05,0.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,-3.0,45,0.0802,BAJA,20.97,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.708,False,-6.04,8.89,-11.94,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
MRSH,0.0,,,,9.9,"Marsh & McLennan Companies, Inc.",72.1,Financial Services,Insurance Brokers,100.0,60.0,50.3,80.0,50.0,187.84,89639362560.0,35.0,34.8,False,up,69.5,False,0.0,16.6,False,0.0,1.6,3.0,False,207.83,-9.6,5.0,False,"{'roe_pct': 25.9, 'debt_to_equity': 1.45, 'current_ratio': 1.14, 'operating_margin_pct': 26.3}","{'eps_growth_yoy': 69.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.2}",207.1,238.0,182.0,21.0,hold,10.3,176.87,-5.8,82.1,-56.3,5.34,10.03,2.11,44.0,1.48,True,-3.24,6.6,2.9,42.0,2026-10-15,False,False,6.0,NEUTRAL,5.88,146.7,2.26,BEARISH,999.0,60.0,0.0,3.0,1.6000000000000014,0.0,3.0,21.6,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,476.3,23.0,24.6,35.0,False,up,34.8,2.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,27.9,0.0,0.0,3.0,3.0,-8.0,0.0,0.0,0.0,False,2/3,36.33500000000001,0.0,6.0,3.0,3.0,1.0,0.0,0.76,0.0,0.0,0.0,-5.8,41.3,ALTA,1.29,2.0,2.0,10.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,0.0,24,0.0993,BAJA,20.71,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.86,False,-8.18,20.63,-10.27,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
ICE,0.0,,,,5.5,"Intercontinental Exchange, Inc.",70.8,Financial Services,Financial Data & Stock Exchanges,85.0,70.0,50.3,75.0,65.0,157.85,88616124416.0,35.0,38.8,False,up,17.4,False,0.0,20.1,False,0.0,1.5,1.9,False,176.59,-10.6,4.0,False,"{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}",186.64,232.0,163.0,14.0,strong_buy,18.2,151.13,-4.3,100.68,-36.2,4.1,6.47,1.3,28.2,1.25,True,-2.37,7.6,14.2,56.0,2026-10-29,False,False,8.0,STRONG,4.72,118.3,1.26,,,,,,8.0,0.0,1.6,21.2,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 62% up volume)",MEGA_FLOAT,557.5,23.0,22.9,35.0,False,up,38.8,2.0,False,0.0,False,0.0,0.0,8.0,29.0,75.9,Top 25%,39.7,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,36.095,0.0,3.0,0.0,3.0,3.0,0.69,2.42,1.0,0.0,0.0,-4.3,38.4,MEDIA,2.28,2.0,10.0,30.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-11.0,45,0.0555,BAJA,16.08,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,1,0.826,False,-9.71,29.61,-15.98,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
SXYAY,0.0,,,,50.0,Sika AG,56.7,Basic Materials,Specialty Chemicals,50.0,50.0,68.7,70.0,50.0,23.05,36981243904.0,60.0,53.8,False,up,,,0.0,,,0.0,,,False,24.21,-4.8,7.0,True,"{'roe_pct': 16.0, 'debt_to_equity': 0.89, 'current_ratio': 1.3, 'operating_margin_pct': 14.3}",{'profit_margin_pct': 9.4},25.65,26.3,25.0,2.0,none,11.3,11.61,-49.6,8.0,-65.3,3.42,0.79,2.0,57.0,1.36,,,,-0.3,,,False,False,7.0,NEUTRAL,3.57,45.5,,,,,,,35.3,0.0,,17.0,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.2x ratio, 66% up volume)",MEGA_FLOAT,1600.0,3.0,24.3,60.0,False,up,53.8,2.0,,0.0,,0.0,0.0,11.0,29.0,65.5,Medio,37.6,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,3/3,35.68000000000001,0.0,3.0,3.0,0.0,0.0,4.06,4.06,1.0,0.0,3.0,-49.6,68.8,ALTA,1.41,2.0,5.0,94.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,0,,,31.17,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,True,3,0.717,True,-4.79,50.69,13.37,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
FCNCA,0.0,,,,10.6,"First Citizens BancShares, Inc.",60.1,Financial Services,Banks - Regional,95.0,30.0,46.7,65.0,50.0,2177.11,24586364928.0,35.0,49.6,False,flat,18.3,True,1.0,-0.2,False,0.0,4.8,5.9,False,2296.3,-5.2,6.0,False,"{'roe_pct': 10.7, 'operating_margin_pct': 39.0}","{'eps_growth_yoy': 18.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.2}",2342.67,2525.0,2100.0,12.0,hold,7.6,,,,,5.54,132.29,0.39,4.4,0.31,True,-13.43,,12.4,49.0,2026-10-22,False,False,5.0,NEUTRAL,,,0.36,,,,,,11.2,0.0,3.2,18.0,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MICRO_FLOAT,8.1,20.0,21.2,35.0,False,flat,49.6,0.0,True,1.0,False,0.0,2.0,9.0,29.0,72.4,Medio,39.4,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,35.57,0.0,6.0,0.0,3.0,3.0,0.0,0.18,0.0,0.0,0.0,,,,0.95,-3.0,0.0,,1,Appaloosa (Tepper),0,UNRELIABLE/INSUFFICIENT (0),,0.0,38,0.1057,BAJA,22.51,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.882,False,-5.1,34.64,-0.58,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KVUE,84.20454545454545,Excellent,Stage 2 (Uptrend),20.33984900297222,1.5,Kenvue Inc.,62.1,Consumer Defensive,Household & Personal Products,80.0,50.0,50.3,70.0,50.0,19.13,36744396800.0,35.0,46.9,False,flat,14.6,False,0.0,5.1,False,0.0,3.2,2.7,False,20.69,-7.5,7.0,True,"{'roe_pct': 15.6, 'debt_to_equity': 0.82, 'current_ratio': 1.0, 'operating_margin_pct': 19.4}","{'eps_growth_yoy': 14.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.8}",19.5,23.0,18.0,12.0,hold,1.9,18.41,-3.8,8.7,-54.5,5.19,0.99,4.48,97.7,,True,-0.19,6.2,3.4,63.0,2026-11-05,False,False,7.0,NEUTRAL,5.49,109.8,1.81,,,,,,57.8,33.7,0.4,18.6,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MEGA_FLOAT,1918.1,5.0,52.8,35.0,False,flat,46.9,0.0,False,0.0,False,0.0,0.0,22.0,29.0,27.6,Bajo 50%,27.4,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,33.915000000000006,0.0,6.0,-2.0,3.0,1.0,0.0,-1.68,0.0,0.0,0.0,-3.8,31.0,MEDIA,0.24,-3.0,5.0,18.0,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,45,0.0149,BAJA,67.81227272727273,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-7.5% from high) - wait for pullback,-7.5,NEUTRAL,HOLD,False,,,,,,,,,,True,3,0.781,False,-3.91,43.01,-5.64,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
CB,0.0,,,,28.9,Chubb Limited,61.6,Financial Services,Insurance - Property & Casualty,80.0,50.0,46.7,65.0,60.0,339.42,130948194304.0,35.0,37.8,False,down,1.9,True,1.0,-1.5,True,2.0,1.0,2.0,False,365.91,-7.2,5.0,False,"{'roe_pct': 14.8, 'debt_to_equity': 0.31, 'current_ratio': 0.41, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': 1.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.1}",366.13,425.0,306.0,23.0,buy,7.9,400.01,17.9,282.7,-16.7,8.01,27.19,1.2,13.9,1.43,True,-3.43,18.9,-0.5,54.0,2026-10-27,False,False,6.0,NEUTRAL,9.0,,,,,,,,35.1,0.0,8.7,18.5,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,349.9,3.0,27.1,35.0,False,down,37.8,0.0,True,1.0,True,2.0,5.0,14.0,29.0,55.2,Medio,35.4,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,32.085,0.0,8.0,0.0,3.0,0.0,0.0,0.24,0.0,0.0,0.0,7.9,7.3,,0.99,-3.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-1.0,45,0.289,BAJA,19.66,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.66,False,-7.24,28.72,-10.19,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
DPZ,0.0,,,,31.5,"Domino's Pizza, Inc.",54.8,Consumer Cyclical,Restaurants,60.0,60.0,30.3,65.0,60.0,346.68,11468776448.0,15.0,20.2,False,up,-2.6,True,1.0,4.1,True,1.0,10.0,3.1,True,467.83,-25.9,1.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",380.29,450.0,270.0,28.0,buy,9.7,277.55,-19.9,179.6,-48.2,4.63,16.07,2.34,42.3,1.25,True,-3.39,4.9,4.8,40.0,2026-10-13,False,False,8.0,STRONG,5.88,107.8,2.44,,,,,,4.899999999999999,0.0,9.4,16.4,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEDIUM_FLOAT,30.2,20.0,25.9,15.0,False,up,20.2,2.0,True,1.0,True,1.0,5.0,24.0,29.0,20.7,Bottom 25%,22.7,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,31.495,0.0,3.0,3.0,3.0,1.0,0.0,-1.67,0.0,0.0,0.0,-19.9,43.8,ALTA,1.21,0.0,10.0,17.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,43,0.3151,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,1,1.038,False,-24.63,22.94,-25.85,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
