ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,analyzed_at
CMTV,CMTV,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:09.939040
GTE,GTE,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:09.421996
AVO,AVO,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:08.905351
BMNM,BMNM,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:08.387659
RGCO,RGCO,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:07.870741
SMRT,SMRT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:02.700870
ANDG,ANDG,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:02.183657
HYMC,HYMC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:01.666792
LGL,LGL,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:07.867009
SLGL,SLGL,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:11.490734
AVBC,AVBC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:07.354036
CR,CR,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:06.836902
NWFL,NWFL,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:06.320115
CCFN,CCFN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:05.802947
SRZN,SRZN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:05.285917
ABT,ABT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:04.768954
SPG,SPG,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:04.252125
TPL,TPL,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:03.735473
CBC,CBC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:03.218701
CABA,CABA,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:12.007184
AUID,AUID,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:16.142836
GME,GME,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:15.626390
VAC,VAC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:15.107879
KFS,KFS,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:14.591206
SPRU,SPRU,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:14.073928
BUKS,BUKS,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:13.557287
DLPN,DLPN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:13.040532
CBKM,CBKM,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:12.523997
UFI,UFI,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:23.901406
ISBA,ISBA,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:27.008019
ADTN,ADTN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:26.490418
BBWI,BBWI,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:25.973542
CNTM,CNTM,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:25.456338
TBTC,TBTC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:24.935086
DIN,DIN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:24.417959
USAR,USAR,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:33.733361
NAVN,NAVN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:33.215587
FGBI,FGBI,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:32.698078
LAKE,LAKE,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:27.524718
VRA,VRA,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:06.833315
FLYW,FLYW,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:06.317033
SSGC,SSGC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:05.799733
APCX,APCX,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:05.283235
CASY,CASY,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:04.765912
MCFT,MCFT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:04.248745
USIO,USIO,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:03.730945
WS,WS,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:03.214457
WEN,WEN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:16.659662
ALNT,ALNT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:02.179958
FFAI,FFAI,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:01.662616
DLTH,DLTH,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:01.145995
UUU,UUU,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:23.384366
GEF,GEF,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:19.246818
PDYN,PDYN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:18.728893
IAUX,IAUX,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:18.210523
SPT,SPT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:17.694007
Q,Q,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:17.177131
SHCO,SHCO,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:36:02.697362
RSG,RSG,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:06.848281
PSA,PSA,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:06.331361
OTIS,OTIS,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:05.237749
BDX,BDX,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:30.641325
ANET,ANET,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:30.124582
JBL,JBL,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:26.502479
COO,COO,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:25.985741
SMCI,SMCI,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:25.468536
ICE,ICE,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:24.951906
CNC,CNC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:24.434680
MRNA,MRNA,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:23.918003
INTC,INTC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:57.014351
CPT,CPT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:22.884117
PEP,PEP,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:22.366331
FTNT,FTNT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:21.849073
KMB,KMB,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:42.536009
AIG,AIG,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:42.019160
AZO,AZO,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:37.882685
MRSH,MRSH,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:37.365819
VRSK,VRSK,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:36.848339
EBAY,EBAY,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:36.331316
APD,APD,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:35.813605
WRB,WRB,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:35.297377
TSN,TSN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:23.400680
AMCR,AMCR,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:27.019787
EMAT,EMAT,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:59.594438
IBM,IBM,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:59.077077
CNXC,CNXC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:58.560105
PAR,PAR,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:58.031967
UPBD,UPBD,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:57.514869
AMPG,AMPG,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:56.998115
EMPD,EMPD,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:56.481173
NOMA,NOMA,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:55.964169
SRCO,SRCO,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:55.447091
CMC,CMC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:54.930326
VICI,VICI,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:07.365251
GLP,GLP,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:53.896615
AUBN,AUBN,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:35:53.379420
CL,CL,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:21.331963
CAG,CAG,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:28.053590
DGX,DGX,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:09.434820
EXC,EXC,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:12.021248
T,T,0.0,❌ ERROR,🔴 Error,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,0,{},{},{},{},{},0.0,0,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:34:10.469096
