ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
PARK,0.0,50.0,14.04,,,"Park Dental Partners, Inc.",50.4,Healthcare,Medical Care Facilities,50.0,50.0,68.0,25.0,55.0,18.8,76922752.0,95.0,94.5,False,up,,,0.0,,,0.0,,0.4,False,21.595,-12.9,,,"{'debt_to_equity': 152.48, 'current_ratio': 0.52, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 2.1},21.75,22.0,21.5,2.0,none,15.7,,,37.8,101.1,,,,,,100.0,0.0,0.0,,13.0,0.0,15.0,15.1,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,1.4,35.0,30.1,95.0,False,up,94.5,5.0,,0.0,,0.0,0.0,15,53.0,73.6,Medio,50.4,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,1/3,43.16,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CGEH,0.0,50.0,19.990000000000002,,,Capstone Green Energy Holdings ,49.9,Industrials,Specialty Industrial Machinery,50.0,30.0,83.0,25.0,70.0,5.35,125646440.0,80.0,79.3,False,up,,,0.0,-1.1,False,0.0,,,False,6.67,-19.8,8.0,True,"{'debt_to_equity': 4.32, 'current_ratio': 0.69, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 1.1},10.0,10.0,10.0,1.0,strong_buy,86.9,13.07,144.3,,,,,,,,100.0,0.0,0.0,,23.0,0.0,15.0,15.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",LOW_FLOAT,19.9,35.0,30.0,80.0,False,up,79.3,5.0,,0.0,False,0.0,0.0,12,53.0,79.2,Top 25%,53.6,3.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,False,1/3,42.96,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
TCBI,0.0,50.0,36.45,,,"Texas Capital Bancshares, Inc.",64.5,Financial Services,Banks - Regional,60.0,60.0,87.4,60.0,50.0,104.91,4788468736.0,100.0,98.1,True,up,,,0.0,16.8,False,0.0,5.6,4.5,False,108.92,-3.7,8.0,True,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.79,115.0,88.0,14.0,hold,0.8,,,203.7,94.2,,,,,,100.0,0.0,0.0,,50.3,0.0,15.0,19.3,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEDIUM_FLOAT,41.1,15.0,34.3,100.0,True,up,98.1,10.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,1.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,42.8,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-3.6% from high) - poor entry point,-3.6,NEUTRAL,HOLD,False
APG,0.0,50.0,36.19,,,APi Group Corporation,61.9,Industrials,Engineering & Construction,50.0,60.0,84.7,60.0,60.0,44.25,19077419008.0,100.0,95.9,True,up,,,0.0,12.0,False,0.0,2.4,3.8,False,46.11,-4.0,8.0,True,"{'roe_pct': 8.7, 'debt_to_equity': 0.93, 'current_ratio': 1.48, 'operating_margin_pct': 9.0}",{'profit_margin_pct': 3.6},46.36,52.0,41.0,11.0,strong_buy,4.8,52.01,17.5,10.8,-75.6,,,,,,90.0,0.0,0.0,,30.0,0.0,15.0,18.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",MEGA_FLOAT,331.0,38.0,33.6,100.0,True,up,95.9,10.0,,0.0,False,0.0,0.0,4,53.0,94.3,Top 10%,72.6,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,42.76,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CNK,0.0,50.0,0.0,,,Cinemark Holdings Inc Cinemark ,48.8,Communication Services,Entertainment,50.0,50.0,44.0,40.0,65.0,26.42,3103713280.0,35.0,25.4,False,up,,,0.0,5.3,False,0.0,13.4,4.2,True,34.01,-22.3,2.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,20.4,18.28,-30.8,11.0,-58.4,,,,,,90.0,0.0,0.0,,5.0,0.0,15.0,14.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",HIGH_FLOAT,97.1,35.0,29.6,35.0,False,up,25.4,2.0,,0.0,False,0.0,0.0,41,53.0,24.5,Bottom 25%,17.1,-3.0,3.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,42.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CWT,0.0,50.0,14.85,,,California Water Service Group,58.5,Utilities,Utilities - Regulated Water,55.0,80.0,38.7,55.0,60.0,45.84,2731666944.0,15.0,15.4,False,up,,,0.0,40.1,False,0.0,2.4,3.0,False,51.63,-11.2,3.0,False,"{'roe_pct': 8.1, 'debt_to_equity': 0.89, 'current_ratio': 0.55, 'operating_margin_pct': 27.6}",{'profit_margin_pct': 13.6},52.0,55.0,49.0,2.0,strong_buy,13.4,,,22.8,-50.3,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,17.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 45% up volume)",HIGH_FLOAT,59.1,50.0,32.6,15.0,False,up,15.4,2.0,,0.0,False,0.0,0.0,,53.0,,Sin datos suficientes,15.4,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,0/3,42.4,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LOB,0.0,50.0,30.310000000000002,,,"Live Oak Bancshares, Inc.",63.1,Financial Services,Banks - Regional,60.0,60.0,80.6,60.0,50.0,40.5,1864312192.0,95.0,90.3,False,up,,,0.0,14.1,False,0.0,6.9,5.2,False,42.89,-5.6,8.0,True,"{'roe_pct': 9.4, 'operating_margin_pct': 43.6}",{'profit_margin_pct': 22.0},44.75,51.0,40.0,4.0,none,10.5,,,66.9,65.2,,,,,,100.0,0.0,0.0,,42.9,0.0,15.0,18.9,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEDIUM_FLOAT,35.5,15.0,33.9,95.0,False,up,90.3,5.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,2/3,42.24,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
IIPR,0.0,50.0,0.0,,,Innovative Industrial Propertie,50.5,Real Estate,REIT - Industrial,60.0,40.0,36.0,65.0,55.0,45.06,1262715392.0,15.0,0.0,False,down,,,0.0,-15.7,True,1.0,16.7,8.9,True,75.49,-40.3,1.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.18, 'current_ratio': 0.21, 'operating_margin_pct': 45.5}",{'profit_margin_pct': 45.8},57.25,90.0,44.0,4.0,none,27.1,85.22,89.1,42.3,-6.1,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MEDIUM_FLOAT,27.5,50.0,30.2,15.0,False,down,0.0,0.0,,0.0,True,1.0,2.0,49,53.0,9.4,Bottom 25%,7.1,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,42.2,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ATEX,0.0,50.0,20.28,,,Anterix Inc.,67.8,Communication Services,Telecom Services,60.0,60.0,75.0,85.0,70.0,36.66,686747648.0,60.0,61.5,False,up,,,0.0,13.2,False,0.0,12.5,4.7,True,42.91,-14.6,5.0,False,"{'roe_pct': 42.7, 'debt_to_equity': 0.02, 'current_ratio': 1.39, 'operating_margin_pct': -618.6}",{'profit_margin_pct': 1370.9},55.33,72.0,44.0,3.0,strong_buy,50.9,,,43.5,18.7,,,,,,90.0,0.0,0.0,,1.2999999999999972,0.0,15.0,20.3,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,100,"Strong institutional buying (2.4x ratio, 70% up volume)",LOW_FLOAT,12.8,35.0,35.3,60.0,False,up,61.5,2.0,,0.0,False,0.0,0.0,28,53.0,49.1,Bajo 50%,26.7,0.0,3.0,3.0,3.0,0.0,0.0,5.0,15.0,False,1/3,42.12,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NBBK,0.0,50.0,36.230000000000004,,,"NB Bancorp, Inc.",62.3,Financial Services,Banks - Regional,60.0,60.0,76.7,60.0,50.0,22.02,1007873024.0,80.0,79.9,False,up,,,0.0,11.7,False,0.0,3.4,4.9,False,22.7,-3.0,8.0,True,"{'roe_pct': 7.8, 'operating_margin_pct': 48.9}",{'profit_margin_pct': 30.7},24.0,24.0,24.0,2.0,none,9.0,,,13.3,-39.6,,,,,,100.0,0.0,0.0,,43.7,0.0,15.0,18.7,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,32.2,15.0,33.7,80.0,False,up,79.9,5.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,41.92,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GCBC,0.0,50.0,5.550000000000001,,,"Greene County Bancorp, Inc.",55.5,Financial Services,Banks - Regional,60.0,60.0,38.7,65.0,50.0,22.9201,390256576.0,15.0,14.4,False,down,,,0.0,10.7,False,0.0,0.6,3.2,False,27.62,-17.0,4.0,False,"{'roe_pct': 15.3, 'operating_margin_pct': 54.2}",{'profit_margin_pct': 44.6},,,,,none,,,,64.5,181.4,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,16.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MICRO_FLOAT,6.9,50.0,31.6,15.0,False,down,14.4,0.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,0/3,41.82,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FCNCA,0.0,50.0,22.68,,,"First Citizens BancShares, Inc.",61.8,Financial Services,Banks - Regional,60.0,70.0,56.7,60.0,60.0,2054.575,25178161152.0,60.0,50.0,False,up,,,0.0,1.4,True,2.0,5.9,4.8,False,2232.21,-8.0,6.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 37.3}",{'profit_margin_pct': 24.4},2292.4,2500.0,2100.0,15.0,buy,11.6,,,1651.5,-19.6,,,,,,100.0,0.0,0.0,,18.0,0.0,15.0,18.5,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MICRO_FLOAT,8.7,35.0,33.5,60.0,False,up,50.0,2.0,,0.0,True,2.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,1/3,41.72,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
OVLY,0.0,50.0,36.77,,,Oak Valley Bancorp (CA),67.7,Financial Services,Banks - Regional,60.0,70.0,87.4,65.0,50.0,33.85,283941280.0,100.0,100.0,True,up,,,0.0,9.8,True,2.0,0.5,2.4,False,34.14,-0.8,8.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 39.9}",{'profit_margin_pct': 29.5},,,,,none,,,,28.8,-14.9,,,,,,70.0,0.0,0.0,,57.3,0.0,15.0,20.3,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (2.0x ratio, 63% up volume)",MICRO_FLOAT,7.1,15.0,35.3,100.0,True,up,100.0,10.0,,0.0,True,2.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,41.717999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-1.0% from high) - poor entry point,-1.0,NEUTRAL,NONE,False
GBCI,0.0,50.0,25.63,,,"Glacier Bancorp, Inc.",61.3,Financial Services,Banks - Regional,60.0,60.0,66.6,60.0,60.0,50.165,6518508544.0,60.0,63.3,False,up,,,0.0,17.1,False,0.0,5.1,5.3,False,53.99,-7.1,7.0,True,"{'roe_pct': 6.4, 'operating_margin_pct': 34.3}",{'profit_margin_pct': 24.9},56.5,59.0,54.0,6.0,strong_buy,12.6,,,20.0,-60.1,,,,,,100.0,0.0,0.0,,18.0,0.0,15.0,18.4,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",HIGH_FLOAT,129.2,35.0,33.4,60.0,False,up,63.3,2.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,1.0,3.0,7.0,0.0,0.0,5.0,5.0,False,1/3,41.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SMBK,0.0,50.0,36.08,,,"SmartFinancial, Inc.",60.8,Financial Services,Banks - Regional,60.0,50.0,76.7,60.0,60.0,41.91,713698624.0,80.0,84.4,False,up,,,0.0,0.6,False,0.0,0.5,1.2,False,43.91,-4.6,8.0,True,"{'roe_pct': 9.6, 'operating_margin_pct': 38.8}",{'profit_margin_pct': 26.1},44.5,48.0,42.0,6.0,buy,6.2,,,89.4,113.3,,,,,,70.0,0.0,0.0,,43.2,0.0,15.0,18.2,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",LOW_FLOAT,15.0,15.0,33.2,80.0,False,up,84.4,5.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,41.32,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NBTB,0.0,50.0,22.56,,,NBT Bancorp Inc.,60.6,Financial Services,Banks - Regional,60.0,70.0,50.3,60.0,60.0,45.325,2374761984.0,35.0,37.9,False,up,,,0.0,25.4,False,0.0,2.1,3.9,False,48.57,-6.7,6.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 40.3}",{'profit_margin_pct': 24.9},48.5,50.0,47.0,4.0,buy,7.0,,,99.9,120.4,,,,,,100.0,0.0,0.0,,33.2,0.0,15.0,18.2,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,51.0,15.0,33.2,35.0,False,up,37.9,2.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,41.239999999999995,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UTI,0.0,50.0,9.8,,,Universal Technical Institute I,53.0,Consumer Defensive,Education & Training Services,50.0,50.0,47.6,70.0,55.0,30.48,1677024896.0,35.0,41.2,False,up,,,0.0,6.5,False,0.0,4.9,4.3,False,36.32,-16.1,5.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}",{'profit_margin_pct': 6.3},37.33,40.0,36.0,6.0,none,22.5,11.0,-63.9,9.6,-68.5,,,,,,90.0,0.0,0.0,,10.0,0.0,15.0,15.9,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,90,"Strong institutional buying (1.6x ratio, 60% up volume)",MEDIUM_FLOAT,49.5,35.0,30.9,35.0,False,up,41.2,2.0,,0.0,False,0.0,0.0,,53.0,,Sin datos suficientes,41.2,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,False,1/3,41.2,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CBAN,0.0,50.0,30.04,,,"Colony Bankcorp, Inc.",60.4,Financial Services,Banks - Regional,60.0,50.0,79.4,60.0,50.0,20.26,431018944.0,80.0,85.7,False,up,,,0.0,6.5,False,0.0,0.7,1.3,False,21.46,-5.6,8.0,True,"{'roe_pct': 8.6, 'operating_margin_pct': 30.9}",{'profit_margin_pct': 22.1},22.0,22.0,22.0,1.0,none,8.6,,,15.9,-21.5,,,,,,100.0,0.0,0.0,,23.0,0.0,15.0,18.1,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",LOW_FLOAT,18.7,35.0,33.1,80.0,False,up,85.7,5.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,41.16,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CSBB,0.0,50.0,36.54,,,"CSB Bancorp, Inc.",65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,58.0,152495104.0,100.0,97.6,True,up,,,0.0,12.9,False,0.0,,,False,58.992,-1.7,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-12.6,,,,,,70.0,0.0,0.0,,35.0,0.0,15.0,19.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 46% up volume)",MICRO_FLOAT,2.4,35.0,34.6,100.0,True,up,97.6,10.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,1/3,40.93599999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GALT,0.0,50.0,0.0,,,Galectin Therapeutics Inc.,44.1,Healthcare,Biotechnology,50.0,50.0,23.0,40.0,60.0,2.97,191503248.0,35.0,29.3,False,down,,,0.0,,False,0.0,10.5,11.6,True,7.13,-58.3,3.0,False,{'current_ratio': 0.09},{},11.0,11.0,11.0,1.0,none,270.4,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,13.2,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.5x ratio, 31% up volume)",MEDIUM_FLOAT,45.7,55.0,28.2,35.0,False,down,29.3,0.0,,0.0,False,0.0,0.0,17,53.0,69.8,Medio,36.7,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,40.64,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
WAFD,0.0,50.0,31.41,,,"WaFd, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,33.18,2536107008.0,60.0,60.2,False,up,,,0.0,6.6,True,1.0,3.8,3.8,False,34.3,-3.3,7.0,True,"{'roe_pct': 8.0, 'operating_margin_pct': 46.6}",{'profit_margin_pct': 33.1},33.38,35.0,30.5,4.0,none,0.6,,,86.4,160.4,,,,,,100.0,0.0,0.0,,38.7,0.0,15.0,17.7,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,75.0,15.0,32.7,60.0,False,up,60.2,2.0,,0.0,True,1.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,7.0,0.0,0.0,5.0,5.0,False,2/3,40.64,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SEVN,0.0,50.0,0.0,,,Seven Hills Realty Trust,46.5,Real Estate,REIT - Mortgage,60.0,30.0,24.0,65.0,65.0,8.58,193895856.0,15.0,4.8,False,flat,,,0.0,-12.9,False,0.0,2.6,4.5,False,13.44,-36.2,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 177.46, 'operating_margin_pct': 60.8}",{'profit_margin_pct': 52.9},10.5,11.5,10.0,3.0,strong_buy,22.4,,,10.4,21.2,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",LOW_FLOAT,21.8,35.0,29.0,15.0,False,flat,4.8,0.0,,0.0,False,0.0,0.0,51,53.0,5.7,Bottom 25%,4.8,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,40.6,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
APLE,0.0,50.0,12.9,,,"Apple Hospitality REIT, Inc.",54.0,Real Estate,REIT - Hotel & Motel,55.0,60.0,38.7,65.0,50.0,12.155,2880611328.0,15.0,20.6,False,up,,,0.0,12.3,False,0.0,13.8,8.0,True,15.435,-21.3,6.0,False,"{'roe_pct': 5.4, 'debt_to_equity': 0.51, 'current_ratio': 1.33, 'operating_margin_pct': 19.8}",{'profit_margin_pct': 12.4},13.14,14.0,12.0,7.0,none,8.1,16.93,39.3,7.4,-39.1,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,16.2,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,219.7,38.0,31.2,15.0,False,up,20.6,2.0,,0.0,False,0.0,0.0,30,53.0,45.3,Bajo 50%,25.8,0.0,3.0,0.0,5.0,0.0,0.0,5.0,5.0,False,1/3,40.6,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GRNT,0.0,50.0,5.61,,,"Granite Ridge Resources, Inc.",56.1,Energy,Oil & Gas E&P,50.0,60.0,46.7,75.0,55.0,5.245,688412928.0,35.0,34.4,False,flat,,,0.0,6.0,True,1.0,4.8,4.3,False,6.72,-21.9,4.0,False,"{'roe_pct': 5.8, 'debt_to_equity': 0.47, 'current_ratio': 1.41, 'operating_margin_pct': 23.1}",{'profit_margin_pct': 8.8},6.4,9.0,5.0,5.0,hold,22.0,,,8.7,65.9,,,,,,100.0,0.0,0.0,,2.0,0.0,15.0,16.8,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,63.5,35.0,31.8,35.0,False,flat,34.4,0.0,,0.0,True,1.0,2.0,18,53.0,67.9,Medio,35.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,40.44,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
BPRN,0.0,50.0,19.33,,,"Princeton Bancorp, Inc.",58.3,Financial Services,Banks - Regional,60.0,60.0,56.7,60.0,50.0,35.14,237757232.0,60.0,60.7,False,up,,,0.0,7.5,True,1.0,0.9,3.3,False,37.99,-7.5,5.0,False,"{'roe_pct': 7.0, 'operating_margin_pct': 40.6}",{'profit_margin_pct': 24.0},37.5,37.5,37.5,1.0,none,6.7,,,52.57,49.6,,,,,,100.0,0.0,0.0,,15.0,0.0,15.0,17.5,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MICRO_FLOAT,5.0,35.0,32.5,60.0,False,up,60.7,2.0,,0.0,True,1.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,40.32,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
