ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
GBLI,0.0,50.0,5.45,,,"Global Indemnity Group, LLC",54.5,Financial Services,Insurance - Property & Casualty,50.0,70.0,38.7,55.0,60.0,29.0,415394656,15.0,17.3,False,up,,,0,5.3,True,2,0.3,2.7,False,37.0,-21.6,4.0,False,"{'roe_pct': 3.6, 'debt_to_equity': 0.01, 'current_ratio': 0.56, 'operating_margin_pct': 8.0}",{'profit_margin_pct': 5.6},55.0,55.0,55.0,1.0,none,89.7,378.2,1204.1,19.4,-33.1,65.16,25.7,4.83,72.2,3.86,False,,712.6,-15.4,54.0,2026-05-06,False,False,3.0,NEUTRAL,15.14,,,,,,,,70.0,0.0,0.0,,4.0,0.0,15.0,16.3,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MICRO_FLOAT,6.6,35.0,31.4,15.0,False,up,17.3,2.0,,0,True,2,2.0,20,42.0,54.8,Medio,38.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,44.8,0.0,0.0,8.0,5.0,0.0,-3.0,11.21,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
ADC,0.0,50.0,28.3,,,Agree Realty Corporation,58.0,Real Estate,REIT - Retail,60.0,60.0,53.9,55.0,60.0,79.66,9589146624,35.0,39.2,False,up,,,0,12.6,False,0,14.6,10.3,True,82.08,-2.9,6.0,False,"{'roe_pct': 3.5, 'debt_to_equity': 0.53, 'current_ratio': 0.34, 'operating_margin_pct': 48.3}",{'profit_margin_pct': 28.4},83.42,92.0,75.0,18.0,buy,4.7,83.7,5.1,24.78,-68.9,4.52,3.61,3.9,174.1,4.19,True,-0.04,2.5,14.0,39.0,2026-04-21,False,False,5.0,NEUTRAL,2.62,,2.77,,,,,,100.0,0.0,0.0,,47.4,0.0,15.0,17.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",HIGH_FLOAT,117.6,0.0,32.4,35.0,False,up,39.2,2.0,,0,False,0,0.0,,42.0,,Sin datos suficientes,39.2,0.0,3.0,5.0,5.0,0.0,0.0,5.0,5.0,False,3/3,44.2,0.0,0.0,3.0,-2.0,3.0,3.0,0.59,-3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
NP,0.0,50.0,0.0,,,Neptune Insurance Holdings Inc.,55.4,Financial Services,Insurance Brokers,60.0,70.0,27.0,50.0,70.0,18.19,2513012992,15.0,10.5,False,down,,,0,29.4,False,0,15.3,3.1,True,33.235,-45.3,,,"{'current_ratio': 0.99, 'operating_margin_pct': 31.6}",{'profit_margin_pct': 23.4},26.79,32.5,20.0,12.0,buy,47.3,7.27,-60.0,,,1.86,0.49,,,,False,,4.3,-48.4,61.0,2026-05-13,False,False,4.0,NEUTRAL,2.62,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,16.6,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.5x ratio, 34% up volume)",MEDIUM_FLOAT,43.2,40.0,31.6,15.0,False,down,10.5,0.0,,0,False,0,0.0,37,42.0,14.3,Bottom 25%,8.9,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,44.16,0.0,0.0,0.0,0.0,0.0,-3.0,5.91,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
OVLY,0.0,50.0,25.96,,,Oak Valley Bancorp (CA),64.6,Financial Services,Banks - Regional,60.0,70.0,71.9,65.0,50.0,31.62,265235552,80.0,83.4,False,up,,,0,9.8,True,2,0.5,1.8,False,34.16,-7.4,7.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 39.9}",{'profit_margin_pct': 29.5},,,,,none,,,,28.8,-8.9,,,2.37,20.8,1.63,False,,,2.8,35.0,2026-04-17,False,False,4.0,NEUTRAL,,,2.0,,,,,,70.0,0.0,0.0,,61.4,0.0,15.0,19.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,7.0,0.0,34.4,80.0,False,up,83.4,5.0,,0,True,2,2.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,44.06399999999999,0.0,0.0,0.0,3.0,0.0,1.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-7.4% from high) - wait for pullback,-7.4,NEUTRAL,NONE,False
NBBK,0.0,50.0,30.75,,,"NB Bancorp, Inc.",67.5,Financial Services,Banks - Regional,60.0,90.0,65.1,60.0,50.0,21.08,961348672,60.0,74.0,False,up,,,0,33.7,True,1,2.9,3.1,False,22.7,-7.1,8.0,True,"{'roe_pct': 6.2, 'operating_margin_pct': 48.7}",{'profit_margin_pct': 24.1},24.0,24.0,24.0,2.0,none,13.9,,,13.4,-36.4,,,1.33,10.4,,True,-8.02,,-26.2,40.0,2026-04-22,False,False,4.0,NEUTRAL,,,,,,,,,100.0,0.0,0.0,,57.2,0.0,15.0,20.2,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEDIUM_FLOAT,37.8,0.0,35.2,60.0,False,up,74.0,2.0,,0,True,1,2.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,44.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.74,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-7.1% from high) - wait for pullback,-7.1,NEUTRAL,NONE,False
RCKY,0.0,50.0,30.15,,,"Rocky Brands, Inc.",61.5,Consumer Cyclical,Footwear & Accessories,50.0,50.0,89.0,65.0,65.0,43.93,329700768,95.0,93.4,False,up,,,0,-4.3,True,2,2.3,2.8,False,48.7,-9.8,8.0,True,"{'roe_pct': 9.2, 'debt_to_equity': 0.5, 'current_ratio': 2.82, 'operating_margin_pct': 6.9}",{'profit_margin_pct': 4.6},53.0,53.0,53.0,1.0,buy,20.6,18.62,-57.6,88.8,102.1,1.0,0.44,1.41,21.0,2.21,True,-0.06,3.7,17.2,46.0,2026-04-28,False,False,3.0,NEUTRAL,,,0.31,,,,,,70.0,0.0,0.0,,53.4,0.0,15.0,18.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MICRO_FLOAT,7.3,0.0,33.4,95.0,False,up,93.4,5.0,,0,True,2,2.0,,42.0,,Sin datos suficientes,93.4,0.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,43.6,0.0,0.0,0.0,0.0,3.0,5.0,2.58,1.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
ALLY,0.0,50.0,8.0,,,ALLY,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,0,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,BULLISH,0.01,90.0,5.0,1.0,100.0,61.1368,6.0,"Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett)",18.0,0.0,15.0,0.0,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,277.4,38.0,15.0,,,,,0.0,,0,,0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,False,1/3,43.35,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1,Berkshire Hathaway (Buffett),⚪ WEAK,🔴 Weak,,,,,,,
AMTB,0.0,50.0,21.41,,,Amerant Bancorp Inc.,49.1,Financial Services,Banks - Regional,55.0,30.0,56.7,55.0,55.0,20.91,885519936,60.0,53.6,False,up,,,0,-8.3,False,0,2.8,3.2,False,23.55,-11.2,6.0,False,"{'roe_pct': 5.7, 'operating_margin_pct': 10.2}",{'profit_margin_pct': 13.2},24.5,25.0,23.0,4.0,none,17.2,,,12.6,-39.7,,,1.72,28.6,,True,-3.73,,-41.9,40.0,2026-04-22,False,False,7.0,NEUTRAL,,,,,,,,,100.0,0.0,0.0,,39.7,0.0,15.0,14.7,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEDIUM_FLOAT,36.4,5.0,29.7,60.0,False,up,53.6,2.0,,0,False,0,0.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,42.64,0.0,0.0,0.0,3.0,3.0,-3.0,2.15,1.0,5.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
UTI,0.0,50.0,25.4,,,Universal Technical Institute I,59.0,Consumer Defensive,Education & Training Services,50.0,50.0,75.0,70.0,60.0,35.29,1941673600,60.0,70.8,False,up,,,0,6.5,False,0,6.9,3.6,False,38.02,-7.2,7.0,True,"{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}",{'profit_margin_pct': 6.3},37.33,40.0,36.0,6.0,strong_buy,5.8,11.0,-68.8,9.6,-72.8,2.12,0.75,,,3.72,False,,15.8,-42.5,54.0,2026-05-06,False,False,7.0,NEUTRAL,4.35,18.7,,,,,,,90.0,0.0,0.0,,30.700000000000003,0.0,15.0,17.7,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 64% up volume)",MEDIUM_FLOAT,49.5,20.0,32.7,60.0,False,up,70.8,2.0,,0,False,0,0.0,,42.0,,Sin datos suficientes,70.8,0.0,1.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,42.599999999999994,0.0,0.0,0.0,0.0,0.0,-3.0,0.72,-3.0,5.0,46,0,,⚪ WEAK,🔴 Weak,,,,,,,
NGS,0.0,50.0,30.38,,,"Natural Gas Services Group, Inc",63.8,Energy,Oil & Gas Equipment & Services,55.0,60.0,80.3,75.0,50.0,36.17,454617696,80.0,89.3,False,up,,,0,6.7,True,1,2.0,2.1,False,40.0,-9.6,8.0,True,"{'roe_pct': 7.2, 'debt_to_equity': 0.77, 'current_ratio': 1.83, 'operating_margin_pct': 24.7}",{'profit_margin_pct': 11.2},41.5,45.0,39.0,4.0,none,14.7,,,22.05,-39.0,-9.81,-3.55,0.58,6.8,,False,,2.9,7.5,3.0,2026-03-16,True,False,8.0,STRONG,,7.2,1.26,,,,,,90.0,0.0,0.0,,59.099999999999994,0.0,15.0,19.1,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,11.0,0.0,34.1,80.0,False,up,89.3,5.0,,0,True,1,2.0,1,42.0,100.0,Top 10%,85.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,42.519999999999996,0.0,0.0,-5.0,0.0,0.0,3.0,1.84,0.0,10.0,,0,,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-9.6% from high) - wait for pullback,-9.6,NEUTRAL,NONE,False
ALG,0.0,50.0,0.0,,,"Alamo Group, Inc.",44.8,Industrials,Farm & Heavy Construction Machinery,50.0,30.0,26.7,70.0,65.0,170.15,2062438144,15.0,15.8,False,up,,,0,-4.4,False,0,6.6,5.0,False,233.29,-27.1,1.0,False,"{'roe_pct': 9.6, 'debt_to_equity': 0.19, 'current_ratio': 4.57, 'operating_margin_pct': 6.0}",{'profit_margin_pct': 6.5},209.25,225.0,190.0,4.0,buy,23.0,144.75,-14.9,85.9,-49.5,5.78,9.84,0.73,14.0,0.5,True,-0.15,10.4,-31.5,55.0,2026-05-07,False,False,6.0,NEUTRAL,7.82,15.3,,,,,,,90.0,0.0,0.0,,6.399999999999999,0.0,15.0,13.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.1x ratio, 52% up volume)",LOW_FLOAT,11.9,20.0,28.4,15.0,False,up,15.8,2.0,,0,False,0,0.0,,42.0,,Sin datos suficientes,15.8,0.0,1.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,2/3,41.92,0.0,0.0,6.0,0.0,3.0,-3.0,2.88,1.0,2.0,24,0,,⚪ WEAK,🔴 Weak,,,,,,,
MNR,0.0,50.0,6.18,,,Mach Natural Resources LP,61.8,Energy,Oil & Gas E&P,55.0,60.0,63.9,70.0,70.0,13.43,2261918464,60.0,53.2,False,up,,,0,16.0,False,0,2.3,5.6,False,15.91,-15.6,4.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.58, 'current_ratio': 1.05, 'operating_margin_pct': 22.0}",{'profit_margin_pct': 12.2},19.0,20.0,17.0,5.0,strong_buy,41.5,,,21.34,58.9,-19.36,-2.6,14.67,241.5,,False,,2.5,22.7,,,False,False,5.0,NEUTRAL,8.57,14.4,0.54,,,,,,100.0,0.0,0.0,,18.5,0.0,15.0,18.5,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",HIGH_FLOAT,60.1,20.0,33.5,60.0,False,up,53.2,2.0,,0,False,0,0.0,9,42.0,81.0,Top 25%,58.4,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,2/3,41.72,0.0,0.0,-5.0,-5.0,0.0,5.0,5.19,3.0,0.0,24,0,,⚪ WEAK,🔴 Weak,,,,,,,
CWT,0.0,50.0,6.57,,,California Water Service Group,50.7,Utilities,Utilities - Regulated Water,55.0,50.0,38.7,50.0,65.0,44.37,2646352896,15.0,14.7,False,up,,,0,7.8,False,0,3.0,3.3,False,51.63,-14.1,2.0,False,"{'roe_pct': 7.7, 'debt_to_equity': 0.96, 'current_ratio': 0.85, 'operating_margin_pct': 10.2}",{'profit_margin_pct': 12.8},52.0,55.0,49.0,2.0,strong_buy,17.2,,,21.5,-51.5,-10.89,-4.83,2.78,55.8,2.0,True,-0.05,3.2,-21.1,48.0,2026-04-30,False,False,5.0,NEUTRAL,5.07,4.7,,,,,,,70.0,0.0,0.0,,10.2,0.0,15.0,15.2,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,59.2,20.0,30.2,15.0,False,up,14.7,2.0,,0,False,0,0.0,,42.0,,Sin datos suficientes,14.7,0.0,0.0,3.0,-5.0,0.0,0.0,5.0,5.0,False,2/3,41.28,8.0,0.0,-5.0,3.0,3.0,-3.0,2.15,1.0,0.0,58,0,,⚪ WEAK,🔴 Weak,,,,,,,
RBKB,0.0,50.0,37.05,,,"Rhinebeck Bancorp, Inc.",70.5,Financial Services,Banks - Regional,55.0,90.0,87.4,60.0,50.0,16.01,178442368,100.0,100.0,True,up,,,0,75.0,True,1,1.8,4.3,False,16.5,-3.0,8.0,True,"{'roe_pct': 7.8, 'operating_margin_pct': 23.9}",{'profit_margin_pct': 19.4},,,,,none,,,,9.2,-42.5,,,,,,True,-0.07,,,,,False,False,4.0,NEUTRAL,,,,,,,,,70.0,0.0,0.0,,68.2,0.0,15.0,21.2,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.4x ratio, 68% up volume)",MICRO_FLOAT,2.8,0.0,36.2,100.0,True,up,100.0,10.0,,0,True,1,2.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,40.97,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-3.0% from high) - poor entry point,-3.0,NEUTRAL,NONE,False
NEWT,0.0,50.0,10.41,,,"NewtekOne, Inc.",59.1,Financial Services,Banks - Regional,55.0,70.0,50.3,60.0,60.0,11.73,338847968,35.0,46.9,False,up,,,0,0.1,True,2,9.6,11.9,True,14.91,-21.3,5.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 2.07, 'current_ratio': 14.04, 'operating_margin_pct': 55.6}",{'profit_margin_pct': 15.8},17.0,25.0,14.0,5.0,none,44.9,,,22.4,91.0,-165.07,-19.52,6.47,33.9,9.77,False,,,-3.0,46.0,2026-04-28,False,False,2.0,WEAK,,,,,,,,,100.0,0.0,0.0,,52.7,0.0,15.0,17.7,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 60% up volume)",LOW_FLOAT,24.9,0.0,32.7,35.0,False,up,46.9,2.0,,0,True,2,2.0,3,42.0,95.2,Top 10%,67.9,5.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,False,3/3,40.64,0.0,0.0,-5.0,0.0,0.0,0.0,5.61,3.0,-8.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
FKYS,0.0,50.0,35.82,,,First Keystone Corp.,58.2,Financial Services,Banks - Regional,60.0,50.0,68.7,60.0,50.0,19.85,123986216,60.0,72.7,False,up,,,0,8.3,False,0,,,False,20.0,-0.7,8.0,True,"{'roe_pct': 8.3, 'operating_margin_pct': 31.0}",{'profit_margin_pct': 21.1},,,,,none,,,,44.1,122.2,,,5.64,76.2,6.25,False,,,42.4,,,False,False,4.0,NEUTRAL,,,0.16,,,,,,100.0,0.0,0.0,,54.5,0.0,15.0,17.5,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.6x ratio, 40% up volume)",MICRO_FLOAT,5.5,0.0,32.5,60.0,False,up,72.7,2.0,,0,False,0,0.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,38.488,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
ADMQ,0.0,50.0,0.0,,,ADM Endeavors Inc.,57.8,Industrials,Specialty Business Services,50.0,100.0,15.0,65.0,50.0,0.0285,4517832,15.0,19.1,False,down,,,0,67.6,True,2,,,False,0.0505,-43.6,1.0,False,"{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}",{'profit_margin_pct': 9.4},,,,,none,,,,,,-86.46,-0.02,,,,False,,19.2,35.4,,,False,False,6.0,NEUTRAL,4.23,7.3,inf,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.3,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.6x ratio, 34% up volume)",HIGH_FLOAT,88.3,40.0,32.3,15.0,False,down,19.1,0.0,,0,True,2,2.0,11,42.0,76.2,Top 25%,55.4,3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,38.352,0.0,0.0,-5.0,0.0,0.0,5.0,,0.0,2.0,59,0,,⚪ WEAK,🔴 Weak,,,,,,,
SRBK,0.0,50.0,29.939999999999998,,,"SR Bancorp, Inc.",59.4,Financial Services,Banks - Regional,55.0,60.0,73.1,55.0,50.0,16.81,132237808,80.0,88.0,False,up,,,0,8.4,True,1,6.3,10.0,False,18.04,-6.8,8.0,True,"{'roe_pct': 2.2, 'operating_margin_pct': 14.5}",{'profit_margin_pct': 13.5},18.0,18.0,18.0,1.0,none,7.1,,,5.4,-67.9,,,1.19,37.0,,True,-10.93,,-3.8,47.0,2026-04-29,False,False,5.0,NEUTRAL,,,,,,,,,100.0,0.0,0.0,,58.8,0.0,15.0,17.8,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 55% up volume)",MICRO_FLOAT,6.9,0.0,32.8,80.0,False,up,88.0,5.0,,0,True,1,2.0,3,42.0,95.2,Top 10%,67.9,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,37.76,0.0,0.0,0.0,0.0,3.0,0.0,0.89,-3.0,0.0,,0,,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-6.8% from high) - wait for pullback,-6.8,NEUTRAL,NONE,False
MBBC,0.0,50.0,30.56,,,"Marathon Bancorp, Inc.",65.6,Financial Services,Banks - Regional,50.0,80.0,83.0,60.0,50.0,13.81,40582356,80.0,89.8,False,up,,,0,34.7,False,0,0.2,4.1,False,14.64,-5.7,8.0,True,"{'roe_pct': 1.9, 'operating_margin_pct': 26.6}",{'profit_margin_pct': 9.6},,,,,none,,,,8.7,-37.0,,,,,,True,-0.09,,459.8,,,False,False,4.0,NEUTRAL,,,0.05,,,,,,70.0,0.0,0.0,,57.7,0.0,15.0,19.7,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 53% up volume)",MICRO_FLOAT,2.4,0.0,34.7,80.0,False,up,89.8,5.0,,0,False,0,0.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,37.60399999999999,0.0,0.0,0.0,0.0,3.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,HOLD,40.0,Close to ATH (-5.7% from high) - wait for pullback | Elevated P/E (47.6) - watch valuation,-5.7,NEUTRAL,NONE,True
SUNS,0.0,50.0,0.0,,,"Sunrise Realty Trust, Inc.",62.5,Real Estate,REIT - Mortgage,60.0,80.0,36.0,75.0,60.0,8.92,119715200,15.0,5.3,False,down,,,0,107.2,False,0,5.2,7.8,False,11.78,-24.3,1.0,False,"{'roe_pct': 8.2, 'debt_to_equity': 0.67, 'current_ratio': 2.42, 'operating_margin_pct': 45.4}",{'profit_margin_pct': 62.1},12.17,15.0,9.5,3.0,none,36.4,,,10.9,22.2,,,13.44,121.1,,False,,2.0,-28.3,,,False,False,,,2.91,,,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,18.8,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 38% up volume)",MICRO_FLOAT,9.6,35.0,33.8,15.0,False,down,5.3,0.0,,0,False,0,0.0,39,42.0,9.5,Bottom 25%,8.8,-3.0,1.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,37.0,0.0,0.0,0.0,-5.0,0.0,-3.0,4.55,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
STKL,0.0,50.0,21.87,,,"SunOpta, Inc.",53.7,Consumer Defensive,Beverages - Non-Alcoholic,50.0,50.0,71.0,40.0,60.0,6.44,762229184,80.0,76.0,False,up,,,0,8.7,False,0,2.4,0.5,False,6.94,-7.2,6.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 2.0, 'current_ratio': 1.18, 'operating_margin_pct': 6.7}",{'profit_margin_pct': 1.9},7.4,8.0,6.5,5.0,buy,14.9,,,1.3,-79.8,-0.83,-0.05,,,,False,,1.7,,61.0,2026-05-13,False,False,9.0,STRONG,3.44,8.3,31.9,,,,,,70.0,0.0,0.0,,24.1,0.0,15.0,16.1,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (3.2x ratio, 71% up volume)",HIGH_FLOAT,78.5,20.0,31.1,80.0,False,up,76.0,5.0,,0,False,0,0.0,,42.0,,Sin datos suficientes,76.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,36.480000000000004,0.0,0.0,-5.0,0.0,0.0,0.0,1.86,0.0,10.0,63,0,,⚪ WEAK,🔴 Weak,,,,,,,
