ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
RACE,0.0,,,,5.5,Ferrari N.V.,67.2,Consumer Cyclical,Auto Manufacturers,75.0,70.0,38.7,90.0,60.0,391.86,68940775424.0,15.0,22.6,False,up,-2.7,True,2.0,3.4,True,2.0,2.8,4.6,False,519.1,-24.5,3.0,False,"{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",442.34,525.83,392.9,14.0,strong_buy,12.9,82.45,-79.0,102.4,-73.9,1.43,5.6,1.1,33.2,0.66,True,-0.85,55.0,1.3,23.0,2026-07-30,False,False,9.0,STRONG,2.99,38.6,24.41,,,,,,11.8,0.0,1.6,20.2,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",HIGH_FLOAT,173.9,20.0,21.8,15.0,False,up,22.6,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,27.655,0.0,0.0,0.0,0.0,3.0,1.0,0.69,1.62,1.0,0.0,0.0,1.61,2.0,10.0,109.0,0,,-8,RELIABLE/AVOID (-8),WATCH,-8.0,21,0.0547,BAJA,6.720000000000001,-73.9,89.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.985,False,-23.64,26.84,-3.97,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KR,0.0,,,,10.4,Kroger Company (The),64.8,Consumer Defensive,Grocery Stores,78.0,100.0,27.0,30.0,65.0,58.25,35686703104.0,15.0,7.6,False,down,48.3,False,0.0,35.9,True,2.0,5.0,4.2,False,76.58,-23.9,2.0,False,"{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'eps_growth_yoy': 48.3, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 0.7}",71.41,86.0,58.0,22.0,buy,22.6,109.66,88.3,22.57,-61.3,8.39,4.89,2.47,80.1,2.01,True,-7.65,3.0,9.2,65.0,2026-09-10,False,False,7.0,NEUTRAL,2.71,5.9,0.8,,,,,,0.0,0.0,3.1,19.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,793.5,30.0,22.6,15.0,False,down,7.6,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,7.6,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,27.44,0.0,0.0,8.0,0.0,3.0,3.0,0.98,-5.36,1.0,2.0,0.0,2.82,2.0,5.0,123.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,41,0.1036,BAJA,0.0,22.6,9.1,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.004,False,-23.54,7.57,-17.08,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ECL,0.0,,,,13.5,Ecolab Inc.,51.3,Basic Materials,Specialty Chemicals,50.0,50.0,44.0,60.0,60.0,283.72,79849447424.0,35.0,39.8,False,flat,-17.5,False,0.0,1.0,False,0.0,1.5,2.0,False,309.27,-8.3,4.0,False,"{'roe_pct': 22.4, 'debt_to_equity': 0.92, 'current_ratio': 0.99, 'operating_margin_pct': 16.9}","{'eps_growth_yoy': -17.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.8}",317.38,345.0,270.0,21.0,buy,11.9,101.51,-64.2,74.0,-73.9,1.99,5.64,1.03,37.4,1.06,True,-1.22,9.3,7.8,21.0,2026-07-28,False,True,6.0,NEUTRAL,3.22,52.2,3.8,,,,,,6.0,0.0,4.0,15.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,50,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,280.9,23.0,19.4,35.0,False,flat,39.8,0.0,False,0.0,False,0.0,0.0,6.0,29.0,82.8,Top 25%,44.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,27.194999999999997,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.3,0.0,0.0,0.0,1.49,2.0,2.0,97.0,0,,-8,RELIABLE/AVOID (-8),,0.0,19,0.1353,BAJA,14.13,-64.2,81.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.02,False,-7.76,17.0,-1.94,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AI.PA,0.0,,,,15.3,AIR LIQUIDE,56.7,Basic Materials,Specialty Chemicals,55.0,50.0,56.0,70.0,60.0,178.7,113629569024.0,,,,,,,0.0,,,0.0,,,False,189.8,-5.8,5.0,False,"{'roe_pct': 13.4, 'debt_to_equity': 0.51, 'current_ratio': 1.17, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 13.1},184.07,204.0,152.73,20.0,strong_buy,3.0,38.88,-78.2,55.4,-69.0,1.34,2.4,1.87,54.3,1.83,,,,5.3,21.0,2026-07-28,False,True,7.0,NEUTRAL,4.03,18.8,4.71,,,,,,9.0,0.0,4.6,17.0,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,633.4,23.0,21.6,,,,,0.0,,0.0,,0.0,0.0,6.0,29.0,82.8,Top 25%,44.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,34.94500000000001,0.0,0.0,0.0,3.0,0.0,3.0,1.64,1.22,2.0,0.0,1.5,0.38,-3.0,5.0,101.0,0,,0,MIXED/WATCH (0),WATCH,3.0,22,0.1533,BAJA,19.17,-69.0,76.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,3,0.954,False,-3.77,17.94,6.74,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NUE,0.0,,,,5.5,Nucor Corporation,76.0,Basic Materials,Steel,85.0,70.0,72.3,80.0,65.0,223.92,50995752960.0,60.0,62.1,False,flat,23.2,True,1.0,12.3,True,1.0,2.4,2.8,False,270.9,-17.3,6.0,False,"{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'eps_growth_yoy': 23.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}",260.76,290.0,138.17,16.0,buy,16.5,,,302.7,35.2,-0.75,-1.69,1.01,22.0,1.41,True,-1.03,22.4,382.1,20.0,2026-07-27,False,True,6.0,NEUTRAL,4.83,11.9,0.03,,,,,,31.4,0.0,1.6,22.8,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,222.3,3.0,24.4,60.0,False,flat,62.1,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,62.1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,False,3/3,25.275,0.0,0.0,-5.0,0.0,3.0,5.0,0.0,4.44,1.0,0.0,0.0,2.06,2.0,2.0,91.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,18,0.0547,BAJA,15.1,25.8,-18.7,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.151,False,-17.14,72.1,22.41,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
FICO,0.0,,,,29.9,Fair Isaac Corporation,74.8,Technology,Software - Application,100.0,90.0,26.7,70.0,65.0,1286.51,29835333632.0,15.0,20.9,False,up,45.5,True,2.0,28.9,True,2.0,10.5,6.1,True,1998.01,-35.6,2.0,False,"{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}",1529.55,2400.0,707.0,20.0,buy,18.9,1335.91,3.8,945.6,-26.5,2.45,31.5,,,0.09,True,-6.07,7.2,69.0,22.0,2026-07-29,False,False,7.0,NEUTRAL,2.81,996.8,0.34,BEARISH,999.0,50.0,0.0,1.0,11.4,0.0,9.0,22.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",LOW_FLOAT,22.5,20.0,31.4,15.0,False,up,20.9,2.0,True,2.0,True,2.0,8.0,22.0,29.0,27.6,Bajo 50%,18.0,0.0,3.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,2/3,27.415000000000006,8.0,0.0,0.0,0.0,3.0,5.0,0.07,0.13,0.0,0.0,0.0,2.36,2.0,5.0,51.0,0,,-5,MIXED/AVOID (-5),CAUTION,0.0,41,0.2993,BAJA,0.0,3.8,30.2,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.771,False,-35.61,47.87,-32.26,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
AJG,88.81578947368422,Excellent,Stage 2 Strong,24.006233528283232,50.0,Arthur J. Gallagher & Co.,80.3,Financial Services,Insurance Brokers,100.0,100.0,44.0,70.0,60.0,249.77,64176402432.0,35.0,29.5,False,up,124.7,True,1.0,47.7,True,2.0,2.7,4.0,False,318.34,-21.5,4.0,False,"{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}",266.37,388.0,225.0,19.0,buy,6.6,106.23,-57.5,100.12,-59.9,1.68,4.2,1.11,42.9,1.01,True,-0.48,4.2,16.2,23.0,2026-07-30,False,False,6.0,NEUTRAL,3.3,77.9,1.04,BULLISH,0.0,50.0,1.0,0.0,67.2,35.5,,24.1,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,254.1,25.0,85.2,35.0,False,up,29.5,2.0,True,1.0,True,2.0,5.0,16.0,29.0,48.3,Bajo 50%,25.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,False,1/3,27.020000000000003,0.0,0.0,0.0,0.0,3.0,5.0,0.62,0.22,1.0,0.0,0.0,0.82,-3.0,2.0,83.0,0,,-5,MIXED/AVOID (-5),,0.0,41,,,52.43789473684211,-57.5,65.3,ALTA,⚪ WEAK,🔴 Weak,BUY,80.0,Good pullback (-21.5% from high) - valid VCP setup | Elevated P/E (40.4) - watch valuation,-21.5,NEUTRAL,BUY,True,False,1,1.231,False,-20.66,31.38,-12.36,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NDSN,0.0,,,,11.3,Nordson Corporation,55.2,Industrials,Specialty Industrial Machinery,50.0,40.0,62.4,85.0,50.0,293.66,16362132480.0,60.0,56.6,False,down,-6.7,False,0.0,-0.1,True,1.0,2.9,3.2,False,307.74,-4.6,7.0,True,"{'roe_pct': 17.1, 'debt_to_equity': 0.62, 'current_ratio': 2.6, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': -6.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.2}",319.12,345.0,260.0,8.0,none,8.7,173.01,-41.1,93.5,-68.2,3.51,10.31,1.13,34.6,1.08,True,-1.77,7.7,3.0,43.0,2026-08-19,False,False,7.0,NEUTRAL,3.85,65.0,3.87,,,,,,34.9,0.0,3.4,16.6,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,49.6,2.0,19.9,60.0,False,down,56.6,0.0,False,0.0,True,1.0,2.0,7.0,29.0,79.3,Top 25%,44.1,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,2/3,23.645,5.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,5.0,71.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,36,0.1133,BAJA,31.02,-41.1,63.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,True,3,1.145,False,-4.58,43.67,12.0,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
TT,89.97222222222223,Excellent,Stage 2 Strong,13.7803822604072,17.7,Trane Technologies plc,58.5,Industrials,Building Products & Equipment,60.0,40.0,62.4,80.0,60.0,487.24,107707064320.0,60.0,51.5,False,down,-31.8,True,1.0,-13.5,True,1.0,2.1,3.3,False,505.87,-3.7,7.0,True,"{'roe_pct': 36.6, 'debt_to_equity': 0.54, 'current_ratio': 1.09, 'operating_margin_pct': 15.5}","{'eps_growth_yoy': -31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.4}",522.37,570.0,402.0,21.0,buy,7.2,177.22,-63.6,131.0,-73.1,2.47,12.04,0.88,29.6,1.2,True,-1.2,17.3,-1.5,22.0,2026-07-29,False,False,9.0,STRONG,3.51,102.0,,,,,,,70.8,36.0,5.3,17.6,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,220.5,5.0,58.8,60.0,False,down,51.5,0.0,True,1.0,True,1.0,5.0,12.0,29.0,62.1,Medio,34.4,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,2/3,22.285,5.0,0.0,0.0,0.0,3.0,0.0,0.23,0.41,0.0,0.0,0.0,0.9,-3.0,10.0,67.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,43,0.1767,BAJA,76.33611111111111,-63.6,75.6,ALTA,⚪ WEAK,🔴 Weak,AVOID,25.0,Near ATH (-3.7% from high) - poor entry point | Elevated P/E (37.2) - watch valuation,-3.7,NEUTRAL,BUY,False,True,3,1.347,False,-3.68,40.64,12.44,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
POOL,0.0,,,,28.3,Pool Corporation,51.5,Industrials,Industrial Distribution,55.0,40.0,36.0,75.0,65.0,215.22,7843263488.0,15.0,18.7,False,down,-72.6,True,1.0,-36.2,True,1.0,12.2,4.2,True,345.0,-37.6,1.0,False,"{'roe_pct': 34.2, 'debt_to_equity': 1.4, 'current_ratio': 1.87, 'operating_margin_pct': 7.3}","{'eps_growth_yoy': -72.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.6}",254.55,300.0,210.0,11.0,buy,18.3,90.47,-58.0,108.9,-49.4,2.86,6.15,2.37,46.0,1.26,True,-4.52,16.4,1.5,16.0,2026-07-23,False,True,5.0,NEUTRAL,6.2,34.5,8.51,,,,,,9.9,0.0,8.5,15.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MEDIUM_FLOAT,35.2,20.0,23.9,15.0,False,down,18.7,0.0,True,1.0,True,1.0,5.0,4.0,29.0,89.7,Top 25%,46.7,3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,22.115,5.0,0.0,0.0,3.0,3.0,1.0,0.0,-0.53,0.0,1.0,0.0,2.29,2.0,0.0,49.0,0,,-8,RELIABLE/AVOID (-8),,0.0,46,0.2832,BAJA,0.0,-49.4,72.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.964,False,-36.22,24.64,-15.6,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
